"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 경상남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명","해제사유발생일"
"경상남도 거제시 둔덕면 학산리","1**","다가구","8m미만","172.9","331","202010","22","14,500","2010","거제남서로",""
"경상남도 거제시 둔덕면 학산리","1**","단독","8m미만","32","88","202006","4","3,800","1979","학산1길",""
"경상남도 거제시 둔덕면 학산리","1**","단독","8m미만","32","88","202010","29","4,100","1979","학산1길",""
"경상남도 거제시 둔덕면 학산리","5**","단독","8m미만","62.8","162","202005","26","3,000","1986","아사4길",""
"경상남도 거제시 둔덕면 학산리","5**","단독","8m미만","73.98","235","202004","25","9,200","2004","아사4길",""
"경상남도 거제시 둔덕면 학산리","5**","단독","8m미만","90.06","256","202102","10","5,700","2000","아사4길",""
"경상남도 거제시 둔덕면 학산리","1**","단독","8m미만","26","287","202009","17","4,000","1930","거제남서로",""
"경상남도 거제시 둔덕면 학산리","4*","단독","8m미만","70","344","202101","7","6,000","2002","아사1길",""
"경상남도 거제시 둔덕면 학산리","6*","단독","8m미만","168.12","382","202012","3","8,000","2000","거제남서로",""
"경상남도 거제시 문동동","4**","단독","8m미만","52.28","185","202005","27","8,880","2002","문동5길",""
"경상남도 거제시 문동동","1*","단독","8m미만","206.25","565","202102","15","43,600","2009","문동4길",""
"경상남도 거제시 사등면 덕호리","1**","다가구","12m미만","422.39","273","202007","13","37,500","2012","덕호해안길",""
"경상남도 거제시 사등면 덕호리","4*","다가구","8m미만","130.9","950","202102","15","45,000","2015","견내량1길",""
"경상남도 거제시 사등면 덕호리","3*","단독","8m미만","67.5","136","202003","5","9,500","1989","견내량2길",""
"경상남도 거제시 사등면 덕호리","4*","단독","8m미만","68.04","285","202012","27","14,000","1989","견내량1길",""
"경상남도 거제시 사등면 사곡리","4**","단독","8m미만","58","228","202006","16","7,500","1991","두동로",""
"경상남도 거제시 사등면 사곡리","6*","단독","8m미만","245.8","364","202101","15","42,000","2009","모래실길",""
"경상남도 거제시 사등면 사곡리","8**","단독","8m미만","167.44","375","202012","28","21,000","1983","두동로",""
"경상남도 거제시 사등면 사곡리","5**","단독","8m미만","139.8","428","202102","26","45,000","2013","두동로",""
"경상남도 거제시 사등면 사등리","1***","단독","12m미만","110.55","106","202006","5","4,000","1995","언양로",""
"경상남도 거제시 사등면 사등리","4**","단독","8m미만","112.84","169","202011","30","20,000","2009","사등3길",""
"경상남도 거제시 사등면 사등리","1***","단독","8m미만","64.1","212","202010","10","5,500","1995","언양2길",""
"경상남도 거제시 사등면 사등리","1***","단독","8m미만","138.08","415","202006","8","29,000","2015","언양로",""
"경상남도 거제시 사등면 성포리","3*","단독","8m미만","36.03","119","202005","22","5,500","1972","성포로6길",""
"경상남도 거제시 사등면 성포리","2**","단독","8m미만","66.18","136","202102","4","7,000","1986","성포로",""
"경상남도 거제시 사등면 성포리","2**","단독","8m미만","66.18","136","202101","19","7,000","1986","성포로",""
"경상남도 거제시 사등면 성포리","3**","단독","8m미만","82.28","286","202008","27","9,500","1981","성포로",""
"경상남도 거제시 사등면 성포리","5**","단독","8m미만","69.39","312","202005","25","20,000","2009","성포로",""
"경상남도 거제시 사등면 성포리","5**","단독","8m미만","86.28","506","202011","21","25,000","1932","성포로1길",""
"경상남도 거제시 사등면 성포리","5**","단독","12m미만","49.58","549","202102","25","32,000","1940","성포로",""
"경상남도 거제시 사등면 오량리","6**","다가구","8m미만","228.02","540","202003","20","51,000","2014","신계해안길",""
"경상남도 거제시 사등면 오량리","1**","단독","8m미만","53.8","120","202008","27","9,000","1997","오량2길",""
"경상남도 거제시 사등면 오량리","8**","단독","8m미만","82.3","199","202009","18","5,000","1930","오량3길",""
"경상남도 거제시 사등면 오량리","3**","단독","8m미만","179.52","258","202006","29","22,000","2006","오량1길",""
"경상남도 거제시 사등면 오량리","9**","단독","8m미만","148.17","334","202007","20","18,877","2013","신계길",""
"경상남도 거제시 사등면 오량리","6**","단독","8m미만","228.88","672","202102","27","21,500","2014","신계해안길",""
"경상남도 거제시 사등면 지석리","9**","단독","8m미만","69.27","405","202005","6","12,000","2011","null",""
"경상남도 거제시 사등면 창호리","3**","다가구","12m미만","101.54","261","202007","1","31,000","2018","가조로",""
"경상남도 거제시 사등면 창호리","1***","다가구","8m미만","196.74","372","202006","19","38,500","2017","가조로7길",""
"경상남도 거제시 사등면 창호리","1***","다가구","8m미만","196.74","372","202006","19","38,500","2017","가조로7길","20200713"
"경상남도 거제시 사등면 창호리","1***","다가구","8m미만","196.74","372","202006","19","38,500","2017","가조로7길",""
"경상남도 거제시 사등면 창호리","1***","다가구","8m미만","196.74","372","202006","19","38,500","2017","가조로7길","20200713"
"경상남도 거제시 사등면 창호리","7**","단독","12m미만","83.3","109","202011","10","6,200","1994","가조로",""
"경상남도 거제시 사등면 창호리","1***","단독","8m미만","70.32","181","202007","22","8,000","1985","가조로6길",""
"경상남도 거제시 사등면 창호리","1***","단독","8m미만","141.06","193","202102","27","21,200","2014","가조로6길",""
"경상남도 거제시 사등면 창호리","1***","단독","8m미만","141.06","193","202102","27","21,500","2014","가조로6길","20210316"
"경상남도 거제시 사등면 창호리","2***","단독","8m미만","80.95","202","202010","26","16,900","2009","가조로4길",""
"경상남도 거제시 사등면 창호리","1***","단독","8m미만","66.3","218","202009","15","5,000","1990","가조로8길",""
"경상남도 거제시 사등면 창호리","8**","단독","8m미만","62.77","235","202007","12","9,300","1941","가조로7길",""
"경상남도 거제시 사등면 창호리","8**","단독","8m미만","99.75","242","202003","26","13,860","1996","가조로7길",""
"경상남도 거제시 사등면 창호리","2***","단독","8m미만","73.83","248","202004","6","18,000","2016","가조서로2길",""
"경상남도 거제시 사등면 창호리","2***","단독","8m미만","186.15","312","202102","6","29,628","2003","가조로2길",""
"경상남도 거제시 사등면 창호리","5**","단독","8m미만","82.55","435","202005","15","13,890","1991","가조로",""
"경상남도 거제시 사등면 창호리","1***","단독","8m미만","48.15","511","202011","30","26,000","2016","가조로6길",""
"경상남도 거제시 사등면 창호리","1***","단독","8m미만","183.13","732","202005","5","38,500","2013","가조로8길",""
"경상남도 거제시 사등면 청곡리","3**","단독","8m미만","42.98","221","202005","4","7,300","1930","청포1길",""
"경상남도 거제시 사등면 청곡리","5**","단독","8m미만","123.17","332","202007","9","13,000","1987","청곡1길",""
"경상남도 거제시 사등면 청곡리","7**","단독","8m미만","60.48","401","202004","28","18,500","2008","청포3길",""
"경상남도 거제시 사등면 청곡리","7**","단독","8m미만","73.71","401","202006","19","19,200","2020","청포3길",""
"경상남도 거제시 사등면 청곡리","7**","단독","8m미만","98.2","426","202005","29","20,000","2008","청포3길",""
"경상남도 거제시 사등면 청곡리","4**","단독","8m미만","57.16","448","202008","7","13,000","2007","청곡길",""
"경상남도 거제시 사등면 청곡리","4**","단독","8m미만","57.16","448","202003","22","12,800","2007","청곡길",""
"경상남도 거제시 삼거동","5**","단독","12m미만","129.91","405","202102","19","24,900","2015","거제중앙로",""
"경상남도 거제시 삼거동","3**","단독","8m미만","95.83","423","202012","14","9,280","1992","거제중앙로",""
"경상남도 거제시 상동동","5**","다가구","25m미만","493.92","278","202101","24","60,000","2016","계룡로",""
"경상남도 거제시 상동동","8**","다가구","25m미만","515.87","426","202012","16","91,000","2015","상동5길",""
"경상남도 거제시 상동동","4**","다가구","25m미만","903.07","542","202004","3","157,000","2009","거제중앙로",""
