"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 경상남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분","해제사유발생일"
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","98.4196","43,820","17","202004","23","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","98.4196","41,500","7","202004","24","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","38,880","31","202004","25","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8818","37,250","26","202004","25","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8818","37,560","31","202004","25","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","38,400","12","202004","26","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8818","34,610","5","202004","26","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","98.4196","43,320","19","202004","27","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","98.4196","42,720","14","202004","28","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8818","35,940","15","202004","29","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8818","34,410","6","202004","29","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8818","32,070","3","202004","29","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8818","36,040","16","202004","29","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","78.3642","34,220","27","202004","29","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","98.4196","41,200","9","202004","29","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8818","35,110","7","202004","30","분",""
