"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 상업/업무용(매매)"
"주소구분 : 지번주소"
"시도 : 경상남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","유형","지번","도로명","용도지역","건축물주용도","도로조건","전용/연면적(㎡)","대지면적(㎡)","거래금액(만원)","층","계약년월","계약일","지분구분","건축년도","해제사유발생일"
"경상남도 거제시 일운면 소동리","집합","1**","거제대로","자연녹지","숙박","25m미만","5.61"," ","2,000","3","202004","8"," ","2013",""
"경상남도 거제시 일운면 소동리","집합","1**","거제대로","자연녹지","숙박","25m미만","5.86"," ","2,000","15","202004","8"," ","2013",""
"경상남도 거제시 일운면 소동리","집합","1**","거제대로","자연녹지","숙박","25m미만","21.04"," ","14,091","21","202004","14"," ","2013",""
"경상남도 거제시 일운면 소동리","집합","1**","거제대로","자연녹지","숙박","25m미만","5.06"," ","2,400","6","202004","16"," ","2013",""
"경상남도 거제시 일운면 소동리","집합","1**","거제대로","자연녹지","숙박","25m미만","5.06"," ","2,350","5","202004","16"," ","2013",""
"경상남도 거제시 일운면 소동리","집합","1**","거제대로","자연녹지","숙박","25m미만","5.61"," ","1,900","18","202004","17"," ","2013",""
"경상남도 거제시 일운면 소동리","집합","1**","거제대로","자연녹지","숙박","25m미만","5.06"," ","2,091","7","202004","20"," ","2013",""
"경상남도 거제시 일운면 소동리","집합","1**","거제대로","자연녹지","숙박","25m미만","5.06"," ","2,045","9","202004","22"," ","2013",""
"경상남도 거제시 일운면 소동리","집합","1**","거제대로","자연녹지","숙박","25m미만","3.79"," ","1,091","13","202004","28"," ","2013",""
"경상남도 거제시 일운면 소동리","집합","1**","거제대로","자연녹지","숙박","25m미만","5.06"," ","2,050","11","202005","6"," ","2013",""
"경상남도 거제시 일운면 소동리","집합","1**","거제대로","자연녹지","숙박","25m미만","17.36"," ","10,909","9","202005","6"," ","2013",""
"경상남도 거제시 일운면 소동리","집합","1**","거제대로","자연녹지","숙박","25m미만","3.78"," ","1,091","11","202005","11"," ","2013",""
"경상남도 거제시 일운면 소동리","집합","1**","거제대로","자연녹지","숙박","25m미만","5.02"," ","2,450","null","202005","12"," ","2013",""
