"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 상업/업무용(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","유형","지번","도로명","용도지역","건축물주용도","도로조건","전용/연면적(㎡)","대지면적(㎡)","거래금액(만원)","층","계약년월","계약일","지분구분","건축년도","해제사유발생일"
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","14,000","null","202010","15"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","11,000","null","202010","19"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","17,200","null","202010","30"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","21.39"," ","12,800","null","202011","11"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","10,800","null","202011","13"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","19,800","null","202011","16"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","17,600","4","202011","17"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","14,800","null","202011","19"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","11,000","null","202012","1"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","11,545","null","202012","28"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","14.67"," ","15,800","null","202101","15"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","12,000","null","202101","18"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","14.67"," ","15,500","null","202101","20"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","11,000","null","202101","25"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","16,700","null","202101","27"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.42"," ","14,800","null","202102","3"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","19,200","null","202102","15"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","17,600","null","202102","16"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.42"," ","14,800","null","202102","19"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","14,800","null","202102","22"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","14,800","null","202102","24"," ","2016",""
"경기도 가평군 설악면 사룡리","일반","1*","자잠로282번길","자연녹지","제2종근린생활","8m미만","39.3","372.00","29,032","null","202005","8"," ","2011",""
"경기도 가평군 설악면 사룡리","일반","1*","자잠로282번길","자연녹지","제2종근린생활","8m미만","78.6","744.00","67,980","null","202005","19"," ","2011",""
"경기도 가평군 설악면 사룡리","일반","2**","자잠로","자연녹지","기타","12m미만","332.47","837.00","217,500","null","202102","5"," ","2011",""
"경기도 가평군 설악면 선촌리","일반","5**","유명로","계획관리","제2종근린생활","12m미만","196.2","582.00","50,000","null","202005","25"," ","1995",""
"경기도 가평군 설악면 설곡리","일반","6**","묵안로","계획관리","기타","8m미만","2262.17","11078.00","179,645","null","202101","7"," ","2008",""
"경기도 가평군 설악면 송산리","일반","1***","미사리로645번길","계획관리","숙박","8m미만","80.02","510.00","16,399","null","202012","31"," ","2011",""
"경기도 가평군 설악면 신천리","일반","7**","한갑골길","자연녹지","제2종근린생활","8m미만","114.8","452.00","20,400","null","202004","24"," ","2011",""
"경기도 가평군 설악면 신천리","일반","4**","신천중앙로","일반상업","제1종근린생활","12m미만","81.8","145.00","23,000","null","202006","8"," ","null",""
"경기도 가평군 설악면 신천리","일반","3**","신천중앙로","자연녹지","제1종근린생활","12m미만","672.64","1371.00","179,000","null","202006","23"," ","2012",""
"경기도 가평군 설악면 신천리","일반","3**","신천중앙로","자연녹지","제1종근린생활","12m미만","672.64","1371.00","179,000","null","202006","23"," ","2012",""
"경기도 가평군 설악면 신천리","일반","4**","신천중앙로120번길","제2종일반주거","제1종근린생활","8m미만","322.98","530.00","75,000","null","202007","17"," ","2007",""
"경기도 가평군 설악면 신천리","일반","4**","신천중앙로","일반상업","제1종근린생활","12m미만","100.4","172.00","62,400","null","202009","28"," ","1956",""
"경기도 가평군 설악면 신천리","일반","4**","신천중앙로","일반상업","제1종근린생활","12m미만","132.83","198.00","99,000","null","202009","29"," ","1989",""
"경기도 가평군 설악면 신천리","일반","4**","신천중앙로","일반상업","제1종근린생활","12m미만","103.05","219.00","27,200","null","202012","21"," ","null",""
"경기도 가평군 설악면 신천리","일반","3**","신천중앙로","자연녹지","제2종근린생활","12m미만","171.75","860.00","105,600","null","202102","9"," ","2007",""
"경기도 가평군 설악면 위곡리","일반","7**","한서로","계획관리","제2종근린생활","8m미만","325","1500.00","62,000","null","202003","31"," ","1994",""
