"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분","해제사유발생일"
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","69.99","62,426","3","202006","16","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","84.99","64,010","24","202006","17","분","20200716"
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","84.99","67,604","11","202006","18","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","69.99","57,715","8","202006","18","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","59.99","49,021","3","202006","18","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","59.99","51,270","14","202006","18","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","59.99","51,893","6","202006","18","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","69.99","58,415","24","202006","18","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","84.99","62,912","25","202006","18","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","115.97","35,535","14","202006","18","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","84.99","66,522","4","202006","18","분","20200703"
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","59.99","50,517","16","202006","18","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","84.99","65,522","4","202006","18","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","84.99","65,522","4","202006","18","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","84.99","63,480","22","202006","22","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","59.99","52,820","15","202006","25","입",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","84.99","71,723","17","202006","29","입",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","59.99","49,053","2","202006","30","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","69.99","60,209","32","202007","2","입",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","69.99","53,915","2","202007","2","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","59.99","57,517","21","202007","8","분","20200803"
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","59.99","53,693","5","202007","8","분","20200811"
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","59.99","65,783","14","202007","18","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","59.99","57,517","21","202007","24","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","34.99","26,020","13","202008","4","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","59.99","61,893","5","202008","4","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","59.99","53,693","5","202008","14","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","59.99","53,693","5","202008","14","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","69.99","60,961","14","202008","28","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","69.99","63,906","27","202008","31","입",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","59.99","57,367","3","202008","31","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","59.99","54,184","12","202009","9","입",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","84.99","86,672","31","202009","21","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","59.99","56,222","25","202011","2","입",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","43.99","46,510","10","202011","5","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","43.99","41,405","3","202011","7","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","69.99","60,790","4","202011","11","입",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","59.99","56,290","7","202011","26","입",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","69.99","68,311","20","202011","27","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","43.99","36,489","12","202012","5","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","59.99","71,571","26","202012","8","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","84.99","86,522","4","202012","24","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","59.99","83,260","15","202101","13","분",""
"경기도 고양덕양구 토당동","251-12","대곡역 롯데캐슬 엘클라씨","84.9297","78,146","15","202009","2","입",""
"경기도 고양덕양구 토당동","251-12","대곡역 롯데캐슬 엘클라씨","59.948","52,600","16","202009","26","입",""
"경기도 고양덕양구 토당동","251-12","대곡역 롯데캐슬 엘클라씨","59.948","57,730","10","202011","8","입",""
"경기도 고양덕양구 토당동","251-12","대곡역 롯데캐슬 엘클라씨","59.948","58,580","11","202011","10","입","20201127"
"경기도 고양덕양구 토당동","251-12","대곡역 롯데캐슬 엘클라씨","59.948","58,580","11","202011","10","입","20201127"
"경기도 고양덕양구 토당동","251-12","대곡역 롯데캐슬 엘클라씨","59.948","58,580","11","202011","10","입",""
"경기도 고양덕양구 토당동","251-12","대곡역 롯데캐슬 엘클라씨","84.9297","75,340","20","202011","13","입",""
"경기도 고양덕양구 토당동","251-12","대곡역 롯데캐슬 엘클라씨","59.948","61,670","14","202011","13","입",""
"경기도 고양덕양구 토당동","251-12","대곡역 롯데캐슬 엘클라씨","59.948","54,885","5","202011","18","입",""
"경기도 고양덕양구 토당동","251-12","대곡역 롯데캐슬 엘클라씨","59.948","52,944","3","202011","27","입",""
"경기도 고양덕양구 토당동","251-12","대곡역 롯데캐슬 엘클라씨","59.948","59,200","23","202012","5","입",""
"경기도 고양덕양구 토당동","251-12","대곡역 롯데캐슬 엘클라씨","59.948","59,050","18","202012","10","입",""
"경기도 고양덕양구 토당동","251-12","대곡역 롯데캐슬 엘클라씨","59.948","60,690","17","202012","23","입",""
"경기도 고양덕양구 토당동","251-12","대곡역 롯데캐슬 엘클라씨","59.948","60,930","13","202012","23","입",""
"경기도 고양덕양구 토당동","251-12","대곡역 롯데캐슬 엘클라씨","84.9297","91,000","8","202101","13","입",""
"경기도 고양덕양구 토당동","251-12","대곡역 롯데캐슬 엘클라씨","84.9297","81,175","7","202101","18","입",""
"경기도 고양덕양구 토당동","251-12","대곡역 롯데캐슬 엘클라씨","59.948","64,540","12","202101","27","입",""
"경기도 고양덕양구 토당동","251-12","대곡역 롯데캐슬 엘클라씨","59.948","67,900","17","202102","2","입",""
"경기도 고양덕양구 행신동","618-1","행신 파밀리에 트라이하이","59.7783","38,050","14","202007","19","입",""
"경기도 고양덕양구 행신동","618-1","행신 파밀리에 트라이하이","59.7783","38,050","14","202007","20","입","20200728"
"경기도 고양덕양구 향동동","501","DMC 중흥S-클래스 더 센트럴","59.9234","40,715","19","202006","10","분","20200618"
"경기도 고양덕양구 향동동","501","DMC 중흥S-클래스 더 센트럴","59.9234","45,940","21","202006","11","분","20200619"
"경기도 고양덕양구 향동동","501","DMC 중흥S-클래스 더 센트럴","59.9234","40,715","19","202006","18","분",""
"경기도 고양덕양구 향동동","501","DMC 중흥S-클래스 더 센트럴","59.9234","45,940","21","202006","18","분",""
"경기도 고양덕양구 향동동","BL-A-3","고양향동 A-3블록 공공분양","59.94","37,648","18","202007","27","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","66.2596","47,750","10","202003","4","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","59.4905","42,910","6","202003","5","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","59.4905","43,280","23","202003","10","분",""
