"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 전라남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분","해제사유발생일"
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","33,370","7","202011","28","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","33,470","23","202012","2","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","32,870","5","202012","8","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","33,620","23","202012","10","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","34,070","13","202012","11","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","33,370","7","202012","14","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","32,690","3","202012","17","분","20201222"
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9081","33,150","16","202012","17","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","33,870","16","202012","17","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","33,370","26","202012","19","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","34,120","16","202012","21","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","34,120","16","202012","21","분","20201222"
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9081","32,750","6","202012","28","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","33,370","17","202101","13","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","32,870","13","202101","18","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","33,470","26","202101","19","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","33,070","25","202101","25","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","33,370","5","202101","27","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","31,870","6","202101","27","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","33,070","22","202101","27","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","32,470","14","202102","3","분","20210203"
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","33,370","14","202102","3","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","32,720","14","202102","4","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","33,370","19","202102","9","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","32,470","4","202102","18","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","33,900","15","202102","22","분",""
