"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 오피스텔(매매)"
"주소구분 : 지번주소"
"시도 : 전라남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"전라남도 목포시 서산동","13-2","13","2","광장1오피스텔","31.49","202009","17","2,113","1","2003","보리마당로 14",""
"전라남도 목포시 서산동","13-2","13","2","광장1오피스텔","31.73","202009","17","2,130","1","2003","보리마당로 14",""
"전라남도 목포시 서산동","13-2","13","2","광장1오피스텔","31.49","202009","17","2,113","1","2003","보리마당로 14",""
"전라남도 목포시 서산동","13-2","13","2","광장1오피스텔","31.49","202009","17","2,113","1","2003","보리마당로 14",""
"전라남도 목포시 서산동","13-2","13","2","광장1오피스텔","31.73","202009","17","2,130","1","2003","보리마당로 14",""
"전라남도 목포시 서산동","13-2","13","2","광장1오피스텔","31.73","202009","17","2,130","1","2003","보리마당로 14",""
"전라남도 목포시 서산동","13-2","13","2","광장1오피스텔","31.73","202009","17","2,130","1","2003","보리마당로 14",""
"전라남도 목포시 서산동","13-2","13","2","광장1오피스텔","31.49","202009","17","2,113","2","2003","보리마당로 14",""
"전라남도 목포시 서산동","13-2","13","2","광장1오피스텔","31.49","202009","17","2,113","2","2003","보리마당로 14",""
"전라남도 목포시 서산동","13-2","13","2","광장1오피스텔","31.49","202009","17","2,113","2","2003","보리마당로 14",""
"전라남도 목포시 서산동","13-2","13","2","광장1오피스텔","31.49","202009","17","2,113","2","2003","보리마당로 14",""
"전라남도 목포시 서산동","13-2","13","2","광장1오피스텔","31.49","202009","17","2,113","2","2003","보리마당로 14",""
"전라남도 목포시 서산동","13-2","13","2","광장1오피스텔","31.49","202009","17","2,113","2","2003","보리마당로 14",""
"전라남도 목포시 서산동","13-2","13","2","광장1오피스텔","31.49","202009","17","2,113","2","2003","보리마당로 14",""
"전라남도 목포시 서산동","13-2","13","2","광장1오피스텔","31.73","202009","17","2,130","2","2003","보리마당로 14",""
"전라남도 목포시 서산동","13-2","13","2","광장1오피스텔","31.73","202009","17","2,130","2","2003","보리마당로 14",""
"전라남도 목포시 서산동","3-5","3","5","국제오피스텔","39.4","202004","20","3,400","2","2002","서산로 36",""
"전라남도 목포시 서산동","3-5","3","5","국제오피스텔","39.4","202012","9","3,800","6","2002","서산로 36",""
"전라남도 목포시 옥암동","949-4","949","4","수정오피스텔","40.8","202008","25","3,350","5","2001","하당로311번길 10",""
"전라남도 목포시 옥암동","949-4","949","4","수정오피스텔","24.48","202009","24","1,280","5","2001","하당로311번길 10",""
"전라남도 목포시 옥암동","949-25","949","25","신도시오피스텔(949-25)","40.2","202102","28","2,400","6","2002","하당로311번길 6-1",""
"전라남도 목포시 옥암동","949-6","949","6","신도시오피스텔(949-6)","40.2","202003","31","2,200","8","2002","하당로311번길 8",""
"전라남도 목포시 옥암동","949-6","949","6","신도시오피스텔(949-6)","40.2","202006","29","3,240","3","2002","하당로311번길 8",""
"전라남도 목포시 옥암동","949-6","949","6","신도시오피스텔(949-6)","40.2","202101","6","3,000","3","2002","하당로311번길 8",""
"전라남도 목포시 옥암동","956-3","956","3","영신오피스텔","33","202003","9","2,500","5","2001","옥암로124번길 23",""
"전라남도 목포시 옥암동","956-3","956","3","영신오피스텔","30.8","202012","4","1,900","9","2001","옥암로124번길 23",""
"전라남도 목포시 옥암동","956-3","956","3","영신오피스텔","33","202101","20","3,300","9","2001","옥암로124번길 23",""
"전라남도 목포시 옥암동","956-3","956","3","영신오피스텔","38.72","202102","22","2,600","6","2001","옥암로124번길 23",""
"전라남도 목포시 옥암동","1042-13","1042","13","코아오피스빌2","46.34","202010","8","2,400","4","2003","복산길12번길 12",""
"전라남도 목포시 옥암동","1042-13","1042","13","코아오피스빌2","46.34","202102","15","3,100","4","2003","복산길12번길 12",""
"전라남도 목포시 호남동","524","524","0","(524)","428.33","202003","16","13,000","3","1990","삼학로 39",""
"전라남도 무안군 삼향읍 남악리","1472","1472","0","	(1472)	","37.32","202007","23","6,000","12","2013","남악4로 86",""
"전라남도 무안군 삼향읍 남악리","2112","2112","0","	(2112)	","32.61","202003","13","5,500","12","2008","후광대로 274",""
"전라남도 무안군 삼향읍 남악리","2112","2112","0","	(2112)	","32.61","202003","13","5,500","12","2008","후광대로 274","20200320"
"전라남도 무안군 삼향읍 남악리","2112","2112","0","	(2112)	","40.91","202007","26","8,000","12","2008","후광대로 274",""
"전라남도 무안군 삼향읍 남악리","2112","2112","0","	(2112)	","28.93","202009","23","4,000","12","2008","후광대로 274",""
"전라남도 무안군 삼향읍 남악리","2112","2112","0","	(2112)	","32.2","202011","24","4,500","12","2008","후광대로 274",""
"전라남도 무안군 삼향읍 남악리","2112","2112","0","	(2112)	","28.93","202012","18","4,000","12","2008","후광대로 274",""
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","48.26","202003","3","8,750","8","2014","후광대로 330",""
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","28.24","202003","5","6,500","8","2014","후광대로 330","20200317"
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","28.24","202003","6","6,500","8","2014","후광대로 330",""
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","28.24","202003","12","6,290","2","2014","후광대로 330",""
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","28.24","202003","30","6,000","6","2014","후광대로 330",""
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","28.24","202004","30","5,000","11","2014","후광대로 330",""
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","48.26","202005","31","8,800","2","2014","후광대로 330",""
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","28.24","202006","26","6,500","10","2014","후광대로 330",""
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","48.26","202007","10","8,800","18","2014","후광대로 330",""
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","48.26","202007","20","10,200","4","2014","후광대로 330",""
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","28.24","202008","3","5,000","3","2014","후광대로 330",""
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","28.24","202008","11","5,300","9","2014","후광대로 330",""
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","28.24","202008","20","5,500","7","2014","후광대로 330","20200820"
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","28.24","202009","1","6,690","4","2014","후광대로 330",""
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","28.24","202009","1","6,690","3","2014","후광대로 330",""
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","28.24","202009","1","6,690","9","2014","후광대로 330",""
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","28.24","202009","3","5,500","7","2014","후광대로 330",""
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","28.24","202009","3","5,400","7","2014","후광대로 330",""
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","28.24","202009","10","5,500","12","2014","후광대로 330",""
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","28.24","202009","24","5,200","3","2014","후광대로 330",""
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","28.24","202010","15","5,350","7","2014","후광대로 330",""
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","28.24","202010","21","5,500","17","2014","후광대로 330",""
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","28.24","202011","30","6,500","8","2014","후광대로 330",""
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","28.24","202012","5","5,500","16","2014","후광대로 330",""
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","28.24","202012","11","5,150","5","2014","후광대로 330",""
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","28.24","202012","17","5,300","13","2014","후광대로 330",""
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","28.24","202012","17","6,500","6","2014","후광대로 330",""
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","28.24","202012","23","5,500","18","2014","후광대로 330",""
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","28.24","202012","31","6,500","12","2014","후광대로 330",""
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","28.24","202101","1","6,500","16","2014","후광대로 330",""
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","28.24","202101","5","5,100","8","2014","후광대로 330",""
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","28.24","202101","10","5,400","8","2014","후광대로 330",""
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","28.24","202101","27","6,500","9","2014","후광대로 330",""
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","28.24","202101","28","6,500","2","2014","후광대로 330",""
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","28.24","202101","30","5,050","7","2014","후광대로 330",""
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","48.26","202102","2","9,900","9","2014","후광대로 330",""
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","28.24","202102","23","4,500","2","2014","후광대로 330",""
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","28.24","202102","26","6,500","7","2014","후광대로 330",""
"전라남도 무안군 삼향읍 남악리","1476","1476","0","남악 유탑유블레스900","28.24","202102","27","5,100","18","2014","후광대로 330",""
"전라남도 무안군 삼향읍 남악리","2115","2115","0","남악도휘에드가2차오피스텔","37.83","202003","12","7,400","4","2013","후광대로 292",""
"전라남도 무안군 삼향읍 남악리","2115","2115","0","남악도휘에드가2차오피스텔","34.32","202008","27","6,500","8","2013","후광대로 292",""
"전라남도 무안군 삼향읍 남악리","2115","2115","0","남악도휘에드가2차오피스텔","34.32","202010","26","6,500","9","2013","후광대로 292","20201026"
"전라남도 무안군 삼향읍 남악리","2115","2115","0","남악도휘에드가2차오피스텔","34.32","202012","20","6,500","9","2013","후광대로 292",""
"전라남도 무안군 삼향읍 남악리","2115","2115","0","남악도휘에드가2차오피스텔","37.83","202101","27","5,000","6","2013","후광대로 292",""
"전라남도 무안군 삼향읍 남악리","2115","2115","0","남악도휘에드가2차오피스텔","34.32","202102","17","6,380","8","2013","후광대로 292",""
"전라남도 무안군 삼향읍 남악리","2116","2116","0","남악도휘에드가5차오피스텔","38.88","202004","24","7,200","14","2015"," ",""
"전라남도 무안군 삼향읍 남악리","2116","2116","0","남악도휘에드가5차오피스텔","29.64","202102","17","4,900","3","2015"," ",""
"전라남도 무안군 삼향읍 남악리","2118","2118","0","남악도휘에드가6차오피스텔","29.64","202003","16","5,000","3","2015"," ",""
"전라남도 무안군 삼향읍 남악리","2118","2118","0","남악도휘에드가6차오피스텔","29.64","202008","23","6,000","6","2015"," ",""
"전라남도 무안군 삼향읍 남악리","2118","2118","0","남악도휘에드가6차오피스텔","29.64","202009","9","6,000","11","2015"," ",""
"전라남도 무안군 삼향읍 남악리","2118","2118","0","남악도휘에드가6차오피스텔","29.64","202012","18","6,000","7","2015"," ",""
"전라남도 무안군 삼향읍 남악리","2118","2118","0","남악도휘에드가6차오피스텔","29.64","202012","21","6,300","7","2015"," ",""
"전라남도 무안군 삼향읍 남악리","2118","2118","0","남악도휘에드가6차오피스텔","29.64","202012","21","6,300","10","2015"," ",""
"전라남도 무안군 삼향읍 남악리","2118","2118","0","남악도휘에드가6차오피스텔","38.88","202012","22","8,000","4","2015"," ",""
"전라남도 무안군 삼향읍 남악리","2118","2118","0","남악도휘에드가6차오피스텔","38.88","202012","22","8,000","3","2015"," ",""
"전라남도 무안군 삼향읍 남악리","2118","2118","0","남악도휘에드가6차오피스텔","38.88","202012","22","8,000","3","2015"," ",""
"전라남도 무안군 삼향읍 남악리","1475","1475","0","남악도휘에드가7차오피스텔","28.5","202009","22","5,650","5","2015","후광대로 324",""
"전라남도 무안군 삼향읍 남악리","1475","1475","0","남악도휘에드가7차오피스텔","28.5","202009","22","5,700","15","2015","후광대로 324",""
"전라남도 무안군 삼향읍 남악리","1475","1475","0","남악도휘에드가7차오피스텔","28.5","202010","12","5,700","15","2015","후광대로 324","20201110"
"전라남도 무안군 삼향읍 남악리","1475","1475","0","남악도휘에드가7차오피스텔","28.5","202010","12","5,600","5","2015","후광대로 324",""
"전라남도 무안군 삼향읍 남악리","1475","1475","0","남악도휘에드가7차오피스텔","28.5","202011","10","5,700","15","2015","후광대로 324",""
"전라남도 무안군 삼향읍 남악리","1475","1475","0","남악도휘에드가7차오피스텔","28.5","202011","27","5,200","3","2015","후광대로 324",""
"전라남도 무안군 삼향읍 남악리","1475","1475","0","남악도휘에드가7차오피스텔","28.5","202011","27","5,200","3","2015","후광대로 324","20201222"
"전라남도 무안군 삼향읍 남악리","1475","1475","0","남악도휘에드가7차오피스텔","28.5","202101","4","5,800","5","2015","후광대로 324",""
"전라남도 무안군 삼향읍 남악리","2624","2624","0","남악센트레빌리버파크","84.73","202101","23","25,940","8","2019","남악로250번길 60",""
"전라남도 무안군 삼향읍 남악리","2624","2624","0","남악센트레빌리버파크","84.73","202101","26","26,000","4","2019","남악로250번길 60",""
"전라남도 무안군 삼향읍 남악리","2120","2120","0","뉴캐슬하이클래스","84.22","202003","13","14,300","5","2017","남악3로82번가길 49",""
"전라남도 무안군 삼향읍 남악리","2120","2120","0","뉴캐슬하이클래스","82.58","202004","20","19,000","5","2017","남악3로82번가길 49",""
"전라남도 무안군 삼향읍 남악리","2120","2120","0","뉴캐슬하이클래스","83.94","202012","10","19,000","5","2017","남악3로82번가길 49",""
"전라남도 무안군 삼향읍 남악리","2233","2233","0","도휘에드가9차오피스텔","31.25","202005","8","8,000","16","2019","대죽동로 40",""
"전라남도 무안군 삼향읍 남악리","2147","2147","0","렉스리움 오피스텔","49.18","202005","20","17,100","11","2019","대죽서로 25-14",""
"전라남도 보성군 보성읍 보성리","93-1","93","1","보성센트럴뷰","84.13","202005","14","14,500","13","2016","중앙로 49",""
"전라남도 보성군 보성읍 보성리","93-1","93","1","보성센트럴뷰","84.13","202006","9","14,500","12","2016","중앙로 49",""
"전라남도 보성군 보성읍 보성리","93-1","93","1","보성센트럴뷰","84.13","202006","11","14,000","20","2016","중앙로 49",""
"전라남도 보성군 보성읍 보성리","93-1","93","1","보성센트럴뷰","84.13","202008","5","13,700","15","2016","중앙로 49","20200824"
"전라남도 보성군 보성읍 보성리","93-1","93","1","보성센트럴뷰","84.13","202008","18","14,800","19","2016","중앙로 49",""
"전라남도 보성군 보성읍 보성리","93-1","93","1","보성센트럴뷰","84.13","202008","19","13,700","15","2016","중앙로 49",""
"전라남도 보성군 보성읍 보성리","93-1","93","1","보성센트럴뷰","84.13","202009","22","15,500","7","2016","중앙로 49",""
"전라남도 보성군 보성읍 보성리","93-1","93","1","보성센트럴뷰","84.13","202010","15","13,600","8","2016","중앙로 49",""
"전라남도 보성군 보성읍 보성리","93-1","93","1","보성센트럴뷰","84.13","202012","16","14,000","4","2016","중앙로 49",""
"전라남도 보성군 보성읍 보성리","93-1","93","1","보성센트럴뷰","84.13","202102","1","14,300","5","2016","중앙로 49",""
"전라남도 보성군 보성읍 보성리","93-1","93","1","보성센트럴뷰","84.13","202102","8","15,500","7","2016","중앙로 49",""
"전라남도 보성군 보성읍 보성리","93-1","93","1","보성센트럴뷰","84.13","202102","24","14,000","2","2016","중앙로 49",""
"전라남도 보성군 보성읍 원봉리","5-20","5","20","성암해그린","29.13","202008","1","5,900","13","2013","현충로 12",""
"전라남도 순천시 동외동","68-12","68","12","순천강남타워","37.22","202004","16","2,600","5","2001","강남로 93",""
"전라남도 순천시 인제동","373-3","373","3","	(373-3)	","27.88","202010","5","3,400","8","2007","장평1길 17",""
"전라남도 순천시 인제동","373-3","373","3","	(373-3)	","27.47","202010","5","3,400","8","2007","장평1길 17",""
"전라남도 순천시 인제동","373-3","373","3","	(373-3)	","26.8","202010","5","2,900","4","2007","장평1길 17",""
"전라남도 순천시 조곡동","151-18","151","18","	(151-18)	","29.26","202009","15","6,200","8","2010","역전길 67",""
"전라남도 순천시 조곡동","151-18","151","18","	(151-18)	","36.58","202101","18","6,350","7","2010","역전길 67",""
"전라남도 순천시 조례동","1593-3","1593","3","	(1593-3)	","23.94","202006","8","6,300","5","2008","장선배기1길 28",""
"전라남도 순천시 조례동","1593-3","1593","3","	(1593-3)	","24.96","202101","26","6,200","1","2008","장선배기1길 28",""
"전라남도 순천시 조례동","1599-8","1599","8","	(1599-8)	","47.36","202004","20","7,980","2","2013","장선배기길 6-33",""
"전라남도 순천시 조례동","1599-8","1599","8","	(1599-8)	","45.28","202004","20","7,000","2","2013","장선배기길 6-33",""
"전라남도 순천시 조례동","1599-8","1599","8","	(1599-8)	","40.4","202004","20","6,600","2","2013","장선배기길 6-33",""
"전라남도 순천시 조례동","1599-8","1599","8","	(1599-8)	","53.36","202004","20","9,200","2","2013","장선배기길 6-33",""
"전라남도 순천시 조례동","1599-8","1599","8","	(1599-8)	","47.44","202004","20","8,180","2","2013","장선배기길 6-33",""
"전라남도 순천시 조례동","1599-8","1599","8","	(1599-8)	","53.36","202004","20","9,200","2","2013","장선배기길 6-33",""
"전라남도 순천시 풍덕동","870-17","870","17","	(870-17)	","54","202008","21","7,800","5","2013","중앙초등3길 8",""
"전라남도 여수시 덕충동","2035-2","2035","2","신성오피스텔","31.15","202009","8","14,140","4","2019"," ",""
"전라남도 여수시 덕충동","2035-2","2035","2","신성오피스텔","29.75","202102","22","11,000","3","2019"," ",""
"전라남도 여수시 덕충동","2037-4","2037","4","오션블루 오피스텔","33.17","202004","4","12,900","3","2018","덕충안길 92",""
"전라남도 여수시 덕충동","2037-4","2037","4","오션블루 오피스텔","29.45","202011","24","18,700","8","2018","덕충안길 92",""
"전라남도 여수시 덕충동","2037-4","2037","4","오션블루 오피스텔","29.45","202012","29","15,000","7","2018","덕충안길 92",""
"전라남도 여수시 돌산읍 우두리","1047-10","1047","10","오션힐오피스텔","30.7","202011","23","14,622","9","2020","강남해안로 73",""
"전라남도 여수시 돌산읍 우두리","1047-10","1047","10","오션힐오피스텔","59.86","202011","23","28,899","11","2020","강남해안로 73",""
"전라남도 여수시 문수동","9-4","9","4","백상리츠빌2차","34.4","202012","29","3,250","5","2003","문수북5길 28-8",""
"전라남도 여수시 봉산동","80-2","80","2","남풍오피스텔","44.5","202009","28","4,000","6","1996","대교로 62",""
"전라남도 여수시 선원동","1277-2","1277","2","	(1277-2)	","29.26","202003","2","7,950","6","2010","무선8길 16",""
"전라남도 여수시 선원동","1277-2","1277","2","	(1277-2)	","43.7","202005","27","10,800","9","2010","무선8길 16",""
"전라남도 여수시 선원동","1277-2","1277","2","	(1277-2)	","49.78","202006","3","9,900","9","2010","무선8길 16",""
"전라남도 여수시 소라면 죽림리","1180-3","1180","3","그리올 오피스텔","46.12","202010","22","23,364","6","2020"," ",""
"전라남도 여수시 신기동","74-4","74","4","(74-4)","51.24","202004","27","12,000","4","2017","새터로 43",""
"전라남도 여수시 신기동","74-4","74","4","(74-4)","51.24","202004","27","12,000","3","2017","새터로 43",""
"전라남도 여수시 신기동","74-4","74","4","(74-4)","51.24","202004","27","12,000","3","2017","새터로 43",""
"전라남도 여수시 신기동","74-4","74","4","(74-4)","51.24","202004","27","12,000","3","2017","새터로 43",""
"전라남도 여수시 신기동","74-4","74","4","(74-4)","51.24","202004","27","12,000","4","2017","새터로 43",""
"전라남도 여수시 신기동","74-4","74","4","(74-4)","51.24","202004","27","12,000","4","2017","새터로 43",""
"전라남도 여수시 신기동","74-4","74","4","(74-4)","51.24","202004","27","12,000","4","2017","새터로 43",""
"전라남도 여수시 신기동","74-4","74","4","(74-4)","51.24","202004","27","12,000","4","2017","새터로 43",""
"전라남도 여수시 신기동","74-4","74","4","(74-4)","51.24","202004","27","12,000","3","2017","새터로 43",""
"전라남도 여수시 웅천동","1719-4","1719","4","VIGO CITY 오피스텔","31.58","202011","12","16,000","5","2020","웅천로 19-9",""
"전라남도 여수시 웅천동","1719-4","1719","4","VIGO CITY 오피스텔","31.58","202101","5","15,000","9","2020","웅천로 19-9",""
"전라남도 여수시 웅천동","1719-4","1719","4","VIGO CITY 오피스텔","28","202102","23","13,191","9","2020","웅천로 19-9",""
"전라남도 여수시 웅천동","1719-4","1719","4","VIGO CITY 오피스텔","28.02","202102","23","13,000","3","2020","웅천로 19-9",""
"전라남도 여수시 웅천동","1888-1","1888","1","여수 웅천 꿈에그린 1단지","34.49","202006","22","11,800","2","2019","웅천남8로 24",""
"전라남도 여수시 웅천동","1889-1","1889","1","여수 웅천 꿈에그린 2단지","84.65","202101","7","35,000","16","2019","웅천남8로 23",""
"전라남도 여수시 웅천동","1889-1","1889","1","여수 웅천 꿈에그린 2단지","84.65","202102","10","35,000","11","2019","웅천남8로 23",""
"전라남도 여수시 웅천동","1875-1","1875","1","포레나 여수 웅천 디 아일랜드","27.19","202009","3","14,100","16","2020","웅천남4로 17","20200911"
"전라남도 여수시 웅천동","1875-1","1875","1","포레나 여수 웅천 디 아일랜드","27.19","202101","6","13,000","8","2020","웅천남4로 17",""
"전라남도 여수시 웅천동","1875-1","1875","1","포레나 여수 웅천 디 아일랜드","27.19","202102","20","13,400","7","2020","웅천남4로 17",""
"전라남도 여수시 학동","90-1","90","1","	(90-1)	","33.95","202007","8","7,400","4","2012","시청동5길 20",""
"전라남도 여수시 학동","90-1","90","1","	(90-1)	","33.95","202007","8","7,400","4","2012","시청동5길 20","20200709"
"전라남도 영광군 영광읍 신하리","833-2","833","2","샤론오피스텔","31.88","202002","29","3,400","4","2003","대하길2길 10",""
"전라남도 해남군 해남읍 해리","380-4","380","4","오피스텔(380-4)","37.1","202003","11","4,500","7","2004","교육청길 60",""
"전라남도 해남군 해남읍 해리","380-4","380","4","오피스텔(380-4)","37.1","202005","13","4,500","5","2004","교육청길 60",""
"전라남도 해남군 해남읍 해리","380-4","380","4","오피스텔(380-4)","56","202008","4","6,100","2","2004","교육청길 60",""
"전라남도 해남군 해남읍 해리","380-4","380","4","오피스텔(380-4)","37.1","202101","13","4,700","7","2004","교육청길 60",""
"전라남도 해남군 해남읍 해리","380-4","380","4","오피스텔(380-4)","37.1","202102","2","4,500","11","2004","교육청길 60",""
