"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 전라남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세(만원)","건축년도","도로명"
"전라남도 광양시 광양읍 용강리","9**","12m미만","52","월세","202005","18","300","45","2020","와룡2길"
"전라남도 광양시 광양읍 용강리","9**","-","103","전세","202012","8","6,000","0","2011","null"
"전라남도 광양시 광양읍 우산리","6**","8m미만","28","월세","202003","20","20","14","1976","칠성로"
"전라남도 광양시 광양읍 우산리","5**","8m미만","59","전세","202009","22","5,000","0","1987","향교길"
"전라남도 광양시 광양읍 우산리","3**","8m미만","98.24","전세","202012","14","19,000","0","2011","내우정길"
"전라남도 광양시 광양읍 우산리","3**","-","102.99","전세","202006","20","12,000","0","2012","null"
"전라남도 광양시 광양읍 읍내리","2**","-","66.14","전세","202008","20","12,000","0","1982","null"
"전라남도 광양시 광양읍 인동리","4**","25m미만","116.63","월세","202007","17","3,000","50","1991","읍성길"
"전라남도 광양시 광양읍 인동리","2**","8m미만","172.96","전세","202011","4","8,000","0","1991","읍성길"
"전라남도 광양시 광양읍 인서리","4**","12m미만","26.73","월세","202012","31","306","9","2012","인서6길"
