"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명","해제사유발생일"
"강원도 강릉시 교동","1***","단독","12m미만","314.95","274.6","202102","23","56,000","2002","율곡초교길11번길",""
"강원도 강릉시 교동","1***","단독","8m미만","279.19","293.9","202010","15","71,000","2003","교동광장로",""
"강원도 강릉시 교동","1*","단독","8m미만","195.75","301","202005","26","30,000","1991","가작로217번길",""
"강원도 강릉시 교동","8**","단독","8m미만","98.4","314","202102","6","30,500","2012","null",""
"강원도 강릉시 교동","8**","단독","8m미만","38.54","344","202006","30","16,000","null","화부산로8번안길",""
"강원도 강릉시 교동","1***","단독","8m미만","157.55","640","202003","26","32,477","2016","가작로113번길",""
"강원도 강릉시 교동","2**","단독","8m미만","159.71","678","202003","9","35,000","1989","화부산로141번길",""
"강원도 강릉시 교동","2**","단독","8m미만","159.71","678","202003","9","35,000","1989","화부산로141번길","20200423"
"강원도 강릉시 교동","5**","단독","8m미만","125.07","830","202005","16","30,500","1982","성곡고양길",""
"강원도 강릉시 구정면 구정리","2**","단독","8m미만","66.26","343","202012","1","11,300","2010","구정중앙로",""
"강원도 강릉시 구정면 구정리","*","단독","8m미만","113.91","455","202003","23","19,000","2017","청파로",""
"강원도 강릉시 구정면 금광리","5**","단독","8m미만","45.48","230","202009","9","7,000","2016","금평로",""
"강원도 강릉시 구정면 어단리","5**","단독","8m미만","99.24","331","202004","11","13,000","1998","금평로",""
"강원도 강릉시 구정면 여찬리","5**","다가구","8m미만","292.23","331","202005","19","24,500","1995","진재골길",""
"강원도 강릉시 구정면 여찬리","5**","단독","8m미만","97.95","320","202009","22","44,500","2012","범일로417번길","20201020"
"강원도 강릉시 구정면 여찬리","5**","단독","8m미만","97.95","320","202009","22","27,000","2012","범일로417번길",""
"강원도 강릉시 구정면 여찬리","5**","단독","8m미만","132.47","526","202008","19","34,200","2015","말미길",""
"강원도 강릉시 구정면 여찬리","6**","단독","-","36","527","202009","16","8,150","2019","null",""
"강원도 강릉시 구정면 여찬리","6**","단독","8m미만","183.55","559","202011","14","40,600","2017","말미길",""
"강원도 강릉시 구정면 여찬리","6**","단독","8m미만","183.55","616.03","202011","14","41,000","2017","말미길","20201126"
"강원도 강릉시 구정면 여찬리","2**","단독","8m미만","226.91","734","202003","20","37,500","1998","구정중앙로",""
"강원도 강릉시 구정면 여찬리","2**","단독","8m미만","226.91","734","202003","20","38,000","1998","구정중앙로","20200602"
"강원도 강릉시 구정면 여찬리","4**","단독","8m미만","131.78","744","202010","29","25,000","2000","봉양1길",""
"강원도 강릉시 구정면 여찬리","6**","단독","8m미만","132.91","826","202004","3","41,500","2017","말미길","20200930"
"강원도 강릉시 구정면 여찬리","6**","단독","8m미만","132.91","826","202011","12","42,000","2017","말미길",""
"강원도 강릉시 구정면 제비리","1**","단독","8m미만","49.68","568","202101","18","15,400","2011","칠봉로",""
"강원도 강릉시 구정면 학산리","6**","단독","8m미만","109.38","291","202007","6","37,000","2019","구정옥봉길",""
"강원도 강릉시 구정면 학산리","6**","단독","8m미만","109.38","292","202007","6","37,000","2019","구정옥봉길",""
"강원도 강릉시 구정면 학산리","6**","단독","8m미만","105.36","300","202102","17","26,400","2017","구정옥봉길",""
"강원도 강릉시 구정면 학산리","6**","단독","8m미만","104.63","301","202102","7","15,000","2010","설래길",""
"강원도 강릉시 구정면 학산리","6**","단독","8m미만","104.63","301","202009","8","12,000","2010","설래길",""
"강원도 강릉시 구정면 학산리","6**","단독","8m미만","104.63","301","202011","13","12,000","2010","설래길","20201212"
"강원도 강릉시 구정면 학산리","6**","단독","8m미만","132.6","344","202008","19","27,000","2017","구정옥봉길",""
"강원도 강릉시 구정면 학산리","6**","단독","8m미만","141.24","345","202012","4","36,800","2020","구정옥봉길",""
"강원도 강릉시 구정면 학산리","6**","단독","8m미만","105.36","357.3","202102","17","26,700","2017","구정옥봉길","20210315"
"강원도 강릉시 구정면 학산리","1***","단독","8m미만","96.12","433.3","202009","16","29,000","2018","구정둔지길",""
"강원도 강릉시 구정면 학산리","6*","단독","8m미만","24.73","486","202007","23","13,086","1919","옥봉안길",""
"강원도 강릉시 구정면 학산리","4**","단독","8m미만","212.65","840","202008","7","32,500","2011","생길목길",""
"강원도 강릉시 구정면 학산리","7*","단독","8m미만","95.23","1114","202009","29","14,000","1996","미륵굼길",""
"강원도 강릉시 난곡동","3**","단독","8m미만","140.94","407","202009","1","15,000","1997","난곡행정길","20201026"
"강원도 강릉시 남문동","1**","다가구","8m미만","489.16","294","202006","4","88,500","2016","명주로17번길",""
"강원도 강릉시 남문동","1**","단독","8m미만","34.71","122","202102","18","6,700","1970","홍제로20번길",""
"강원도 강릉시 남문동","1**","단독","8m미만","54","152","202102","3","8,300","1970","홍제로12번길",""
"강원도 강릉시 남문동","1**","단독","8m미만","137.3","231","202008","3","15,900","1979","남문길",""
"강원도 강릉시 남문동","1**","단독","12m미만","188.97","284","202012","12","38,000","1990","홍제로",""
"강원도 강릉시 남문동","1**","단독","12m미만","112.32","657","202012","24","33,000","1956","홍제로",""
"강원도 강릉시 내곡동","4**","다가구","8m미만","433.5","234","202003","27","78,000","2016","강변로172번안길",""
"강원도 강릉시 내곡동","4**","다가구","8m미만","482.24","320","202002","29","110,000","2018","남부로17번길",""
"강원도 강릉시 내곡동","8*","단독","8m미만","24.89","79","202008","13","4,700","1957","남부로63번길",""
"강원도 강릉시 내곡동","1**","단독","12m미만","127.61","133","202012","24","17,800","1986","강변로194번길",""
"강원도 강릉시 내곡동","8*","단독","8m미만","139.51","172","202007","10","14,500","1981","남부로63번길",""
"강원도 강릉시 내곡동","8*","단독","8m미만","139.51","172","202007","10","14,500","1981","남부로63번길","20200728"
"강원도 강릉시 내곡동","5*","단독","8m미만","85.24","179","202011","24","6,700","1972","강변로172번길",""
"강원도 강릉시 내곡동","5*","단독","25m미만","82.15","192","202102","23","17,000","1979","강변로",""
"강원도 강릉시 내곡동","5*","단독","12m미만","299.84","212","202006","29","55,000","2017","강변로172번길",""
"강원도 강릉시 내곡동","6**","단독","8m미만","168.87","270.2","202011","2","16,000","2011","관대길",""
"강원도 강릉시 내곡동","2**","단독","8m미만","59.34","559","202102","9","22,815","1940","범일로555번길",""
"강원도 강릉시 노암동","6**","다가구","8m미만","115.65","129","202003","11","9,000","2004","노암길4번길",""
"강원도 강릉시 노암동","6**","다가구","8m미만","160.08","166","202008","1","12,500","1991","남산길17번길",""
