"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 오피스텔(매매)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"강원도 속초시 동명동","466-42","466","42","설악 센트리움","29.94","202011","30","4,950","7","2005","중앙로 190",""
"강원도 속초시 동명동","466-42","466","42","설악 센트리움","67.86","202012","8","9,460","7","2005","중앙로 190",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","26.95","202004","29","5,300","18","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","26.95","202005","11","5,250","14","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","30","202007","17","5,300","11","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","30","202008","5","4,950","7","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","30","202008","17","3,000","7","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","30","202008","20","4,300","10","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","52.5","202009","16","5,900","12","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","30","202009","25","3,700","8","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","26.25","202010","24","5,300","14","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","26.25","202011","11","4,800","16","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","29.6","202011","29","4,000","3","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","30","202012","3","4,500","8","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","30.8","202012","10","4,200","16","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","41.44","202101","20","7,000","9","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","60","202101","29","4,500","19","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","60","202101","29","4,500","19","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","26.25","202101","29","3,000","7","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","26.25","202101","29","3,000","7","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","30","202102","16","4,500","16","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","30","202102","18","4,400","10","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","30.8","202102","22","2,548","12","1992","번영로 170",""
"강원도 속초시 영랑동","148-9","148","9","설악비치리조텔","31.88","202003","27","5,000","3","1991","중앙로 346",""
"강원도 속초시 영랑동","148-9","148","9","설악비치리조텔","31.88","202004","14","4,500","10","1991","중앙로 346",""
"강원도 속초시 영랑동","148-9","148","9","설악비치리조텔","31.88","202004","24","4,500","5","1991","중앙로 346",""
"강원도 속초시 영랑동","148-9","148","9","설악비치리조텔","31.88","202004","24","5,700","9","1991","중앙로 346",""
"강원도 속초시 영랑동","148-9","148","9","설악비치리조텔","31.88","202005","6","3,400","9","1991","중앙로 346",""
"강원도 속초시 영랑동","148-9","148","9","설악비치리조텔","47.81","202005","8","8,000","8","1991","중앙로 346",""
"강원도 속초시 영랑동","148-9","148","9","설악비치리조텔","31.88","202005","10","4,000","6","1991","중앙로 346",""
"강원도 속초시 영랑동","148-9","148","9","설악비치리조텔","31.88","202005","16","4,900","10","1991","중앙로 346",""
"강원도 속초시 영랑동","148-9","148","9","설악비치리조텔","31.88","202006","6","4,700","2","1991","중앙로 346",""
"강원도 속초시 영랑동","148-9","148","9","설악비치리조텔","31.88","202006","15","6,350","6","1991","중앙로 346",""
"강원도 속초시 영랑동","148-9","148","9","설악비치리조텔","31.88","202006","18","4,600","3","1991","중앙로 346",""
"강원도 속초시 영랑동","148-9","148","9","설악비치리조텔","31.88","202006","18","4,000","5","1991","중앙로 346",""
"강원도 속초시 영랑동","148-9","148","9","설악비치리조텔","31.88","202006","25","4,200","5","1991","중앙로 346",""
"강원도 속초시 영랑동","148-9","148","9","설악비치리조텔","31.88","202006","25","6,200","11","1991","중앙로 346",""
"강원도 속초시 영랑동","148-9","148","9","설악비치리조텔","47.81","202006","26","4,700","7","1991","중앙로 346",""
"강원도 속초시 영랑동","148-9","148","9","설악비치리조텔","31.88","202006","29","5,000","2","1991","중앙로 346",""
"강원도 속초시 영랑동","148-9","148","9","설악비치리조텔","31.88","202007","22","4,400","11","1991","중앙로 346",""
"강원도 속초시 영랑동","148-9","148","9","설악비치리조텔","31.88","202007","22","4,500","6","1991","중앙로 346",""
"강원도 속초시 영랑동","148-9","148","9","설악비치리조텔","47.81","202008","3","6,300","7","1991","중앙로 346",""
"강원도 속초시 영랑동","148-9","148","9","설악비치리조텔","31.88","202008","3","4,150","8","1991","중앙로 346",""
"강원도 속초시 영랑동","148-9","148","9","설악비치리조텔","47.81","202008","7","8,980","8","1991","중앙로 346",""
"강원도 속초시 영랑동","148-9","148","9","설악비치리조텔","31.88","202008","17","4,000","2","1991","중앙로 346",""
"강원도 속초시 영랑동","148-9","148","9","설악비치리조텔","31.88","202009","1","4,500","8","1991","중앙로 346",""
"강원도 속초시 영랑동","148-9","148","9","설악비치리조텔","31.88","202009","10","4,300","12","1991","중앙로 346",""
"강원도 속초시 영랑동","148-9","148","9","설악비치리조텔","31.88","202010","3","6,000","11","1991","중앙로 346",""
"강원도 속초시 영랑동","148-9","148","9","설악비치리조텔","31.88","202010","5","5,350","6","1991","중앙로 346",""
"강원도 속초시 영랑동","148-9","148","9","설악비치리조텔","31.88","202011","4","5,800","2","1991","중앙로 346",""
"강원도 속초시 영랑동","148-9","148","9","설악비치리조텔","31.88","202011","7","4,500","9","1991","중앙로 346",""
"강원도 속초시 영랑동","148-9","148","9","설악비치리조텔","47.81","202011","12","6,700","10","1991","중앙로 346",""
"강원도 속초시 영랑동","148-9","148","9","설악비치리조텔","31.88","202011","26","4,300","6","1991","중앙로 346",""
"강원도 속초시 영랑동","148-9","148","9","설악비치리조텔","31.88","202012","2","4,500","11","1991","중앙로 346",""
"강원도 속초시 영랑동","148-9","148","9","설악비치리조텔","31.88","202012","10","4,000","13","1991","중앙로 346",""
"강원도 속초시 영랑동","148-9","148","9","설악비치리조텔","31.88","202101","11","6,000","9","1991","중앙로 346",""
"강원도 속초시 영랑동","148-9","148","9","설악비치리조텔","31.88","202101","23","4,000","12","1991","중앙로 346",""
"강원도 속초시 영랑동","148-9","148","9","설악비치리조텔","31.88","202102","3","2,700","6","1991","중앙로 346",""
"강원도 속초시 영랑동","148-9","148","9","설악비치리조텔","47.81","202102","8","7,000","10","1991","중앙로 346",""
"강원도 속초시 영랑동","148-9","148","9","설악비치리조텔","31.88","202102","23","4,400","11","1991","중앙로 346",""
"강원도 속초시 조양동","1450-93","1450","93","설악비치타운","30.14","202009","3","6,500","9","1991","해오름로 196",""
"강원도 속초시 조양동","1450-93","1450","93","설악비치타운","30.14","202009","25","3,800","6","1991","해오름로 196",""
"강원도 속초시 조양동","1450-93","1450","93","설악비치타운","36.99","202009","25","4,200","6","1991","해오름로 196",""
"강원도 속초시 조양동","1429-1","1429","1","신영 HI-LIFE 오피스텔","22.5","202003","14","4,800","11","1992","해오름로 199",""
"강원도 속초시 조양동","1429-1","1429","1","신영 HI-LIFE 오피스텔","22.5","202005","1","4,000","6","1992","해오름로 199",""
"강원도 속초시 조양동","1429-1","1429","1","신영 HI-LIFE 오피스텔","22.5","202006","29","3,600","9","1992","해오름로 199",""
"강원도 속초시 조양동","1429-1","1429","1","신영 HI-LIFE 오피스텔","22.5","202006","29","3,600","9","1992","해오름로 199",""
"강원도 속초시 조양동","1429-1","1429","1","신영 HI-LIFE 오피스텔","26.25","202008","12","7,500","10","1992","해오름로 199",""
