"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 충청남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세(만원)","층","건축년도","도로명"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","59.97","202005","19","12,000","0","9","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","59.97","202005","27","12,000","0","13","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","월세","59.97","202006","9","2,000","45","16","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","84.96","202006","15","17,000","0","8","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","84.96","202006","27","18,000","0","7","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","118.12","202006","29","20,000","0","15","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","59.97","202006","30","11,000","0","11","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","월세","118.12","202007","1","2,000","80","10","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","월세","84.96","202007","7","2,000","60","14","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","59.97","202007","13","12,000","0","2","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","118.12","202007","15","21,000","0","4","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","59.97","202007","19","12,000","0","10","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","59.97","202007","19","12,500","0","2","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","84.96","202007","27","18,000","0","6","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","84.96","202007","29","17,500","0","5","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","월세","59.97","202007","31","2,000","40","14","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","84.96","202008","7","15,000","0","14","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","84.96","202008","14","19,000","0","8","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","84.96","202008","25","19,000","0","11","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","84.96","202009","3","14,000","0","11","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","84.96","202009","5","20,000","0","6","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","84.96","202009","18","19,000","0","4","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","월세","84.96","202009","19","500","60","12","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","84.96","202009","25","20,500","0","6","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","84.96","202010","9","20,000","0","7","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","월세","84.96","202010","10","2,000","60","2","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","84.96","202010","13","20,000","0","2","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","84.96","202010","22","17,000","0","14","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","월세","84.96","202010","26","2,000","60","9","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","84.96","202011","2","20,000","0","3","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","월세","118.12","202011","6","4,000","60","5","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","84.96","202011","20","15,750","0","6","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","월세","59.97","202011","22","1,000","50","3","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","118.12","202011","25","25,000","0","8","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","118.12","202012","9","20,000","0","6","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","84.96","202012","12","20,000","0","11","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","59.97","202012","12","12,000","0","7","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","84.96","202012","12","22,000","0","5","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","월세","84.96","202012","14","3,000","60","15","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","월세","59.97","202012","16","1,500","50","9","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","59.97","202012","16","12,500","0","7","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","월세","59.97","202012","16","1,500","50","9","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","월세","84.96","202012","24","2,100","53","12","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","84.96","202012","31","22,000","0","7","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","월세","59.97","202101","9","2,000","50","14","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","월세","84.96","202101","10","3,000","60","13","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","84.96","202101","16","22,000","0","3","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","59.97","202101","16","13,000","0","10","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","84.96","202101","16","22,000","0","3","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","84.96","202101","16","23,000","0","16","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","84.96","202101","23","23,000","0","4","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","59.97","202101","24","13,000","0","10","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","118.12","202101","26","28,000","0","7","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","118.12","202101","27","25,000","0","1","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","84.96","202102","10","20,000","0","5","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","118.12","202102","13","29,000","0","6","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","월세","118.12","202102","13","5,000","60","6","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","84.96","202102","19","22,000","0","4","2005","장안1길 9"
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","84.96","202102","26","24,000","0","3","2005","장안1길 9"
