"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 경상북도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분","해제사유발생일"
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.6947","41,870","13","202008","6","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9882","42,660","13","202008","7","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.9587","36,080","19","202008","7","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","37,780","16","202008","8","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.9587","36,580","14","202008","11","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","37,936","10","202008","12","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9383","40,022","5","202008","13","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","35,580","12","202008","15","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9882","42,760","13","202008","15","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","36,180","12","202008","15","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","37,275","8","202008","15","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9383","42,130","29","202008","15","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9882","42,760","13","202008","15","분","20200819"
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.9587","32,280","1","202008","17","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","38,217","11","202008","17","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.9587","34,980","9","202008","18","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9051","43,453","19","202008","19","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","35,580","19","202008","19","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","38,133","20","202008","21","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9383","41,474","18","202008","21","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.6947","42,860","16","202008","21","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","38,080","18","202008","22","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.9587","35,232","9","202008","23","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9882","41,160","6","202008","24","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.9587","35,780","13","202008","24","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.9587","33,780","3","202008","24","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","36,180","9","202008","25","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","36,030","19","202008","25","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9051","42,552","10","202008","25","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9051","39,336","3","202008","26","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.9587","35,380","13","202008","26","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9383","41,530","21","202008","26","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.9587","35,780","17","202008","27","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9882","37,960","1","202008","27","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9882","43,360","16","202008","28","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.9587","35,904","8","202008","28","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9882","39,431","3","202008","29","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","36,780","11","202008","30","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","36,580","13","202008","31","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","35,332","4","202008","31","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9051","43,060","23","202008","31","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.6947","42,760","25","202009","1","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9383","37,680","2","202009","2","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","37,080","15","202009","3","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.9587","37,311","25","202009","3","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.9587","36,080","15","202009","3","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","35,980","18","202009","3","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","33,880","4","202009","4","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","36,705","11","202009","4","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","36,532","12","202009","5","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","37,080","26","202009","5","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9882","45,760","27","202009","6","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9383","42,531","20","202009","7","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9383","42,655","25","202009","7","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","35,586","27","202009","8","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","35,567","5","202009","9","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.9587","36,580","27","202009","11","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9383","41,630","15","202009","11","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9882","42,510","8","202009","12","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.6947","43,360","28","202009","12","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9051","41,653","6","202009","14","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9051","43,560","26","202009","14","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9882","43,360","15","202009","15","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","37,130","16","202009","16","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","37,507","14","202009","17","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9882","42,932","7","202009","17","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","40,307","19","202009","17","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.9587","34,580","4","202009","17","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","35,780","9","202009","18","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","38,580","18","202009","19","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.6947","41,360","9","202009","19","분",""
