"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 경상북도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"경상북도 경산시 압량읍 부적리","489","0489","0000","성미(489-0)","48.36","44.72","202011","12","7,940","3","1980"," 2-1",""
"경상북도 경산시 압량읍 부적리","489","0489","0000","성미(489-0)","48.36","44.72","202012","28","7,000","4","1980"," 2-1",""
"경상북도 경산시 압량읍 부적리","489","0489","0000","성미(489-0)","48.36","44.72","202102","1","8,700","2","1980"," 2-1",""
"경상북도 경산시 압량읍 부적리","786","0786","0000","태양그린빌라","60.98","27.68","202006","19","5,000","3","1996"," 85-9",""
"경상북도 경산시 압량읍 용암리","91-15","0091","0015","용호","57.72","31.63","202003","20","2,900","-1","1998"," 58",""
"경상북도 경산시 옥곡동","44","0044","0000","드림팰리스","67.31","65.4","202003","23","14,650","5","2015","선비길 7-5",""
"경상북도 경산시 옥곡동","41-24","0041","0024","신라트리움","70.03","54","202006","28","10,000","3","2003","선비길 7",""
"경상북도 경산시 옥곡동","33-2","0033","0002","피카소A","59.075","59.94","202005","20","10,700","3","2013","선비길2길 21",""
"경상북도 경산시 옥곡동","33-2","0033","0002","피카소A","59.075","59.94","202011","2","12,000","5","2013","선비길2길 21",""
"경상북도 경산시 옥곡동","33-1","0033","0001","피카소B","59.8975","52.5","202011","23","12,000","3","2013","선비길2길 23",""
"경상북도 경산시 옥산동","132-5","0132","0005","미래빌라트105동","75.5","61.88","202011","18","15,300","4","2002","경산로 191-7",""
"경상북도 경산시 옥산동","786-2","0786","0002","승리(101,102동)","75.62","61.69","202101","25","11,200","4","1996","경산로34길 17",""
"경상북도 경산시 와촌면 소월리","31-22","0031","0022","부국(가,나동)","74.37","57.81","202011","11","7,700","1","1998","소월2길 3",""
"경상북도 경산시 와촌면 소월리","31-21","0031","0021","부국2동","76.32","57.63","202004","24","6,500","1","1996","소월2길 7-1",""
"경상북도 경산시 임당동","583-2","0583","0002","궁당빌라B","43.0349","27.5","202005","23","5,700","2","2003","궁당로9길 16",""
"경상북도 경산시 자인면 교촌리","105","0105","0000","(105-0)","49.4377","43.25","202101","21","5,800","3","2016","남촌2길 9",""
"경상북도 경산시 자인면 교촌리","349-1","0349","0001","(349-1)","68.1074","79","202010","19","14,500","5","2015","교촌길 30",""
"경상북도 경산시 자인면 교촌리","349-1","0349","0001","(349-1)","68.1074","74.69","202012","25","13,500","2","2015","교촌길 30",""
"경상북도 경산시 자인면 동부리","198-1","0198","0001","유창하이빌101동102동","74.9917","75.89","202006","30","13,000","4","2012","동부길 14-8",""
"경상북도 경산시 자인면 동부리","198-1","0198","0001","유창하이빌101동102동","74.9917","75.89","202012","11","14,490","3","2012","동부길 14-8","20201231"
"경상북도 경산시 자인면 동부리","198-1","0198","0001","유창하이빌101동102동","74.9917","75.89","202012","11","14,417","3","2012","동부길 14-8",""
"경상북도 경산시 자인면 동부리","198-4","0198","0004","유창하이빌103동104동","74.9917","69.92","202011","2","14,500","5","2013","동부길 10",""
"경상북도 경산시 자인면 북사리","80","0080","0000","경도맨션","65.46","57.17","202004","27","6,100","2","1991","북사로7길 11",""
"경상북도 경산시 자인면 북사리","78","0078","0000","경도맨션103동","57.87","42.72","202005","22","5,700","4","1991","북사로7길 13",""
"경상북도 경산시 자인면 북사리","191-1","0191","0001","산호","45.03","48.9","202008","7","3,600","1","1992","북사로 21-4",""
"경상북도 경산시 자인면 북사리","62-1","0062","0001","서광1동","48.48","49.17","202102","25","4,500","1","1989","북사로1길 35",""
"경상북도 경산시 자인면 북사리","62-5","0062","0005","서광3동","48.48","46","202009","7","3,100","3","1989","북사로1길 33-1",""
"경상북도 경산시 자인면 북사리","62-11","0062","0011","서광골든","61.02","56.6","202010","6","4,150","1","1991","자인로 18",""
"경상북도 경산시 자인면 북사리","81-4","0081","0004","화신1동,2동","59.83","52","202006","25","3,600","3","1991","북사로7길 9-4",""
"경상북도 경산시 자인면 북사리","81-4","0081","0004","화신1동,2동","59.83","52","202007","6","3,500","3","1991","북사로7길 9-4",""
