"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 경상북도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명","해제사유발생일"
"경상북도 구미시 상모동","5**","다가구","12m미만","417.05","235.3","202005","12","46,000","2004","상모로9길",""
"경상북도 구미시 상모동","5**","다가구","12m미만","417.05","235.3","202003","25","45,000","2004","상모로9길",""
"경상북도 구미시 상모동","*","다가구","12m미만","398.4","243.2","202006","10","39,500","2003","상사서로9길",""
"경상북도 구미시 상모동","4*","다가구","12m미만","547.78","276.9","202007","8","61,000","2002","상사서로10길",""
"경상북도 구미시 상모동","4*","다가구","12m미만","547.78","276.9","202003","25","59,000","2002","상사서로10길",""
"경상북도 구미시 상모동","1*","다가구","12m미만","726.21","364.1","202011","23","84,000","2013","상모로5길",""
"경상북도 구미시 상모동","2**","단독","12m미만","500.07","341","202008","17","59,500","2007","박정희로7길",""
"경상북도 구미시 선기동","5**","단독","8m미만","63","260","202006","5","18,150","2012","선기로2길",""
"경상북도 구미시 선기동","1**","단독","8m미만","145.27","396","202011","16","29,900","2017","송선로4길",""
"경상북도 구미시 선기동","7**","단독","8m미만","137.68","477","202102","16","36,500","2016","선기로",""
"경상북도 구미시 선산읍 교리","7**","다가구","8m미만","84.84","204","202004","20","6,500","2011","교리2안길",""
"경상북도 구미시 선산읍 교리","5**","단독","8m미만","97.2","359","202010","26","7,500","2006","잿골길",""
"경상북도 구미시 선산읍 교리","8**","단독","8m미만","52.72","401","202008","20","9,900","1970","교리2안길",""
"경상북도 구미시 선산읍 노상리","1**","다가구","8m미만","152.63","195","202005","22","13,000","1990","선주로12길",""
"경상북도 구미시 선산읍 노상리","9*","단독","12m미만","130.63","164","202005","30","8,500","1982","선주로",""
"경상북도 구미시 선산읍 노상리","1**","단독","8m미만","63.47","165","202010","26","9,000","1979","선산중앙로12길",""
"경상북도 구미시 선산읍 노상리","8*","단독","12m미만","39.48","177","202005","11","6,300","1964","단계서길",""
"경상북도 구미시 선산읍 노상리","5*","단독","12m미만","76","317","202007","6","22,200","1979","단계서길",""
"경상북도 구미시 선산읍 독동리","6**","단독","8m미만","84.6","856","202012","18","8,000","1993","유학길",""
"경상북도 구미시 선산읍 독동리","5**","단독","8m미만","99.17","2122","202005","14","23,000","1999","유학길",""
"경상북도 구미시 선산읍 동부리","8**","다가구","12m미만","342.81","203.8","202011","18","35,500","2013","동화1길",""
"경상북도 구미시 선산읍 동부리","6**","단독","8m미만","94.76","253","202009","17","11,500","1979","선산대로",""
"경상북도 구미시 선산읍 동부리","7**","단독","12m미만","99.06","256.1","202102","8","22,800","2013","선주로",""
"경상북도 구미시 선산읍 봉곡리","2**","단독","8m미만","71.05","377","202003","30","7,800","1961","선산봉곡4길",""
"경상북도 구미시 선산읍 봉곡리","2**","단독","8m미만","93.7","446","202008","24","8,200","1953","선산봉곡2길",""
"경상북도 구미시 선산읍 봉곡리","1**","단독","8m미만","117.24","503","202005","6","7,500","2003","선산봉곡6길",""
"경상북도 구미시 선산읍 봉곡리","1**","단독","8m미만","99.57","516","202007","7","22,000","2015","선산봉곡6길",""
"경상북도 구미시 선산읍 봉곡리","1**","단독","12m미만","183.1","920","202101","11","14,000","1957","선상서로",""
"경상북도 구미시 선산읍 봉남리","6**","단독","8m미만","145.52","397","202005","15","4,900","2001","대조길",""
"경상북도 구미시 선산읍 봉남리","3**","단독","8m미만","88.2","864","202006","20","11,800","2007","배다리4길",""
"경상북도 구미시 선산읍 북산리","4**","단독","8m미만","55.8","268","202006","1","3,100","1965","북산6길",""
"경상북도 구미시 선산읍 북산리","4**","단독","8m미만","55.8","268","202003","27","3,200","1965","북산6길","20200331"
"경상북도 구미시 선산읍 북산리","4**","단독","8m미만","72.57","516","202005","15","6,000","1965","북산6길",""
"경상북도 구미시 선산읍 북산리","4**","단독","8m미만","72.57","820","202010","4","8,800","1965","북산6길",""
"경상북도 구미시 선산읍 생곡리","3**","단독","12m미만","82.2","238","202007","3","1,280","1993","유학길",""
"경상북도 구미시 선산읍 생곡리","9**","단독","8m미만","55.2","397","202101","19","2,500","1977","생곡길",""
"경상북도 구미시 선산읍 습례리","4**","단독","8m미만","103.99","274","202005","8","3,500","1994","습례1길",""
"경상북도 구미시 선산읍 습례리","9**","단독","8m미만","73.8","321","202009","11","5,200","1967","배다리2길",""
"경상북도 구미시 선산읍 습례리","1***","단독","8m미만","69.12","329","202010","17","11,000","2016","배다리4길",""
"경상북도 구미시 선산읍 습례리","3**","단독","8m미만","67.05","357","202003","12","11,000","2003","습례1길",""
"경상북도 구미시 선산읍 신기리","3**","단독","8m미만","63.94","380","202004","21","4,000","1965","선상동로",""
"경상북도 구미시 선산읍 신기리","3**","단독","8m미만","91.72","651","202101","19","8,000","1965","신기3길",""
"경상북도 구미시 선산읍 완전리","1**","다가구","8m미만","129.04","143","202009","29","7,700","1988","선산중앙로6길",""
"경상북도 구미시 선산읍 완전리","1**","단독","8m미만","43.68","106","202012","1","4,700","1969","남문로3길",""
"경상북도 구미시 선산읍 완전리","1**","단독","12m미만","156.25","184","202102","22","14,800","1984","단계서길",""
"경상북도 구미시 선산읍 완전리","2**","단독","8m미만","129.98","261","202005","13","10,000","1979","선상서로2길",""
"경상북도 구미시 선산읍 완전리","4**","단독","8m미만","98.82","595","202005","16","10,300","2012","선산들길",""
"경상북도 구미시 선산읍 원리","2**","단독","8m미만","61.7","436","202010","6","2,500","1999","유학길",""
"경상북도 구미시 선산읍 원리","2**","단독","8m미만","74.3","464","202006","6","7,700","1999","유학길",""
"경상북도 구미시 선산읍 원리","*","단독","8m미만","182","560","202006","30","3,000","1981","어강길",""
"경상북도 구미시 선산읍 이문리","*","단독","8m미만","55.69","165","202004","1","7,100","1970","선산중앙로13길",""
"경상북도 구미시 선산읍 이문리","6**","단독","8m미만","87.48","170","202007","27","5,725","1990","선산중앙로7길",""
"경상북도 구미시 선산읍 이문리","1**","단독","8m미만","63.9","179","202010","12","5,000","1976","선산중앙로6길",""
"경상북도 구미시 선산읍 이문리","6**","단독","8m미만","55.8","221","202009","2","6,383","1965","선상서로10길",""
"경상북도 구미시 선산읍 이문리","7**","단독","8m미만","89.54","255","202005","30","9,000","1988","선상서로14길",""
"경상북도 구미시 선산읍 죽장리","5**","단독","8m미만","76.03","489","202006","25","22,000","2010","죽장8길",""
"경상북도 구미시 선산읍 화조리","5**","단독","8m미만","30.03","165","202011","12","3,500","1976","동화5길",""
"경상북도 구미시 선산읍 화조리","2**","단독","8m미만","86.72","329","202008","3","9,000","1985","조남로",""
"경상북도 구미시 송정동","4**","다가구","12m미만","352.04","208.6","202003","9","50,000","2012","신시로10길",""
"경상북도 구미시 송정동","4**","다가구","12m미만","352.04","208.6","202006","22","50,000","2012","신시로10길",""
"경상북도 구미시 송정동","4**","다가구","25m미만","420.73","238.8","202006","10","54,000","2011","신시로10길",""
"경상북도 구미시 송정동","4**","다가구","8m미만","186.43","247.7","202101","16","25,300","1989","신시로14길",""
"경상북도 구미시 송정동","4**","다가구","8m미만","180.72","250","202007","6","24,000","1989","신시로14길",""
"경상북도 구미시 송정동","4**","다가구","8m미만","275.02","250.7","202006","26","20,000","1988","신시로14길",""
"경상북도 구미시 송정동","4**","다가구","12m미만","460.5","255.5","202006","24","53,000","2011","신시로10길",""
"경상북도 구미시 송정동","4**","다가구","12m미만","652.16","428","202009","4","105,741","2013","신시로10길",""
"경상북도 구미시 송정동","4**","단독","12m미만","321.9","263.4","202101","25","30,000","1989","송정대로6길",""
"경상북도 구미시 송정동","2*","단독","8m미만","198.01","453","202008","22","46,000","1985","신시로18길",""
"경상북도 구미시 신동","1**","단독","8m미만","49.16","361","202101","25","14,000","2017","인동65길",""
"경상북도 구미시 신평동","8*","다가구","8m미만","110.88","96","202006","6","6,500","1988","신비로7길",""
"경상북도 구미시 신평동","1**","다가구","8m미만","109.85","122","202009","10","18,000","1978","신비로4길",""
"경상북도 구미시 신평동","5*","다가구","8m미만","135.51","162","202009","16","11,300","1985","야은로43길",""
"경상북도 구미시 신평동","7*","다가구","12m미만","281.69","177","202010","26","16,000","1995","신비로3길",""
"경상북도 구미시 신평동","1**","다가구","8m미만","163.55","188","202011","21","17,000","1989","신비로4길",""
"경상북도 구미시 신평동","1*","다가구","8m미만","501.55","276","202006","5","60,000","2007","야은로",""
"경상북도 구미시 신평동","7*","단독","12m미만","75.4","143","202007","8","8,000","1983","신비로3길","20200810"
"경상북도 구미시 신평동","7*","단독","8m미만","79.6","155","202007","11","8,980","1973","신비로3길",""
"경상북도 구미시 신평동","7*","단독","8m미만","96.09","160","202102","18","9,900","1955","신비로7길",""
"경상북도 구미시 신평동","7*","단독","12m미만","55.03","169","202102","4","10,000","2000","신비로3길",""
"경상북도 구미시 신평동","7*","단독","12m미만","40.99","172","202102","3","10,200","1973","신비로3길",""
"경상북도 구미시 신평동","7*","단독","8m미만","126.01","176","202101","27","10,800","1979","신비로3길",""
"경상북도 구미시 신평동","7*","단독","8m미만","117.33","239","202007","13","9,200","1979","신비로3길",""
"경상북도 구미시 오태동","6**","단독","8m미만","193.79","410","202011","9","46,000","2015","금오대로9길",""
"경상북도 구미시 오태동","4**","단독","8m미만","100.4","611","202010","29","12,600","1978","오태3안길",""
"경상북도 구미시 옥계동","5**","다가구","12m미만","264.95","177.6","202011","16","25,000","1997","흥안로2길",""
"경상북도 구미시 옥계동","5**","다가구","12m미만","288.21","192","202012","4","15,000","2005","흥안로1길",""
"경상북도 구미시 옥계동","5**","다가구","12m미만","339.64","192","202008","4","22,500","2005","흥안로3길",""
"경상북도 구미시 옥계동","5**","다가구","12m미만","350.31","197.2","202003","3","43,300","2007","흥안로3길",""
"경상북도 구미시 옥계동","5**","다가구","12m미만","336.54","197.6","202010","30","18,000","1996","흥안로3길",""
"경상북도 구미시 옥계동","6**","다가구","12m미만","360.48","202.5","202005","19","38,000","2002","산호대로25길",""
"경상북도 구미시 옥계동","6**","다가구","8m미만","373.41","224.6","202003","10","43,000","2002","산호대로25길",""
"경상북도 구미시 옥계동","7**","다가구","12m미만","435.82","240","202101","21","42,000","2007","산호대로31길",""
"경상북도 구미시 옥계동","7**","다가구","12m미만","483.99","261.7","202011","19","40,000","2010","산호대로33길",""
"경상북도 구미시 옥계동","8**","다가구","12m미만","500.82","274.4","202011","26","70,600","2014","옥계북로1길",""
"경상북도 구미시 옥계동","7**","다가구","12m미만","508.74","277.2","202011","15","41,000","2011","산호대로33길",""
"경상북도 구미시 옥계동","5**","단독","12m미만","65.97","185.8","202009","24","19,000","1995","흥안로3길",""
"경상북도 구미시 옥계동","8**","단독","12m미만","481.51","271.9","202007","3","43,000","2005","옥계북로12길",""
"경상북도 구미시 옥계동","9**","단독","8m미만","650.73","293.8","202012","15","90,303","2015","산호대로24길",""
"경상북도 구미시 옥계동","9**","단독","12m미만","433.13","321.9","202009","7","85,000","2017","옥계신당로1길",""
"경상북도 구미시 옥성면 구봉리","1**","단독","8m미만","85","645","202101","12","10,500","1993","구봉2길",""
"경상북도 구미시 옥성면 농소리","1**","단독","8m미만","43.86","241","202011","13","980","2011","하농소길",""
"경상북도 구미시 옥성면 농소리","5**","단독","8m미만","65.1","350","202011","13","3,190","2011","선상동로",""
"경상북도 구미시 옥성면 대원리","6**","단독","8m미만","147.01","572","202011","17","13,000","1997","대원1길",""
"경상북도 구미시 옥성면 옥관리","6**","단독","8m미만","93.93","745","202007","6","9,900","2017","옥관구평길",""
"경상북도 구미시 옥성면 옥관리","4**","단독","8m미만","74.75","850","202102","15","10,000","2008","산촌옥관로",""
"경상북도 구미시 옥성면 주아리","6**","단독","8m미만","98.04","238","202010","26","9,370","1998","주아4길",""
"경상북도 구미시 옥성면 초곡리","5**","단독","8m미만","84.15","340","202003","12","3,800","1995","초곡1길",""
"경상북도 구미시 옥성면 초곡리","5**","단독","8m미만","92.7","589","202101","11","3,568","1965","null","20210209"
"경상북도 구미시 원평동","*","다가구","8m미만","77.15","83","202011","11","16,000","1980","구미중앙로7길",""
"경상북도 구미시 원평동","*","다가구","8m미만","120.18","98","202010","31","20,732","1993","산업로6길",""
"경상북도 구미시 원평동","9**","다가구","8m미만","107.78","106","202008","24","9,500","1988","칠성로4길",""
"경상북도 구미시 원평동","9**","다가구","25m미만","108.83","112","202006","12","17,000","1977","산업로4길",""
"경상북도 구미시 원평동","9**","다가구","25m미만","108.83","112","202011","19","21,500","1977","산업로4길","20201230"
"경상북도 구미시 원평동","9**","다가구","25m미만","108.83","112","202011","26","21,500","1977","산업로4길",""
"경상북도 구미시 원평동","7*","다가구","8m미만","115.53","120.7","202007","14","8,200","1990","원남로",""
"경상북도 구미시 원평동","3*","다가구","12m미만","260.76","128","202006","15","24,500","1997","산업로4길",""
"경상북도 구미시 원평동","9**","다가구","8m미만","137.67","132","202009","13","7,000","1993","칠성로",""
"경상북도 구미시 원평동","1**","다가구","8m미만","113.28","133","202006","5","18,650","1983","산업로",""
"경상북도 구미시 원평동","1**","다가구","8m미만","113.28","133","202102","19","34,831","1983","산업로",""
"경상북도 구미시 원평동","1**","다가구","12m미만","93.86","136","202007","4","24,000","1978","구미중앙로11길",""
"경상북도 구미시 원평동","1**","다가구","12m미만","93.86","136","202101","12","24,700","1978","구미중앙로11길",""
"경상북도 구미시 원평동","1**","다가구","8m미만","82.35","139","202008","28","31,269","1997","역전로5길",""
"경상북도 구미시 원평동","1**","다가구","8m미만","99.18","142","202003","8","17,000","1955","역전로5길",""
"경상북도 구미시 원평동","6*","다가구","8m미만","59.5","182","202012","2","11,300","1942","구미중앙로",""
"경상북도 구미시 원평동","5*","다가구","8m미만","409.1","187","202101","19","33,000","2004","구미중앙로1길",""
"경상북도 구미시 원평동","1***","다가구","8m미만","133.73","200.5","202102","15","14,000","1986","금오시장로9길",""
"경상북도 구미시 원평동","3*","다가구","8m미만","393.81","201","202012","16","38,000","2005","산업로4길",""
"경상북도 구미시 원평동","2*","다가구","8m미만","235.16","221","202006","12","20,400","1996","산업로6길",""
"경상북도 구미시 원평동","9**","다가구","8m미만","474.33","221","202012","10","63,685","2016","금오산로3길",""
"경상북도 구미시 원평동","9**","다가구","12m미만","402.08","231","202005","22","40,000","2012","칠성로4길",""
"경상북도 구미시 원평동","1***","다가구","8m미만","492.24","260.5","202011","10","45,000","2002","산업로26길",""
"경상북도 구미시 원평동","1***","다가구","8m미만","516.75","271.7","202008","22","47,500","2002","산업로26길",""
"경상북도 구미시 원평동","1***","다가구","8m미만","643.21","278.1","202012","20","82,000","2016","송원서로6길",""
"경상북도 구미시 원평동","3*","다가구","8m미만","652.61","307","202005","15","84,932","2013","구미중앙로3길",""
"경상북도 구미시 원평동","3**","다가구","12m미만","739.42","324","202012","16","130,000","2014","구미중앙로21길",""
"경상북도 구미시 원평동","1**","다가구","12m미만","710.02","350","202004","28","88,500","2011","역전로2길",""
"경상북도 구미시 원평동","8*","다가구","12m미만","657.02","440","202006","5","75,000","2011","원남로4길",""
"경상북도 구미시 원평동","4**","다가구","8m미만","659.61","446","202009","14","55,251","2007","금오산로22길",""
"경상북도 구미시 원평동","9**","단독","8m미만","37.69","47","202006","1","6,000","1950","구미중앙로23길",""
"경상북도 구미시 원평동","*","단독","12m미만","131.02","49","202007","19","22,370","1963","구미중앙로7길",""
"경상북도 구미시 원평동","*","단독","8m미만","25.45","60","202010","11","14,026","1972","구미중앙로7길",""
"경상북도 구미시 원평동","9**","단독","8m미만","31.07","69","202011","10","3,950","1952","구미중앙로23길",""
"경상북도 구미시 원평동","1**","단독","8m미만","61.49","76","202003","30","14,700","1954","역전로",""
"경상북도 구미시 원평동","1**","단독","8m미만","36.23","78","202102","14","26,658","1985","산업로6길",""
"경상북도 구미시 원평동","*","단독","8m미만","25.45","83","202006","17","10,700","1999","역전로5길",""
"경상북도 구미시 원평동","9**","단독","8m미만","36.36","83","202009","7","10,600","1958","구미중앙로23길",""
"경상북도 구미시 원평동","2**","단독","25m이상","104.16","87","202003","13","18,622","1986","산업로",""
"경상북도 구미시 원평동","*","단독","8m미만","25.45","95","202008","20","16,600","2001","역전로5길",""
"경상북도 구미시 원평동","*","단독","8m미만","47.97","96","202011","30","23,200","1987","산업로",""
"경상북도 구미시 원평동","1**","단독","8m미만","46.14","99","202005","23","14,900","1976","산업로6길",""
"경상북도 구미시 원평동","9**","단독","8m미만","49.59","99","202011","8","4,500","1999","금오시장로9길",""
"경상북도 구미시 원평동","9**","단독","25m미만","105.36","99","202102","19","19,000","1977","산업로",""
"경상북도 구미시 원평동","9**","단독","8m미만","56.74","104","202007","3","11,400","1978","구미중앙로1길",""
"경상북도 구미시 원평동","9**","단독","8m미만","56.74","104","202102","25","11,640","1978","구미중앙로1길",""
"경상북도 구미시 원평동","1**","단독","8m미만","44.33","109","202010","22","21,760","1976","산업로6길",""
"경상북도 구미시 원평동","9**","단독","8m미만","66.41","116","202007","5","10,400","1976","구미중앙로23길",""
"경상북도 구미시 원평동","9**","단독","25m미만","131.64","123","202006","21","26,432","1989","산업로",""
"경상북도 구미시 원평동","*","단독","8m미만","153.51","124","202010","24","23,251","1992","구미중앙로7길","20210129"
"경상북도 구미시 원평동","*","단독","8m미만","153.51","124","202010","24","23,251","1992","구미중앙로7길",""
"경상북도 구미시 원평동","1**","단독","8m미만","47.54","129","202009","28","10,918","1977","구미중앙로11길",""
"경상북도 구미시 원평동","*","단독","12m미만","102.92","129","202010","28","23,700","1979","산업로6길",""
"경상북도 구미시 원평동","4**","단독","8m미만","118.8","129","202009","9","10,700","1978","금오산로22길",""
"경상북도 구미시 원평동","*","단독","12m미만","481.28","129","202012","4","53,000","1992","구미중앙로9길",""
"경상북도 구미시 원평동","4**","단독","8m미만","129.44","129.4","202008","5","25,000","1985","금오산로18길",""
"경상북도 구미시 원평동","9**","단독","8m미만","69.58","132","202003","1","15,600","2005","금오시장로9길",""
"경상북도 구미시 원평동","1*","단독","12m미만","138.95","132","202003","2","14,520","1982","구미중앙로5길",""
"경상북도 구미시 원평동","4**","단독","8m미만","120.88","135.6","202012","16","23,500","1986","금오산로18길",""
"경상북도 구미시 원평동","*","단독","8m미만","121.49","136","202006","9","17,900","1978","산업로6길",""
"경상북도 구미시 원평동","1**","단독","8m미만","49.59","139","202012","24","20,000","1955","역전로5길",""
"경상북도 구미시 원평동","4**","단독","8m미만","62.33","139","202007","20","5,900","1974","금오산로16길",""
"경상북도 구미시 원평동","*","단독","12m미만","104.54","140","202101","28","35,702","1979","산업로6길",""
"경상북도 구미시 원평동","*","단독","8m미만","126.85","145","202007","5","22,708","1981","산업로6길",""
"경상북도 구미시 원평동","4**","단독","25m미만","123.94","148","202008","24","45,000","1982","금오산로22길",""
"경상북도 구미시 원평동","9**","단독","8m미만","75.16","149","202101","18","8,000","1979","칠성로4길",""
"경상북도 구미시 원평동","2**","단독","12m미만","134.3","149","202003","18","28,079","1982","구미중앙로19길",""
"경상북도 구미시 원평동","4**","단독","8m미만","119.69","152","202012","23","25,500","1986","원남로8길",""
"경상북도 구미시 원평동","4**","단독","8m미만","129.94","152.8","202006","6","27,500","1985","원남로8길",""
"경상북도 구미시 원평동","1**","단독","25m이상","150.53","155","202006","17","27,500","1980","구미중앙로13길",""
"경상북도 구미시 원평동","1**","단독","8m미만","75.44","162","202006","13","22,200","1975","구미중앙로9길",""
"경상북도 구미시 원평동","*","단독","8m미만","123.24","164","202012","17","36,316","1984","산업로4길","20210115"
"경상북도 구미시 원평동","*","단독","8m미만","123.24","164","202012","17","36,316","1984","산업로4길",""
"경상북도 구미시 원평동","1**","단독","8m미만","133.01","165","202008","23","25,291","1974","산업로6길",""
"경상북도 구미시 원평동","4**","단독","8m미만","153.33","202","202012","30","45,000","1996","금오산로14길",""
"경상북도 구미시 원평동","1**","단독","8m미만","150","206","202005","9","23,000","1979","구미중앙로13길",""
"경상북도 구미시 원평동","1*","단독","8m미만","27.44","209","202101","23","16,400","1958","구미중앙로5길",""
"경상북도 구미시 원평동","1**","단독","8m미만","114.29","218","202006","6","27,500","1974","역전로",""
"경상북도 구미시 원평동","9**","단독","8m미만","132.44","225","202011","25","9,000","1983","문장로2길",""
"경상북도 구미시 원평동","*","단독","12m미만","420.03","229","202102","1","47,100","1988","구미중앙로7길",""
"경상북도 구미시 원평동","1**","단독","8m미만","90.26","239","202005","15","28,356","1943","산업로6길",""
"경상북도 구미시 원평동","*","단독","8m미만","43.31","241","202006","4","23,000","1958","산업로6길",""
"경상북도 구미시 원평동","4*","단독","12m미만","640.76","317","202012","9","75,000","2007","산업로2길",""
"경상북도 구미시 원평동","3**","단독","8m미만","149.55","344.4","202007","11","55,000","2007","금오산로22길",""
"경상북도 구미시 원평동","9**","단독","8m미만","131.71","360","202009","10","22,000","1980","문장로",""
"경상북도 구미시 원평동","*","단독","8m미만","199.01","364","202006","12","41,000","1943","산업로4길",""
"경상북도 구미시 원평동","*","단독","8m미만","199.01","364","202006","12","41,000","1943","산업로4길","20200710"
"경상북도 구미시 원평동","3*","단독","8m미만","134.21","367","202007","3","26,700","1958","구미중앙로1길","20210203"
"경상북도 구미시 원평동","1**","단독","8m미만","60.06","388","202102","24","45,000","1983","구미중앙로",""
"경상북도 구미시 원평동","1***","단독","12m미만","896.08","394.9","202010","21","50,000","1996","송원서로6길",""
"경상북도 구미시 원평동","*","단독","8m미만","62.81","429","202101","25","62,000","1954","산업로",""
"경상북도 구미시 원평동","9**","단독","8m미만","70.95","729","202011","25","55,000","1983","문장로2길",""
"경상북도 구미시 인의동","6**","다가구","8m미만","116.2","132","202005","29","7,000","1985","여헌로6길",""
"경상북도 구미시 인의동","3**","다가구","12m미만","145.87","174","202006","30","15,500","1989","수출대로28길",""
"경상북도 구미시 인의동","6**","다가구","12m미만","334.67","182","202004","30","24,000","2008","인동9길",""
"경상북도 구미시 인의동","6**","다가구","12m미만","320.37","189.1","202006","22","50,000","2002","인동19길",""
"경상북도 구미시 인의동","6**","다가구","12m미만","328.82","191.8","202012","22","46,000","2006","인동11길",""
"경상북도 구미시 인의동","9**","다가구","12m미만","364.96","203","202006","15","39,000","2005","인동31길",""
"경상북도 구미시 인의동","9**","다가구","12m미만","364.96","203","202012","21","65,000","2005","인동31길",""
"경상북도 구미시 인의동","7**","다가구","12m미만","339.6","203.4","202007","1","43,500","2002","인동23길",""
"경상북도 구미시 인의동","6**","다가구","12m미만","355.65","208.7","202010","30","22,500","2002","인동19길",""
"경상북도 구미시 인의동","8**","다가구","12m미만","367.94","218.9","202009","1","46,000","2003","인동9길",""
"경상북도 구미시 인의동","8**","다가구","12m미만","367.94","218.9","202012","13","48,000","2003","인동9길",""
"경상북도 구미시 인의동","6**","다가구","8m미만","399.43","221.4","202101","23","52,000","2004","인동19길",""
"경상북도 구미시 인의동","6**","다가구","8m미만","399.43","221.5","202010","24","39,000","2004","인동19길",""
"경상북도 구미시 인의동","8**","다가구","12m미만","393.28","225.4","202005","29","48,000","2005","인동9길",""
"경상북도 구미시 인의동","9**","다가구","12m미만","422.49","228.9","202010","15","38,000","2003","인동31길",""
"경상북도 구미시 인의동","9**","다가구","12m미만","422.49","229.1","202003","17","41,000","2003","인동31길",""
"경상북도 구미시 인의동","9**","다가구","12m미만","422.49","229.1","202007","22","44,700","2003","인동31길",""
"경상북도 구미시 인의동","9**","다가구","12m미만","408.72","229.2","202006","16","49,000","2006","인동31길",""
"경상북도 구미시 인의동","5**","다가구","12m미만","432.87","242","202012","21","56,000","2003","여헌로14길",""
"경상북도 구미시 인의동","2**","다가구","-","424.8","243","202012","29","48,000","2021","null","20210120"
"경상북도 구미시 인의동","6**","다가구","12m미만","543.46","248","202006","25","63,000","2004","인동21길",""
"경상북도 구미시 인의동","9**","다가구","12m미만","440.59","250.1","202007","8","60,000","2004","인동31길","20200819"
"경상북도 구미시 인의동","9**","다가구","12m미만","440.59","250.1","202008","20","50,000","2004","인동31길",""
"경상북도 구미시 인의동","6**","다가구","12m미만","424.17","251.1","202005","20","38,750","2006","인동19길",""
"경상북도 구미시 인의동","6**","다가구","12m미만","415.2","255","202004","23","44,500","2004","여헌로6길",""
"경상북도 구미시 인의동","9**","다가구","12m미만","486.36","270.5","202006","30","53,000","2003","인동31길",""
"경상북도 구미시 인의동","3**","다가구","8m미만","492.58","274","202004","14","70,000","2005","인동중앙로12길",""
"경상북도 구미시 인의동","3**","다가구","8m미만","492.58","277","202009","10","72,000","2005","인동중앙로12길",""
"경상북도 구미시 인의동","9**","다가구","25m미만","581.61","278.4","202004","2","65,000","2010","인동31길",""
"경상북도 구미시 인의동","9**","다가구","12m미만","461.76","288.7","202005","22","49,000","2003","인동31길",""
"경상북도 구미시 인의동","9**","다가구","12m미만","483.47","289.9","202102","2","61,500","2003","인동27길",""
"경상북도 구미시 인의동","9**","다가구","12m미만","483.47","289.9","202007","24","47,000","2003","인동27길",""
"경상북도 구미시 인의동","4**","다가구","12m미만","500.31","292","202012","5","71,000","2003","인동5길",""
"경상북도 구미시 인의동","4**","다가구","12m미만","500.31","292","202006","17","70,000","2003","인동5길",""
"경상북도 구미시 인의동","8**","다가구","12m미만","524.47","296.8","202003","27","54,000","2003","인동9길",""
"경상북도 구미시 인의동","9**","다가구","12m미만","476.01","302.3","202005","13","58,000","2003","인동31길",""
"경상북도 구미시 인의동","9**","다가구","12m미만","476.01","302.7","202012","1","55,000","2003","인동31길",""
"경상북도 구미시 인의동","8**","다가구","12m미만","503.98","309.9","202003","25","57,000","2007","수출대로33길",""
"경상북도 구미시 인의동","2**","다가구","8m미만","543.16","310","202005","4","58,000","2008","수출대로35길",""
"경상북도 구미시 인의동","2**","다가구","8m미만","543.16","310","202010","16","58,000","2008","수출대로35길",""
"경상북도 구미시 인의동","9**","다가구","25m미만","549.25","312.9","202007","2","72,000","2007","인동31길",""
"경상북도 구미시 인의동","6**","다가구","12m미만","498.18","314.1","202006","7","57,000","2003","인동13길",""
"경상북도 구미시 인의동","2**","다가구","8m미만","569.67","324","202004","2","65,000","2007","수출대로35길",""
"경상북도 구미시 인의동","2**","다가구","12m미만","569.67","324","202006","26","55,000","2007","수출대로35길",""
"경상북도 구미시 인의동","9**","다가구","25m미만","578.32","325.6","202004","27","74,000","2007","인동31길",""
"경상북도 구미시 인의동","2**","다가구","8m미만","572.84","327","202003","24","58,000","2007","수출대로35길",""
"경상북도 구미시 인의동","2**","다가구","8m미만","572.84","327","202011","26","59,000","2007","수출대로35길",""
"경상북도 구미시 인의동","3**","다가구","12m미만","592.51","328","202102","9","42,200","2006","인동중앙로6길",""
"경상북도 구미시 인의동","3**","다가구","12m미만","592.51","328","202012","31","51,100","2006","인동중앙로6길","20210126"
"경상북도 구미시 인의동","6**","다가구","12m미만","740.68","333.8","202102","5","60,000","2002","인동15길",""
"경상북도 구미시 인의동","4**","다가구","25m미만","607.04","334","202011","27","120,000","2014","여헌로16길",""
