"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 대구광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세(만원)","층","건축년도","도로명"
"대구광역시 남구 대명동","636-4","0636","0004","한빛하이츠","월세","59.88","202004","20","3,000","40","3","2005","두류공원로12길 45"
"대구광역시 남구 대명동","1691-4","1691","0004","해뜨는집","전세","48.65","202011","16","18,000","0","3","2015","대명로47길 33"
"대구광역시 남구 대명동","1691-4","1691","0004","해뜨는집","전세","44.73","202012","3","15,000","0","2","2015","대명로47길 33"
"대구광역시 남구 봉덕동","1008-8","1008","0008","(1008-8)","전세","28.52","202012","7","2,000","0","2","1993","봉덕로1길 61"
"대구광역시 남구 봉덕동","1190-2","1190","0002","(1190-2)","월세","62.392","202011","20","5,000","20","4","1996","용두길 78-2"
"대구광역시 남구 봉덕동","1338-66","1338","0066","(1338-66)","전세","40.29","202012","3","4,000","0","3","1996","삼정4길 57"
"대구광역시 남구 봉덕동","544-2","0544","0002","(544-2)","월세","44.55","202101","29","1,000","43","2","1996","봉덕남로 10"
"대구광역시 남구 봉덕동","700-5","0700","0005","가든하이츠A","월세","56.23","202005","19","6,000","36","2","2004","이천로5길 35"
"대구광역시 남구 봉덕동","700-5","0700","0005","가든하이츠A","월세","56.23","202005","20","6,000","36","2","2004","이천로5길 35"
"대구광역시 남구 봉덕동","529-10","0529","0010","대오화이트빌","전세","79.77","202011","24","16,000","0","3","2002","이천로 65-1"
"대구광역시 남구 봉덕동","529-10","0529","0010","대오화이트빌","전세","79.77","202012","22","16,000","0","3","2002","이천로 65-1"
"대구광역시 남구 봉덕동","1336-11","1336","0011","리치빌","월세","114.53","202006","24","1,500","65","3","2004","삼정4길 93-5"
