"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 대구광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분","해제사유발생일"
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","53,150","16","202005","7","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","53,450","20","202005","8","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","51,550","13","202005","8","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","114.6347","70,900","12","202005","8","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","114.6347","73,000","19","202005","8","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","53,550","27","202005","8","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","53,650","28","202005","8","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","114.6347","71,200","10","202005","8","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.9119","52,750","24","202005","8","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","52,150","7","202005","8","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","114.6347","73,000","23","202005","8","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","52,900","20","202005","8","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.9119","52,550","19","202005","8","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","114.6347","67,600","5","202005","8","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","114.6347","72,900","17","202005","8","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","52,850","11","202005","8","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","74.7411","48,150","26","202005","8","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","114.6347","73,000","19","202005","8","분","20200603"
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","49,000","4","202005","8","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","114.6347","69,100","6","202005","8","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.9119","50,450","8","202005","9","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","54,250","27","202005","9","입",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.9119","51,750","13","202005","10","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","114.6347","68,900","8","202005","10","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.9119","52,650","20","202005","10","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","52,450","13","202005","10","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","48,550","2","202005","11","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","54,050","18","202005","11","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","52,150","14","202005","11","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","74.7411","48,150","19","202005","11","분",""
