"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 토지(매매)"
"주소구분 : 지번주소"
"시도 : 대구광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"시군구","번지","지목","용도지역","도로조건","계약년월","계약일","계약면적(㎡)","거래금액(만원)","지분구분","해제사유발생일"
"대구광역시 수성구 수성동1가","6**","대","제2종일반주거지역","8m미만","202008","21","3.5","1,050","지분",""
"대구광역시 수성구 수성동1가","6**","대","제2종일반주거지역","8m미만","202008","21","3.5","1,050","지분",""
"대구광역시 달성군 가창면 상원리","산2*","임야","개발제한구역","8m미만","202008","21","661.16","1,180","지분",""
"대구광역시 동구 부동","3**","도로","제1종일반주거지역","8m미만","202008","21","25","1,200"," ",""
"대구광역시 동구 부동","3**","도로","제1종일반주거지역","8m미만","202008","21","28","1,300","지분",""
"대구광역시 수성구 욱수동","6**","답","개발제한구역","-","202008","21","866","1,440"," ",""
"대구광역시 동구 각산동","9**","대","중심상업지역","8m미만","202008","21","372","102,260"," ",""
"대구광역시 동구 각산동","8*","전","개발제한구역","8m미만","202008","21","504","11,700"," ",""
"대구광역시 달성군 논공읍 금포리","1***","전","제3종일반주거지역","-","202008","21","230","12,000","지분",""
"대구광역시 수성구 매호동","4**","답","개발제한구역","8m미만","202008","21","471","12,780"," ",""
"대구광역시 남구 이천동","3**","도로","제2종일반주거지역","-","202008","21","7","135"," ",""
"대구광역시 중구 대신동","3*","주차장","제1종일반주거지역","8m미만","202008","21","1.25","147","지분",""
"대구광역시 동구 각산동","9**","도로","중심상업지역","-","202008","21","55","15,080"," ",""
"대구광역시 수성구 수성동1가","6**","도로","제2종일반주거지역","25m미만","202008","21","62.67","18,600","지분",""
"대구광역시 수성구 욱수동","5**","전","개발제한구역","-","202008","21","1002","2,060"," ",""
"대구광역시 동구 효목동","1**","도로","제2종일반주거지역","-","202008","21","27.97","2,200","지분",""
"대구광역시 동구 효목동","4**","도로","제3종일반주거지역","-","202008","21","11.77","2,200","지분",""
"대구광역시 동구 봉무동","산1*","임야","개발제한구역","8m미만","202008","21","235","2,453","지분",""
"대구광역시 중구 포정동","8*","대","중심상업지역","25m이상","202008","21","4.3","2,795"," ",""
"대구광역시 북구 칠성동2가","3**","대","중심상업지역","12m미만","202008","21","77.1","2,800"," ",""
"대구광역시 달서구 성당동","7**","도로","제2종일반주거지역","-","202008","21","3.09","200","지분",""
"대구광역시 수성구 수성동1가","6**","도로","제2종일반주거지역","25m미만","202008","21","94","27,900","지분",""
"대구광역시 북구 산격동","3**","공장용지","준공업지역","-","202008","21","22","3,500"," ",""
"대구광역시 수성구 수성동1가","6**","대","제2종일반주거지역","8m미만","202008","21","1.17","350","지분",""
"대구광역시 수성구 수성동1가","6**","대","제2종일반주거지역","8m미만","202008","21","1.17","350","지분",""
"대구광역시 동구 각산동","9**","대","중심상업지역","8m미만","202008","21","132","36,360"," ",""
"대구광역시 동구 효목동","4**","도로","제3종일반주거지역","-","202008","21","13.25","4,000","지분",""
"대구광역시 달성군 유가읍 상리","9**","대","제1종일반주거지역","25m미만","202008","21","306.3","47,500"," ",""
"대구광역시 달성군 가창면 대일리","9**","답","자연녹지지역","-","202008","21","1209","5,000"," ",""
"대구광역시 달성군 화원읍 구라리","1***","답","생산녹지지역","8m미만","202008","21","874.5","50,784","지분",""
"대구광역시 동구 각산동","9**","대","중심상업지역","8m미만","202008","21","294","56,700"," ",""
"대구광역시 달성군 옥포읍 간경리","3**","답","개발제한구역","8m미만","202008","21","99","600"," ",""
"대구광역시 수성구 삼덕동","4**","전","개발제한구역","8m미만","202008","21","883","64,000"," ",""
"대구광역시 동구 동호동","4*","대","중심상업지역","25m미만","202008","21","241","66,300"," ",""
"대구광역시 수성구 황금동","5**","답","제1종일반주거지역","12m미만","202008","21","640","70,000"," ","20200911"
"대구광역시 수성구 수성동1가","6**","대","제2종일반주거지역","8m미만","202008","21","2.33","700","지분",""
"대구광역시 수성구 수성동1가","6**","대","제2종일반주거지역","8m미만","202008","21","2.33","700","지분",""
"대구광역시 동구 각산동","3**","답","중심상업지역","8m미만","202008","21","43","8,300"," ",""
"대구광역시 북구 읍내동","산3*","임야","개발제한구역","-","202008","21","377","883","지분",""
"대구광역시 달성군 가창면 상원리","산2*","임야","개발제한구역","8m미만","202008","21","1652.9","895","지분",""
"대구광역시 수성구 수성동1가","6**","도로","제2종일반주거지역","25m미만","202008","21","31.33","9,300","지분",""
"대구광역시 수성구 황금동","산9*","임야","개발제한구역","-","202008","22","476","1,300"," ",""
"대구광역시 수성구 만촌동","4**","도로","제1종일반주거지역","25m미만","202008","22","22","2,500","지분",""
"대구광역시 동구 신암동","6**","대","제2종일반주거지역","8m미만","202008","22","151","31,000"," ","20201126"
"대구광역시 수성구 고모동","3**","전","제1종일반주거지역","8m미만","202008","22","271","43,000"," ",""
"대구광역시 수성구 만촌동","4**","대","제1종일반주거지역","25m미만","202008","22","261.7","46,500"," ",""
"대구광역시 달성군 가창면 상원리","산2*","임야","개발제한구역","8m미만","202008","22","330.58","590","지분",""
"대구광역시 수성구 황금동","2**","전","개발제한구역","8m미만","202008","22","264","6,300"," ",""
"대구광역시 북구 연경동","5**","전","개발제한구역","8m미만","202008","22","2522","67,100"," ",""
"대구광역시 북구 연경동","5**","전","개발제한구역","-","202008","22","315","7,400"," ",""
"대구광역시 북구 대현동","1**","대","제2종일반주거지역","8m미만","202008","22","13","900"," ",""
"대구광역시 달성군 가창면 용계리","*","대","제2종일반주거지역","8m미만","202008","23","139","20,000"," ",""
"대구광역시 수성구 매호동","3**","답","개발제한구역","8m미만","202008","23","1079","30,500"," ",""
"대구광역시 동구 괴전동","4**","대","자연녹지지역","12m미만","202008","23","451","53,500"," ",""
"대구광역시 동구 용수동","1**","답","보전녹지지역","-","202008","24","403","1,300"," ",""
"대구광역시 중구 동인동4가","5**","대","제2종일반주거지역","8m미만","202008","24","13.8","1,352","지분",""
"대구광역시 중구 대신동","1**","대","중심상업지역","12m미만","202008","24","3.77","10,900","지분",""
"대구광역시 달성군 화원읍 구라리","1***","답","생산녹지지역","8m미만","202008","24","1818","107,200"," ",""
"대구광역시 달성군 하빈면 대평리","7**","답","개발제한구역","8m미만","202008","24","1223","11,500"," ",""
"대구광역시 북구 칠성동2가","4**","대","준주거지역","8m미만","202008","24","39.7","14,000"," ",""
"대구광역시 동구 용수동","2**","답","보전녹지지역","-","202008","24","694","2,200"," ",""
"대구광역시 동구 용수동","1**","답","보전녹지지역","-","202008","24","1250","2,600"," ",""
"대구광역시 서구 비산동","*","대","근린상업지역","8m미만","202008","24","14.48","2,734","지분",""
"대구광역시 달성군 논공읍 금포리","1***","답","자연녹지지역","8m미만","202008","24","748","22,600"," ",""
"대구광역시 남구 대명동","1***","도로","제2종일반주거지역","-","202008","24","6.6","220","지분",""
"대구광역시 수성구 성동","3**","전","개발제한구역","8m미만","202008","24","950","24,000"," ",""
"대구광역시 수성구 만촌동","9**","도로","제1종일반주거지역","12m미만","202008","24","26.25","350","지분",""
"대구광역시 달성군 구지면 가천리","2**","답","생산녹지지역","8m미만","202008","24","560.17","4,400","지분",""
"대구광역시 동구 용수동","5*","대","자연환경보전","25m미만","202008","24","543","41,000"," ",""
"대구광역시 수성구 성동","3**","전","개발제한구역","8m미만","202008","24","142","5,000"," ",""
"대구광역시 남구 대명동","3**","도로","제2종일반주거지역","-","202008","24","27.33","561","지분",""
"대구광역시 수성구 성동","3**","임야","개발제한구역","8m미만","202008","24","193","6,000"," ",""
"대구광역시 남구 이천동","6**","대","제2종일반주거지역","8m미만","202008","25","20","1,600"," ",""
"대구광역시 동구 진인동","5**","전","자연녹지지역","8m미만","202008","25","377","10,000"," ","20201006"
"대구광역시 북구 칠성동1가","2**","대","중심상업지역","25m이상","202008","25","21","10,000","지분",""
"대구광역시 달성군 가창면 대일리","9**","답","개발제한구역","8m미만","202008","25","1158","10,000"," ",""
"대구광역시 달성군 유가읍 유곡리","4**","답","자연녹지지역","8m미만","202008","25","1322.27","12,000","지분",""
"대구광역시 동구 진인동","4**","대","자연녹지지역","8m미만","202008","25","450","13,000"," ","20201006"
"대구광역시 달서구 도원동","1***","답","개발제한구역","-","202008","25","893.35","14,500","지분",""
"대구광역시 북구 노곡동","5**","대","제3종일반주거지역","-","202008","25","76","15,000"," ","20210215"
"대구광역시 북구 복현동","산4*","임야","제2종일반주거지역","8m미만","202008","25","92","15,000"," ",""
"대구광역시 달성군 하빈면 봉촌리","7*","대","제2종일반주거지역","8m미만","202008","25","42","2,033"," ",""
"대구광역시 달성군 하빈면 봉촌리","7*","대","제2종일반주거지역","8m미만","202008","25","42","2,033"," ","20200928"
"대구광역시 달성군 구지면 수리리","5**","답","생산녹지지역","8m미만","202008","25","1096","20,000"," ",""
"대구광역시 북구 복현동","1**","전","제2종일반주거지역","8m미만","202008","25","127","20,000"," ",""
"대구광역시 달성군 하빈면 봉촌리","7*","대","제2종일반주거지역","12m미만","202008","25","430","20,811"," ",""
"대구광역시 달성군 하빈면 봉촌리","7*","대","제2종일반주거지역","12m미만","202008","25","430","20,811"," ","20200928"
"대구광역시 북구 읍내동","산6*","임야","개발제한구역","-","202008","25","7140","3,000"," ",""
"대구광역시 남구 대명동","2***","대","제2종일반주거지역","8m미만","202008","25","4.4","350"," ",""
"대구광역시 북구 노곡동","5**","전","제3종일반주거지역","-","202008","25","271","36,900"," ","20210208"
"대구광역시 수성구 고모동","산1**","임야","개발제한구역","-","202008","25","222","484"," ",""
"대구광역시 중구 북성로2가","*","대","중심상업지역","25m이상","202008","25","12.2","6,500"," ",""
"대구광역시 북구 복현동","1**","대","제2종일반주거지역","8m미만","202008","25","479","65,000"," ",""
"대구광역시 남구 이천동","6**","대","제2종일반주거지역","8m미만","202008","25","10","700"," ",""
"대구광역시 중구 대신동","1**","대","중심상업지역","12m미만","202008","25","10.91","76,000","지분",""
"대구광역시 서구 중리동","1***","공장용지","준공업지역","-","202008","25","415","87,800"," ",""
"대구광역시 수성구 고모동","5**","과수원","개발제한구역","8m미만","202008","25","713","9,516"," ",""
"대구광역시 수성구 상동","3**","도로","제1종일반주거지역","25m미만","202008","26","8.45","1,000","지분",""
"대구광역시 북구 읍내동","산3*","임야","개발제한구역","-","202008","26","496","1,007","지분",""
"대구광역시 달성군 가창면 상원리","산2*","임야","개발제한구역","8m미만","202008","26","661.16","1,180","지분",""
"대구광역시 동구 내동","산2*","임야","개발제한구역","8m미만","202008","26","9619.75","1,200","지분",""
"대구광역시 북구 읍내동","산3*","임야","개발제한구역","-","202008","26","661","1,564","지분",""
"대구광역시 수성구 지산동","1***","대","제2종일반주거지역","12m미만","202008","26","70.2","16,973"," ",""
"대구광역시 달성군 논공읍 금포리","2***","답","생산녹지지역","8m미만","202008","26","1058","19,200"," ",""
"대구광역시 수성구 두산동","9**","대","제2종일반주거지역","12m미만","202008","26","85.7","20,720"," ",""
"대구광역시 북구 노곡동","5**","전","제3종일반주거지역","8m미만","202008","26","1799","244,364"," ","20210226"
"대구광역시 북구 복현동","4**","대","일반상업지역","25m이상","202008","26","436","277,000"," ",""
"대구광역시 북구 읍내동","산3*","임야","개발제한구역","-","202008","26","1653","3,871","지분",""
"대구광역시 북구 읍내동","산3*","임야","개발제한구역","-","202008","26","1653","3,911","지분",""
"대구광역시 달성군 논공읍 삼리리","1**","전","자연녹지지역","-","202008","26","1422","33,325"," ",""
"대구광역시 수성구 범물동","5**","전","제2종일반주거지역","8m미만","202008","26","2","336"," ",""
"대구광역시 달성군 다사읍 문산리","7*","답","개발제한구역","25m이상","202008","26","735.5","41,000","지분",""
"대구광역시 북구 노곡동","5**","전","제3종일반주거지역","-","202008","26","397","50,893"," ","20210226"
"대구광역시 동구 내동","산2*","임야","개발제한구역","-","202008","26","3495.75","500","지분",""
"대구광역시 동구 부동","7**","답","개발제한구역","25m미만","202008","26","18","500"," ",""
"대구광역시 동구 신암동","1**","대","제3종일반주거지역","8m미만","202008","26","10.1","500","지분",""
"대구광역시 달성군 논공읍 삼리리","1**","전","자연녹지지역","-","202008","26","2767","64,046"," ",""
"대구광역시 수성구 지산동","1***","대","제1종일반주거지역","12m미만","202008","26","261","72,000"," ","20201228"
"대구광역시 수성구 범물동","5**","대","제2종일반주거지역","-","202008","26","30","8,164"," ",""
"대구광역시 달성군 가창면 용계리","5**","전","제1종일반주거지역","8m미만","202008","26","66","8,700"," ",""
"대구광역시 북구 노곡동","5**","전","제3종일반주거지역","-","202008","26","805","84,743"," ","20210226"
"대구광역시 달성군 논공읍 금포리","2***","답","생산녹지지역","-","202008","26","516","9,300"," ",""
"대구광역시 수성구 수성동4가","1***","도로","제3종일반주거지역","8m미만","202008","27","14","1,000"," ",""
"대구광역시 서구 평리동","6**","도로","제2종일반주거지역","-","202008","27","21.45","1,000","지분",""
"대구광역시 북구 읍내동","산3*","임야","개발제한구역","-","202008","27","661","1,264","지분",""
"대구광역시 달서구 상인동","3**","대","제2종일반주거지역","8m미만","202008","27","15.27","1,850","지분",""
"대구광역시 서구 상리동","7*","답","개발제한구역","-","202008","27","1082","17,000"," ",""
"대구광역시 중구 남산동","3**","대","제3종일반주거지역","-","202008","27","91","18,700"," ",""
"대구광역시 중구 남산동","6**","대","준주거지역","8m미만","202008","27","17","2,100"," ",""
"대구광역시 달성군 화원읍 성산리","6**","답","생산녹지지역","8m미만","202008","27","618","20,568"," ",""
"대구광역시 동구 검사동","9**","대","제3종일반주거지역","25m미만","202008","27","1.5","200","지분",""
"대구광역시 중구 동인동3가","5*","대","제2종일반주거지역","8m미만","202008","27","88.6","25,638"," ",""
"대구광역시 동구 신암동","3**","대","중심상업지역","12m미만","202008","27","246.9","29,400"," ",""
"대구광역시 달성군 하빈면 현내리","2**","답","개발제한구역","25m미만","202008","27","165.29","3,250","지분",""
"대구광역시 동구 중대동","1***","대","자연녹지지역","8m미만","202008","27","138.33","3,500","지분",""
"대구광역시 동구 용계동","5**","대","제2종일반주거지역","8m미만","202008","27","190","38,525"," ",""
"대구광역시 북구 대현동","4**","도로","제3종일반주거지역","-","202008","27","8.3","400"," ",""
"대구광역시 동구 신암동","2**","도로","제3종일반주거지역","-","202008","27","16.77","5,000","지분",""
"대구광역시 달성군 가창면 상원리","산2*","임야","개발제한구역","8m미만","202008","27","330.58","590","지분",""
"대구광역시 달성군 화원읍 성산리","6**","답","생산녹지지역","8m미만","202008","27","205","6,823"," ",""
"대구광역시 북구 연경동","산2*","임야","개발제한구역","-","202008","27","661","693","지분",""
"대구광역시 중구 대봉동","5**","대","제3종일반주거지역","8m미만","202008","27","192","70,000"," ",""
"대구광역시 달성군 가창면 행정리","4**","답","자연녹지지역","-","202008","28","87","1,579"," ",""
"대구광역시 달성군 가창면 행정리","4**","답","자연녹지지역","-","202008","28","99","1,797"," ",""
"대구광역시 북구 관음동","1***","답","자연녹지지역","8m미만","202008","28","157","10,683"," ",""
"대구광역시 북구 관음동","1***","답","자연녹지지역","8m미만","202008","28","157","11,258"," ","20200923"
"대구광역시 동구 방촌동","7*","전","제1종일반주거지역","8m미만","202008","28","1510","123,200"," ",""
"대구광역시 북구 노곡동","5**","전","제3종일반주거지역","-","202008","28","929","126,400"," ","20210208"
"대구광역시 북구 노곡동","5**","대","제3종일반주거지역","8m미만","202008","28","122.5","20,000","지분","20210208"
"대구광역시 북구 노곡동","5**","대","제3종일반주거지역","8m미만","202008","28","122.5","20,000","지분","20210208"
"대구광역시 동구 방촌동","7*","전","제1종일반주거지역","8m미만","202008","28","2803","228,800"," ",""
"대구광역시 달성군 화원읍 본리리","9**","답","개발제한구역","8m미만","202008","28","1411","23,000"," ",""
"대구광역시 동구 신암동","6**","대","제3종일반주거지역","25m미만","202008","28","46.1","23,000","지분",""
"대구광역시 동구 효목동","6**","대","제2종일반주거지역","12m미만","202008","28","38.86","23,870"," ",""
"대구광역시 동구 방촌동","7*","대","제1종일반주거지역","8m미만","202008","28","317","25,880"," ",""
"대구광역시 남구 봉덕동","1***","대","제3종일반주거지역","12m미만","202008","28","97","28,000"," ",""
"대구광역시 달성군 가창면 행정리","4**","답","자연녹지지역","-","202008","28","16","290"," ",""
"대구광역시 북구 노곡동","5**","대","자연녹지지역","8m미만","202008","28","37","3,408"," ","20201215"
"대구광역시 북구 노곡동","5**","대","자연녹지지역","8m미만","202008","28","39","3,592"," ","20201215"
"대구광역시 중구 남산동","2***","도로","제3종일반주거지역","-","202008","28","8.75","300","지분",""
"대구광역시 동구 신암동","6**","대","제2종일반주거지역","8m미만","202008","28","133.1","32,100"," ",""
"대구광역시 동구 방촌동","1***","대","제2종일반주거지역","8m미만","202008","28","218","33,000"," ",""
"대구광역시 동구 신기동","8*","대","준주거지역","8m미만","202008","28","227","36,300"," ",""
"대구광역시 동구 방촌동","7*","전","제1종일반주거지역","12m미만","202008","28","479","39,120"," ",""
"대구광역시 동구 효목동","4**","도로","제3종일반주거지역","-","202008","28","21.05","4,000","지분",""
"대구광역시 북구 관음동","1**","답","자연녹지지역","8m미만","202008","28","628","42,693"," ",""
"대구광역시 북구 관음동","1**","답","자연녹지지역","8m미만","202008","28","628","45,032"," ","20200923"
"대구광역시 중구 대봉동","5**","대","제3종일반주거지역","8m미만","202008","28","36","6,600"," ",""
"대구광역시 북구 노곡동","5**","전","제3종일반주거지역","-","202008","28","480","63,500"," ","20210208"
"대구광역시 북구 관음동","1**","답","자연녹지지역","8m미만","202008","28","1028","69,882"," ",""
"대구광역시 달성군 가창면 행정리","4**","답","자연녹지지역","-","202008","28","38","690"," ",""
"대구광역시 북구 연경동","산2*","임야","개발제한구역","-","202008","28","661","700","지분",""
"대구광역시 북구 관음동","1**","답","자연녹지지역","8m미만","202008","28","1028","73,710"," ","20200923"
"대구광역시 수성구 지산동","1**","답","자연녹지지역","25m미만","202008","28","641","90,000"," ",""
"대구광역시 북구 복현동","4**","도로","일반상업지역","-","202008","28","27","962","지분",""
"대구광역시 남구 봉덕동","1***","대","제1종일반주거지역","12m미만","202008","29","115","18,500"," ",""
"대구광역시 동구 상매동","1**","답","제1종일반주거지역","8m미만","202008","29","1120","62,500"," ",""
"대구광역시 달서구 장기동","1**","전","제1종일반주거지역","12m미만","202008","30","189","36,870"," ",""
"대구광역시 중구 남산동","2***","대","제3종일반주거지역","8m미만","202008","31","13.7","1,000","지분",""
"대구광역시 북구 읍내동","산3*","임야","개발제한구역","-","202008","31","496","1,007","지분",""
"대구광역시 중구 동산동","4**","대","준주거지역","25m이상","202008","31","6","1,800"," ",""
"대구광역시 동구 봉무동","9*","전","개발제한구역","8m미만","202008","31","564","10,200"," ",""
"대구광역시 북구 침산동","1***","전","준주거지역","12m미만","202008","31","109","10,896"," ","20210329"
"대구광역시 달성군 구지면 평촌리","8**","답","생산녹지지역","8m미만","202008","31","1446","10,925"," ",""
"대구광역시 수성구 상동","1**","대","제2종일반주거지역","12m미만","202008","31","53.67","11,500","지분",""
"대구광역시 달성군 구지면 평촌리","4**","전","생산녹지지역","-","202008","31","2037","15,407"," ",""
"대구광역시 달성군 가창면 상원리","2**","답","개발제한구역","-","202008","31","802","15,500"," ",""
"대구광역시 수성구 만촌동","8*","임야","자연녹지지역","8m미만","202008","31","7","172"," ",""
"대구광역시 달성군 현풍읍 원교리","1**","답","생산녹지지역","8m미만","202008","31","599.6","18,000","지분",""
"대구광역시 달성군 가창면 삼산리","6**","답","개발제한구역","-","202008","31","1125","22,500"," ",""
"대구광역시 북구 노곡동","산1**","임야","제3종일반주거지역","-","202008","31","1587","220,800"," ","20210208"
"대구광역시 중구 동산동","8**","대","준주거지역","25m이상","202008","31","58","27,250"," ",""
"대구광역시 달성군 가창면 상원리","2**","답","개발제한구역","-","202008","31","177","3,500"," ",""
"대구광역시 달성군 구지면 평촌리","8**","전","생산녹지지역","8m미만","202008","31","522","3,944"," ",""
"대구광역시 달성군 화원읍 본리리","7**","답","개발제한구역","-","202008","31","304","4,400"," ",""
"대구광역시 동구 신암동","6**","임야","제3종일반주거지역","12m미만","202008","31","22","5,500"," ",""
"대구광역시 수성구 만촌동","9**","도로","제1종일반주거지역","12m미만","202008","31","14.89","570","지분",""
"대구광역시 중구 남산동","2***","대","제3종일반주거지역","8m미만","202008","31","175","75,889"," ",""
"대구광역시 달성군 하빈면 하산리","2**","대","자연녹지지역","8m미만","202008","31","192","9,700"," ",""
"대구광역시 북구 복현동","4**","도로","일반상업지역","-","202009","1","27","1,000","지분","20200903"
"대구광역시 달성군 가창면 삼산리","산2**","임야","자연녹지지역","-","202009","1","738","1,115"," ",""
"대구광역시 북구 고성동1가","5*","대","중심상업지역","8m미만","202009","1","2.2","1,300","지분",""
"대구광역시 남구 봉덕동","1***","대","근린상업지역","-","202009","1","5","1,374"," ",""
"대구광역시 남구 봉덕동","1***","대","제2종일반주거지역","-","202009","1","7","1,924"," ",""
"대구광역시 남구 봉덕동","1***","대","근린상업지역","-","202009","1","7","1,924"," ",""
"대구광역시 달성군 논공읍 삼리리","3**","답","생산녹지지역","8m미만","202009","1","1970","14,900"," ",""
"대구광역시 달성군 옥포읍 교항리","1***","대","준주거지역","8m미만","202009","1","251","15,300"," ",""
"대구광역시 달서구 감삼동","1**","도로","제2종일반주거지역","-","202009","1","9.36","277","지분",""
"대구광역시 수성구 고모동","4**","대","제1종일반주거지역","8m미만","202009","1","215","32,750"," ",""
"대구광역시 달성군 가창면 정대리","8**","답","개발제한구역","8m미만","202009","1","3090","37,400"," ",""
"대구광역시 달성군 유가읍 상리","9**","대","제1종일반주거지역","12m미만","202009","1","372.7","38,500"," ",""
"대구광역시 동구 동호동","9*","대","중심상업지역","25m미만","202009","1","13.27","4,800","지분",""
"대구광역시 달성군 가창면 삼산리","3**","답","자연녹지지역","-","202009","1","194","8,700"," ",""
"대구광역시 달성군 하빈면 하산리","2*","전","보전녹지지역","-","202009","2","291","1,100"," ",""
"대구광역시 달서구 상인동","1***","도로","제2종일반주거지역","-","202009","2","11","1,334"," ",""
"대구광역시 달서구 상인동","1***","도로","제2종일반주거지역","-","202009","2","87.5","10,613","지분",""
"대구광역시 달성군 논공읍 위천리","1**","대","제2종일반주거지역","8m미만","202009","2","357","17,300"," ",""
"대구광역시 달서구 상인동","1***","도로","제2종일반주거지역","-","202009","2","24.5","2,972","지분",""
"대구광역시 서구 상리동","산3*","임야","제2종일반주거지역","-","202009","2","227","20,500"," ",""
"대구광역시 서구 상리동","산3*","임야","null","-","202009","2","227","20,500"," ","20200916"
"대구광역시 동구 동호동","9*","대","중심상업지역","25m미만","202009","2","59.73","21,600","지분",""
"대구광역시 달성군 논공읍 금포리","7**","답","생산녹지지역","8m미만","202009","2","2136","22,287"," ",""
"대구광역시 달서구 상인동","1***","도로","제2종일반주거지역","-","202009","2","25","3,032"," ",""
"대구광역시 달성군 화원읍 성산리","6**","답","생산녹지지역","8m미만","202009","2","1164","36,960"," ",""
"대구광역시 동구 용수동","8**","답","보전녹지지역","8m미만","202009","2","3096","37,500"," ",""
"대구광역시 동구 신천동","3**","대","제3종일반주거지역","8m미만","202009","2","43.07","46,902"," ",""
"대구광역시 달서구 상인동","1***","도로","제2종일반주거지역","-","202009","2","7","849"," ",""
"대구광역시 달성군 유가읍 가태리","6*","답","자연녹지지역","8m미만","202009","3","136","1,200"," ",""
"대구광역시 남구 봉덕동","5**","대","제2종일반주거지역","12m미만","202009","3","1.3","100"," ",""
"대구광역시 달서구 본동","7**","대","중심상업지역","12m미만","202009","3","330","146,000"," ",""
"대구광역시 달서구 송현동","1***","도로","제1종일반주거지역","-","202009","3","10.73","150","지분",""
"대구광역시 달성군 화원읍 천내리","4**","답","자연녹지지역","25m이상","202009","3","6.5","2,800","지분",""
"대구광역시 서구 평리동","2**","잡종지","제2종일반주거지역","12m미만","202009","3","128","20,000"," ",""
"대구광역시 동구 능성동","3**","답","자연녹지지역","8m미만","202009","3","1617","26,000"," ",""
"대구광역시 달서구 본동","7**","대","중심상업지역","12m미만","202009","3","330.9","290,000"," ",""
"대구광역시 서구 원대동3가","1***","대","제3종일반주거지역","8m미만","202009","3","225","41,760"," ",""
"대구광역시 서구 원대동3가","1***","대","제3종일반주거지역","8m미만","202009","3","33","5,500"," ",""
"대구광역시 달성군 화원읍 천내리","4**","답","자연녹지지역","25m이상","202009","3","13","5,600","지분",""
"대구광역시 달서구 상인동","3**","답","제2종일반주거지역","8m미만","202009","3","92","7,800"," ",""
"대구광역시 달성군 유가읍 가태리","6*","답","자연녹지지역","8m미만","202009","3","66","700"," ",""
"대구광역시 북구 학정동","8**","임야","자연녹지지역","25m이상","202009","3","350","80,000"," ",""
"대구광역시 남구 대명동","1***","대","제2종일반주거지역","12m미만","202009","4","10.9","1,000"," ",""
"대구광역시 남구 봉덕동","1***","대","제1종일반주거지역","-","202009","4","11","1,040"," ",""
"대구광역시 남구 봉덕동","1***","도로","일반상업지역","8m미만","202009","4","4.3","1,300"," ",""
"대구광역시 남구 봉덕동","1***","도로","제1종일반주거지역","8m미만","202009","4","47","1,860"," ",""
"대구광역시 남구 봉덕동","1***","도로","일반상업지역","25m미만","202009","4","45.3","13,700"," ",""
"대구광역시 북구 침산동","1***","대","제1종일반주거지역","8m미만","202009","4","179","15,000"," ",""
"대구광역시 남구 봉덕동","1***","도로","일반상업지역","8m미만","202009","4","6.6","2,000"," ",""
"대구광역시 남구 봉덕동","1***","대","일반상업지역","8m미만","202009","4","44","20,000"," ",""
"대구광역시 달성군 유가읍 한정리","4**","대","자연녹지지역","8m미만","202009","4","727","21,000"," ",""
"대구광역시 서구 평리동","1***","대","제2종일반주거지역","12m미만","202009","4","54","22,200","지분",""
"대구광역시 달성군 옥포읍 교항리","1***","대","준주거지역","12m미만","202009","4","344","25,000"," ",""
"대구광역시 남구 대명동","1***","대","제2종일반주거지역","12m미만","202009","4","151.1","26,800"," ",""
"대구광역시 달성군 유가읍 상리","9**","대","제1종일반주거지역","12m미만","202009","4","309.7","29,000"," ",""
"대구광역시 북구 대현동","4**","대","제3종일반주거지역","8m미만","202009","4","7","3,500"," ","20201120"
"대구광역시 북구 침산동","1**","도로","준주거지역","-","202009","4","109","31,324"," ",""
"대구광역시 수성구 삼덕동","1**","전","개발제한구역","-","202009","4","487.5","33,910","지분",""
"대구광역시 남구 대명동","1***","대","제2종일반주거지역","12m미만","202009","4","113.7","35,500"," ",""
"대구광역시 동구 지저동","3**","답","자연녹지지역","-","202009","4","628","38,000"," ",""
"대구광역시 동구 지저동","3**","답","개발제한구역","8m미만","202009","4","628","38,000"," ",""
"대구광역시 남구 봉덕동","1***","도로","일반상업지역","8m미만","202009","4","6.3","4,500"," ",""
"대구광역시 북구 읍내동","6**","전","자연녹지지역","25m이상","202009","4","299","53,000"," ",""
"대구광역시 달성군 화원읍 본리리","1***","하천","개발제한구역","-","202009","4","60","540"," ",""
"대구광역시 남구 봉덕동","1***","도로","일반상업지역","8m미만","202009","4","6.3","6,000"," ",""
"대구광역시 남구 봉덕동","1***","도로","일반상업지역","8m미만","202009","4","10.6","6,400"," ",""
"대구광역시 북구 읍내동","4**","전","제2종일반주거지역","12m미만","202009","4","68.49","6,600","지분",""
