"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 대구광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"대구광역시 남구 대명동","218-5","0218","0005","대명파크빌","76.55","46.2","202006","25","32,000","3","2002","대명남2길 6",""
"대구광역시 남구 대명동","1624-12","1624","0012","대명하늘처럼","43.22","28.51","202007","23","15,300","3","2014","대명복개로4길 158",""
"대구광역시 남구 대명동","1624-12","1624","0012","대명하늘처럼","43.22","28.51","202007","23","15,300","3","2014","대명복개로4길 158","20200821"
"대구광역시 남구 대명동","1624-12","1624","0012","대명하늘처럼","43.22","28.51","202010","27","15,300","5","2014","대명복개로4길 158",""
"대구광역시 남구 대명동","1608-18","1608","0018","대안빌리지","72.94","34.14","202005","7","19,000","4","2002","대명복개로 144-2",""
"대구광역시 남구 대명동","1608-18","1608","0018","대안빌리지","72.94","34.14","202011","25","17,600","2","2002","대명복개로 144-2",""
"대구광역시 남구 대명동","1664-42","1664","0042","대연","75.815","41.24","202005","2","18,050","4","1998","장전5길 36",""
"대구광역시 남구 대명동","556-6","0556","0006","대영하이츠","82.84","49.3","202101","13","12,700","-1","2001","앞산순환로87길 31",""
"대구광역시 남구 대명동","1985-15","1985","0015","대운","46.11","18.25","202003","17","8,500","2","1995","영선시장2길 5-21",""
"대구광역시 남구 대명동","1985-15","1985","0015","대운","49.11","17.25","202007","15","9,200","2","1995","영선시장2길 5-21",""
"대구광역시 남구 대명동","1985-15","1985","0015","대운","46.11","18.25","202101","30","9,800","2","1995","영선시장2길 5-21",""
"대구광역시 남구 대명동","1688-1","1688","0001","대진","53.33","36.2","202006","6","22,900","4","1995","현충로24길 24-24",""
"대구광역시 남구 대명동","17-28","0017","0028","대형(가)","53.69","10.8","202007","30","7,200","1","1995","중앙대로36길 9-25",""
"대구광역시 남구 대명동","17-31","0017","0031","대형(나)","51.01","22","202010","17","9,300","1","1995","중앙대로36길 9-29",""
"대구광역시 남구 대명동","17-52","0017","0052","대형(다)","49.36","14.51","202101","14","11,100","3","1995","중앙대로36길 9-12",""
"대구광역시 남구 대명동","17-155","0017","0155","대형아트","55.98","16.11","202007","9","9,000","1","1995","중앙대로38길 29-31",""
"대구광역시 남구 대명동","17-155","0017","0155","대형아트","53.45","15.38","202010","7","12,500","2","1995","중앙대로38길 29-31",""
"대구광역시 남구 대명동","1581-6","1581","0006","더뷰","80.12","50.56","202009","20","19,300","3","2014","대명서로 123",""
"대구광역시 남구 대명동","1664-4","1664","0004","더존(1664-4)","57.92","28.01","202003","16","12,000","2","2001","장전5길 42-16",""
"대구광역시 남구 대명동","1664-4","1664","0004","더존(1664-4)","57.92","28.01","202007","10","16,200","2","2001","장전5길 42-16",""
"대구광역시 남구 대명동","3044-67","3044","0067","더존하이빌","56.01","24.82","202005","17","13,900","3","2002","두류공원로18길 3",""
"대구광역시 남구 대명동","552-19","0552","0019","데미안느1차(A)","74.42","47.85","202005","4","14,000","3","2003","앞산순환로89길 17",""
"대구광역시 남구 대명동","552-19","0552","0019","데미안느1차(A)","74.42","47.85","202007","8","14,200","3","2003","앞산순환로89길 17",""
"대구광역시 남구 대명동","552-19","0552","0019","데미안느1차(A)","74.42","47.85","202010","12","15,900","3","2003","앞산순환로89길 17",""
"대구광역시 남구 대명동","557-4","0557","0004","동산","76.79","56.56","202101","6","18,700","4","1996","앞산순환로87길 45-1",""
"대구광역시 남구 대명동","17-73","0017","0073","동산(가)","45.935","17.97","202005","11","6,500","1","1992","중앙대로36길 23",""
"대구광역시 남구 대명동","17-73","0017","0073","동산(가)","45.935","17.97","202005","29","6,200","4","1992","중앙대로36길 23",""
"대구광역시 남구 대명동","17-73","0017","0073","동산(가)","45.935","17.97","202006","10","7,000","1","1992","중앙대로36길 23",""
"대구광역시 남구 대명동","17-73","0017","0073","동산(가)","39.675","15.53","202012","8","8,000","4","1992","중앙대로36길 23",""
