"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 부산광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세(만원)","건축년도","도로명"
"부산광역시 금정구 장전동","1**","8m미만","18","월세","202007","23","3,000","12","2011","수림로91번길"
"부산광역시 금정구 장전동","1**","8m미만","18","월세","202101","25","2,000","22","2017","수림로91번길"
"부산광역시 금정구 장전동","2**","-","18","월세","202009","25","4,500","7","2011","null"
"부산광역시 금정구 장전동","4**","12m미만","18","월세","202102","28","1,000","20","2012","금강로279번길"
"부산광역시 금정구 장전동","2**","8m미만","18","월세","202102","28","2,000","24","2011","금강로279번안길"
"부산광역시 금정구 장전동","6**","8m미만","18","월세","202004","30","100","15","null","금정로19번길"
"부산광역시 금정구 장전동","1**","-","18","월세","202101","30","2,000","25","2015","null"
"부산광역시 금정구 장전동","1**","8m미만","18","월세","202101","30","3,000","12","2011","수림로91번길"
"부산광역시 금정구 장전동","1**","-","18","전세","202008","4","5,900","0","2016","null"
"부산광역시 금정구 장전동","4**","-","18","전세","202101","6","4,500","0","2011","null"
"부산광역시 금정구 장전동","7*","8m미만","18","전세","202101","8","6,000","0","2018","금강로335번길"
"부산광역시 금정구 장전동","1**","8m미만","18","전세","202101","9","6,000","0","null","금강로347번길"
"부산광역시 금정구 장전동","1**","-","18","전세","202101","11","4,500","0","2013","null"
"부산광역시 금정구 장전동","1**","25m이상","18","전세","202006","11","6,000","0","2016","수림로91번길"
"부산광역시 금정구 장전동","1**","25m미만","18","전세","202003","13","6,000","0","2017","금강로"
"부산광역시 금정구 장전동","1**","8m미만","18","전세","202012","14","5,000","0","2015","수림로91번길"
"부산광역시 금정구 장전동","4**","-","18","전세","202010","14","9,500","0","1974","null"
"부산광역시 금정구 장전동","1**","8m미만","18","전세","202101","15","6,000","0","2016","금강로347번길"
"부산광역시 금정구 장전동","4**","8m미만","18","전세","202011","16","4,500","0","2011","부산대학로64번길"
"부산광역시 금정구 장전동","1**","8m미만","18","전세","202102","17","5,000","0","2011","수림로91번길"
"부산광역시 금정구 장전동","1**","8m미만","18","전세","202101","18","4,500","0","2018","수림로85번길"
"부산광역시 금정구 장전동","3**","-","18.17","월세","202008","29","500","37","2003","null"
"부산광역시 금정구 장전동","4**","8m미만","18.19","월세","202003","25","300","36","2014","금강로"
"부산광역시 금정구 장전동","1**","8m미만","18.2","월세","202101","18","500","35","2019","수림로81번길"
"부산광역시 금정구 장전동","1**","-","18.21","월세","202102","25","2,000","30","2017","null"
"부산광역시 금정구 장전동","1**","8m미만","18.5","월세","202012","29","3,000","25","2017","수림로61번길"
"부산광역시 금정구 장전동","1**","8m미만","18.54","월세","202102","16","500","40","2016","수림로81번길"
"부산광역시 금정구 장전동","1**","8m미만","18.56","월세","202012","29","500","30","2014","수림로75번길"
"부산광역시 금정구 장전동","2**","-","18.62","월세","202102","5","1,000","30","2015","null"
"부산광역시 금정구 장전동","1**","8m미만","18.68","월세","202102","15","1,000","28","2014","수림로75번길"
"부산광역시 금정구 장전동","1**","12m미만","18.93","월세","202102","13","1,000","35","2015","금강로335번길"
"부산광역시 금정구 장전동","2**","8m미만","19","월세","202007","4","6,000","10","2016","부산대학로64번안길"
"부산광역시 금정구 장전동","2**","8m미만","19","월세","202011","19","200","35","2014","장전온천천로119번길"
"부산광역시 금정구 장전동","3**","-","19","월세","202010","22","6,500","10","2015","null"
"부산광역시 금정구 장전동","1**","8m미만","19","전세","202102","1","5,000","0","2016","금강로347번길"
"부산광역시 금정구 장전동","2**","-","19","전세","202012","7","5,500","0","2014","null"
"부산광역시 금정구 장전동","3**","12m미만","19.54","월세","202101","2","1,000","40","2017","부산대학로38번길"
"부산광역시 금정구 장전동","1**","-","19.54","전세","202011","18","5,000","0","2011","null"
"부산광역시 금정구 장전동","2**","12m미만","19.55","전세","202101","21","6,000","0","2020","수림로49번길"
"부산광역시 금정구 장전동","1**","8m미만","19.57","월세","202102","7","1,000","28","2014","수림로75번길"
"부산광역시 금정구 장전동","3**","12m미만","19.8","전세","202102","15","6,000","0","2015","장전온천천로95번길"
"부산광역시 금정구 장전동","3**","-","19.94","전세","202007","3","8,000","0","1976","null"
"부산광역시 금정구 장전동","2**","12m미만","20","월세","202102","1","500","41","2016","부산대학로64번안길"
"부산광역시 금정구 장전동","2**","-","20","월세","202004","1","500","39","2011","null"
"부산광역시 금정구 장전동","4**","8m미만","20","월세","202003","2","500","37","2011","부산대학로64번길"
"부산광역시 금정구 장전동","2**","8m미만","20","월세","202005","2","500","30","2011","금강로279번안길"
"부산광역시 금정구 장전동","2**","12m미만","20","월세","202007","2","1,000","30","2016","부산대학로64번안길"
"부산광역시 금정구 장전동","1**","8m미만","20","월세","202003","2","1,000","68","2014","수림로81번길"
"부산광역시 금정구 장전동","2**","8m미만","20","월세","202003","2","2,000","32","2016","부산대학로64번안길"
"부산광역시 금정구 장전동","4**","8m미만","20","월세","202007","3","500","35","2003","금강로291번길"
"부산광역시 금정구 장전동","2**","12m미만","20","월세","202102","3","3,000","45","2018","금강로321번길"
"부산광역시 금정구 장전동","3**","-","20","월세","202101","3","6,000","5","2017","null"
"부산광역시 금정구 장전동","1**","8m미만","20","월세","202101","4","1,000","32","2017","수림로85번길"
"부산광역시 금정구 장전동","4*","12m미만","20","월세","202011","4","1,000","32","2011","금강로279번길"
"부산광역시 금정구 장전동","3**","25m미만","20","월세","202102","4","1,000","25","2018","금강로"
"부산광역시 금정구 장전동","1**","8m미만","20","월세","202006","4","2,000","25","2012","수림로85번길"
"부산광역시 금정구 장전동","3**","-","20","월세","202102","5","500","35","2008","null"
"부산광역시 금정구 장전동","3**","8m미만","20","월세","202101","5","1,000","37","2017","금강로"
"부산광역시 금정구 장전동","7*","8m미만","20","월세","202008","5","1,000","35","2018","금강로335번길"
"부산광역시 금정구 장전동","3**","12m미만","20","월세","202102","6","500","35","2013","부산대학로64번길"
"부산광역시 금정구 장전동","1**","8m미만","20","월세","202009","6","2,000","21","2011","수림로91번길"
"부산광역시 금정구 장전동","3**","12m미만","20","월세","202102","6","3,000","22","2018","장전온천천로89번길"
"부산광역시 금정구 장전동","2**","8m미만","20","월세","202008","7","300","43","2016","부산대학로64번길"
"부산광역시 금정구 장전동","2**","-","20","월세","202101","7","4,000","5","2003","null"
"부산광역시 금정구 장전동","3**","25m미만","20","월세","202102","8","500","38","2015","금강로"
"부산광역시 금정구 장전동","1**","8m미만","20","월세","202102","9","500","37","2016","수림로91번길"
"부산광역시 금정구 장전동","2**","8m미만","20","월세","202008","11","1,000","28","2011","장전온천천로119번길"
"부산광역시 금정구 장전동","3**","-","20","월세","202008","11","2,000","27","2017","null"
"부산광역시 금정구 장전동","2**","8m미만","20","월세","202010","12","500","32","2011","장전온천천로"
"부산광역시 금정구 장전동","1**","12m미만","20","월세","202101","12","500","45","2019","수림로71번길"
"부산광역시 금정구 장전동","2**","12m미만","20","월세","202009","12","1,000","19","2016","부산대학로64번안길"
"부산광역시 금정구 장전동","3**","-","20","월세","202101","12","3,000","20","2017","null"
"부산광역시 금정구 장전동","1**","8m미만","20","월세","202102","13","300","40","2015","수림로91번길"
"부산광역시 금정구 장전동","1**","12m미만","20","월세","202003","13","500","41","2019","금강로335번길"
"부산광역시 금정구 장전동","1**","25m이상","20","월세","202003","13","3,000","20","2016","수림로91번길"
"부산광역시 금정구 장전동","3**","-","20","월세","202102","14","1,000","35","2018","null"
"부산광역시 금정구 장전동","1**","8m미만","20","월세","202012","14","2,000","27","2016","금강로347번길"
"부산광역시 금정구 장전동","3**","25m미만","20","월세","202012","14","3,500","21","2017","금강로"
"부산광역시 금정구 장전동","1**","8m미만","20","월세","202003","15","2,000","27","2016","수림로61번길"
"부산광역시 금정구 장전동","2**","8m미만","20","월세","202102","15","2,000","27","2016","부산대학로64번길"
"부산광역시 금정구 장전동","4**","-","20","월세","202102","15","2,000","23","2011","null"
"부산광역시 금정구 장전동","3*","8m미만","20","월세","202102","16","300","37","2009","수림로93번길"
"부산광역시 금정구 장전동","2**","8m미만","20","월세","202009","16","500","37","2016","부산대학로64번길"
"부산광역시 금정구 장전동","3**","25m미만","20","월세","202102","16","5,000","12","2017","금강로"
"부산광역시 금정구 장전동","3*","12m미만","20","월세","202003","17","200","10","1982","금강로321번길"
"부산광역시 금정구 장전동","2**","12m미만","20","월세","202102","17","300","40","2017","부산대학로50번길"
"부산광역시 금정구 장전동","4**","8m미만","20","월세","202007","17","300","35","2010","부산대학로49번길"
"부산광역시 금정구 장전동","2**","12m미만","20","월세","202003","18","1,000","40","2018","수림로45번길"
"부산광역시 금정구 장전동","1**","12m미만","20","월세","202012","18","3,000","15","2015","수림로93번길"
"부산광역시 금정구 장전동","2**","8m미만","20","월세","202005","19","500","35","2017","금정로149번안길"
"부산광역시 금정구 장전동","1**","8m미만","20","월세","202102","19","500","58","2017","수림로91번길"
"부산광역시 금정구 장전동","2*","8m미만","20","월세","202102","19","500","34","1997","금강로321번길"
"부산광역시 금정구 장전동","3**","-","20","월세","202102","19","500","41","2017","null"
"부산광역시 금정구 장전동","1**","8m미만","20","월세","202101","19","2,000","25","2012","수림로85번길"
"부산광역시 금정구 장전동","3*","8m미만","20","월세","202102","20","300","37","2009","수림로93번길"
"부산광역시 금정구 장전동","2**","8m미만","20","월세","202102","20","500","30","2011","금강로279번안길"
"부산광역시 금정구 장전동","3**","12m미만","20","월세","202102","20","1,000","35","2016","금강로291번길"
"부산광역시 금정구 장전동","1**","12m미만","20","월세","202102","20","2,000","26","2016","수림로93번길"
"부산광역시 금정구 장전동","2**","-","20","월세","202011","20","3,000","20","2016","null"
"부산광역시 금정구 장전동","3**","25m미만","20","월세","202102","20","5,000","12","2017","금강로"
"부산광역시 금정구 장전동","3**","12m미만","20","월세","202012","21","500","14","2018","장전온천천로89번길"
"부산광역시 금정구 장전동","3**","8m미만","20","월세","202102","21","3,000","25","2017","금강로"
"부산광역시 금정구 장전동","2**","12m미만","20","월세","202102","22","1,000","31","2016","부산대학로64번안길"
"부산광역시 금정구 장전동","1**","8m미만","20","월세","202007","22","2,000","20","2017","수림로85번길"
"부산광역시 금정구 장전동","3**","12m미만","20","월세","202008","22","2,000","29","2016","부산대학로64번길"
"부산광역시 금정구 장전동","3**","-","20","월세","202005","22","5,000","9","2018","null"
"부산광역시 금정구 장전동","2**","8m미만","20","월세","202012","23","300","40","2016","금정로149번안길"
"부산광역시 금정구 장전동","2*","-","20","월세","202101","23","500","36","1997","null"
"부산광역시 금정구 장전동","1**","12m미만","20","월세","202101","23","1,500","35","1997","부산대학로64번길"
"부산광역시 금정구 장전동","1**","8m미만","20","월세","202008","24","300","39","2016","금강로347번길"
"부산광역시 금정구 장전동","1**","8m미만","20","월세","202102","24","3,000","40","2011","수림로75번길"
"부산광역시 금정구 장전동","1**","8m미만","20","월세","202006","25","1,000","43","2017","수림로61번길"
"부산광역시 금정구 장전동","3**","8m미만","20","월세","202101","25","2,000","30","2017","금강로"
"부산광역시 금정구 장전동","2**","12m미만","20","월세","202008","25","2,500","31","2020","부산대학로50번길"
"부산광역시 금정구 장전동","4**","25m미만","20","월세","202101","25","3,500","21","2019","금강로"
"부산광역시 금정구 장전동","2**","8m미만","20","월세","202008","26","500","35","2016","부산대학로64번길"
"부산광역시 금정구 장전동","3**","8m미만","20","월세","202005","26","500","43","2017","금강로"
"부산광역시 금정구 장전동","4**","-","20","월세","202012","26","500","43","2019","null"
"부산광역시 금정구 장전동","1**","8m미만","20","월세","202003","26","500","50","1984","금강로347번길"
"부산광역시 금정구 장전동","3**","25m미만","20","월세","202101","26","1,000","27","2018","금강로"
"부산광역시 금정구 장전동","3**","8m미만","20","월세","202101","26","3,000","25","2017","금강로"
"부산광역시 금정구 장전동","2**","8m미만","20","월세","202102","27","300","25","2015","금강로279번안길"
"부산광역시 금정구 장전동","2**","12m미만","20","월세","202102","27","500","38","2017","부산대학로50번길"
"부산광역시 금정구 장전동","3**","8m미만","20","월세","202012","27","1,000","35","2014","부산대학로64번길"
"부산광역시 금정구 장전동","3**","25m미만","20","월세","202102","27","2,000","27","2017","금강로"
"부산광역시 금정구 장전동","7*","8m미만","20","월세","202102","27","3,000","26","2018","금강로335번길"
"부산광역시 금정구 장전동","1**","12m미만","20","월세","202102","28","500","47","2019","금강로335번길"
"부산광역시 금정구 장전동","2**","12m미만","20","월세","202011","28","1,000","32","2018","금강로321번길"
"부산광역시 금정구 장전동","1**","8m미만","20","월세","202102","28","1,000","30","2016","수림로61번길"
"부산광역시 금정구 장전동","3**","25m미만","20","월세","202008","28","3,000","25","2017","금강로"
"부산광역시 금정구 장전동","3**","25m미만","20","월세","202102","28","3,000","19","2017","금강로"
"부산광역시 금정구 장전동","3**","25m미만","20","월세","202102","28","6,000","5","2017","금강로"
"부산광역시 금정구 장전동","3*","12m미만","20","월세","202010","29","150","15","1982","금강로321번길"
"부산광역시 금정구 장전동","3*","12m미만","20","월세","202010","29","150","15","1982","금강로321번길"
"부산광역시 금정구 장전동","2**","8m미만","20","월세","202002","29","500","37","2016","부산대학로64번길"
"부산광역시 금정구 장전동","2**","8m미만","20","월세","202002","29","500","34","2011","금강로321번안길"
"부산광역시 금정구 장전동","4**","-","20","월세","202002","29","2,000","27","2011","null"
"부산광역시 금정구 장전동","1**","8m미만","20","월세","202101","30","500","38","2017","수림로61번길"
"부산광역시 금정구 장전동","3**","25m미만","20","월세","202101","30","5,000","8","2017","금강로"
"부산광역시 금정구 장전동","1**","8m미만","20","월세","202101","31","1,000","39","2016","수림로81번길"
"부산광역시 금정구 장전동","1**","12m미만","20","월세","202101","31","3,000","20","2016","수림로93번길"
"부산광역시 금정구 장전동","3**","25m미만","20","월세","202101","31","3,000","20","2017","금강로"
"부산광역시 금정구 장전동","1**","25m미만","20","전세","202011","1","5,500","0","2017","금강로"
"부산광역시 금정구 장전동","4**","25m미만","20","전세","202102","1","6,000","0","2019","금강로"
"부산광역시 금정구 장전동","3**","-","20","전세","202102","2","6,000","0","2013","null"
"부산광역시 금정구 장전동","1**","8m미만","20","전세","202003","3","5,000","0","2018","수림로61번길"
"부산광역시 금정구 장전동","1**","-","20","전세","202101","3","6,000","0","2017","null"
"부산광역시 금정구 장전동","2**","8m미만","20","전세","202102","4","6,000","0","2016","부산대학로64번길"
"부산광역시 금정구 장전동","1**","-","20","전세","202008","6","5,500","0","2017","null"
"부산광역시 금정구 장전동","1**","8m미만","20","전세","202102","9","5,000","0","2011","수림로91번길"
"부산광역시 금정구 장전동","4**","-","20","전세","202003","10","4,500","0","2011","null"
"부산광역시 금정구 장전동","2**","-","20","전세","202005","11","5,000","0","2020","null"
"부산광역시 금정구 장전동","1**","-","20","전세","202005","11","5,000","0","2011","null"
"부산광역시 금정구 장전동","1**","-","20","전세","202011","12","5,000","0","2004","null"
"부산광역시 금정구 장전동","1**","-","20","전세","202011","12","5,000","0","2004","null"
"부산광역시 금정구 장전동","1**","-","20","전세","202003","12","6,000","0","2016","null"
"부산광역시 금정구 장전동","1**","8m미만","20","전세","202101","15","5,000","0","2015","수림로91번길"
"부산광역시 금정구 장전동","1**","-","20","전세","202101","15","5,000","0","2012","null"
"부산광역시 금정구 장전동","3**","12m미만","20","전세","202102","15","6,000","0","2016","부산대학로64번길"
"부산광역시 금정구 장전동","3**","8m미만","20","전세","202008","18","6,000","0","2017","금강로"
"부산광역시 금정구 장전동","1**","8m미만","20","전세","202101","20","5,500","0","2017","수림로81번길"
"부산광역시 금정구 장전동","7*","8m미만","20","전세","202102","21","6,000","0","2018","금강로335번길"
"부산광역시 금정구 장전동","3**","12m미만","20","전세","202012","22","6,000","0","2016","부산대학로64번길"
"부산광역시 금정구 장전동","1**","8m미만","20","전세","202101","23","5,000","0","null","수림로91번길"
"부산광역시 금정구 장전동","1**","8m미만","20","전세","202102","24","5,000","0","2016","수림로91번길"
"부산광역시 금정구 장전동","7*","8m미만","20","전세","202101","24","6,000","0","2018","금강로335번길"
"부산광역시 금정구 장전동","2**","12m미만","20","전세","202009","26","6,000","0","2019","부산대학로64번길"
"부산광역시 금정구 장전동","3**","-","20","전세","202101","27","4,500","0","2013","null"
"부산광역시 금정구 장전동","7*","8m미만","20","전세","202102","27","6,000","0","2018","금강로335번길"
"부산광역시 금정구 장전동","3**","8m미만","20","전세","202012","28","5,000","0","2010","장전온천천로89번길"
"부산광역시 금정구 장전동","1**","8m미만","20","전세","202002","29","4,000","0","1999","수림로81번길"
"부산광역시 금정구 장전동","1**","-","20","전세","202008","29","5,000","0","2004","null"
"부산광역시 금정구 장전동","1**","8m미만","20","전세","202101","29","5,000","0","2011","수림로75번길"
"부산광역시 금정구 장전동","2**","12m미만","20","전세","202012","29","6,000","0","2016","부산대학로64번안길"
"부산광역시 금정구 장전동","1**","8m미만","20","전세","202010","30","4,500","0","2015","수림로61번길"
"부산광역시 금정구 장전동","3*","8m미만","20.42","월세","202102","23","500","38","2009","수림로93번길"
"부산광역시 금정구 장전동","6**","8m미만","20.55","월세","202003","14","2,500","20","2011","식물원로27번길"
"부산광역시 금정구 장전동","2**","12m미만","20.6","월세","202006","22","3,000","55","2019","부산대학로64번길"
"부산광역시 금정구 장전동","2**","12m미만","20.62","월세","202003","14","500","35","2015","수림로49번길"
"부산광역시 금정구 장전동","2**","12m미만","20.83","월세","202007","24","2,000","28","2020","부산대학로50번길"
"부산광역시 금정구 장전동","4**","8m미만","21","월세","202003","5","6,000","10","1974","금정로"
"부산광역시 금정구 장전동","1**","-","21","월세","202009","8","5,500","8","2016","null"
"부산광역시 금정구 장전동","3**","25m미만","21","월세","202010","13","6,000","5","2017","금강로"
"부산광역시 금정구 장전동","3**","12m미만","21","월세","202011","29","500","43","2018","부산대학로50번길"
"부산광역시 금정구 장전동","3**","12m미만","21.05","월세","202003","27","1,000","30","2016","부산대학로50번길"
"부산광역시 금정구 장전동","3**","8m미만","21.39","월세","202101","10","1,000","37","2015","부산대학로64번길"
"부산광역시 금정구 장전동","2**","12m미만","21.45","월세","202102","8","500","38","2001","부산대학로64번길"
"부산광역시 금정구 장전동","1**","8m미만","21.46","월세","202003","1","500","40","2017","금강로347번길"
"부산광역시 금정구 장전동","2**","8m미만","21.82","월세","202012","29","2,000","30","null","장전로12번길"
"부산광역시 금정구 장전동","2**","8m미만","22","월세","202003","7","1,500","50","2016","부산대학로64번길"
"부산광역시 금정구 장전동","2**","12m미만","22","월세","202101","9","2,000","38","2015","수림로49번길"
"부산광역시 금정구 장전동","1**","-","22","전세","202005","19","5,000","0","2015","null"
"부산광역시 금정구 장전동","1**","-","22.17","전세","202007","3","4,000","0","2011","null"
"부산광역시 금정구 장전동","4**","25m미만","22.24","월세","202102","24","100","22","1994","장전로"
"부산광역시 금정구 장전동","1**","-","22.8","월세","202004","15","5,000","7","2017","null"
"부산광역시 금정구 장전동","2**","25m미만","22.84","월세","202101","21","1,000","31","2003","금정로"
"부산광역시 금정구 장전동","1**","8m미만","23","월세","202102","5","4,000","10","2014","수림로75번길"
"부산광역시 금정구 장전동","3**","12m미만","23","월세","202102","10","500","40","2015","금정로103번길"
"부산광역시 금정구 장전동","2**","8m미만","23.06","월세","202008","23","2,000","25","2011","장전온천천로"
"부산광역시 금정구 장전동","3**","25m미만","23.14","전세","202101","2","4,500","0","null","금강로"
"부산광역시 금정구 장전동","3**","25m미만","23.14","전세","202011","26","4,500","0","2011","금강로"
"부산광역시 금정구 장전동","4**","8m미만","23.32","월세","202008","28","100","37","2000","금강로291번길"
"부산광역시 금정구 장전동","4**","-","23.9","월세","202006","9","2,000","40","2015","null"
"부산광역시 금정구 장전동","1**","8m미만","24","월세","202102","10","1,000","42","2015","수림로75번길"
"부산광역시 금정구 장전동","3**","-","24","전세","202101","28","4,000","0","1990","null"
"부산광역시 금정구 장전동","3**","12m미만","24.13","월세","202102","26","3,000","28","2021","부산대학로64번길"
"부산광역시 금정구 장전동","3**","-","24.36","전세","202101","10","4,000","0","2018","null"
"부산광역시 금정구 장전동","2**","12m미만","24.5","월세","202003","3","5,000","60","2019","장전온천천로"
"부산광역시 금정구 장전동","3*","8m미만","24.5","월세","202102","27","500","37","2009","수림로93번길"
"부산광역시 금정구 장전동","2**","12m미만","24.5","월세","202012","31","5,000","65","2019","장전온천천로"
"부산광역시 금정구 장전동","2**","12m미만","24.64","월세","202102","15","2,000","65","2019","장전온천천로"
"부산광역시 금정구 장전동","3**","12m미만","25","월세","202101","9","500","42","2015","금정로103번길"
"부산광역시 금정구 장전동","2**","-","25","월세","202102","11","1,000","49","2018","null"
"부산광역시 금정구 장전동","2**","12m미만","25","월세","202009","12","500","38","2001","부산대학로64번길"
"부산광역시 금정구 장전동","1**","12m미만","25","월세","202008","19","2,000","25","2015","수림로93번길"
"부산광역시 금정구 장전동","3**","-","25","월세","202006","22","1,000","38","2002","null"
"부산광역시 금정구 장전동","2**","12m미만","25","월세","202101","26","500","37","2001","부산대학로64번길"
"부산광역시 금정구 장전동","1**","8m미만","25","월세","202102","27","1,000","42","2015","수림로75번길"
"부산광역시 금정구 장전동","2**","-","25","월세","202101","28","1,000","55","2016","null"
"부산광역시 금정구 장전동","1**","8m미만","25.21","전세","202010","16","3,000","0","1983","수림로85번길"
"부산광역시 금정구 장전동","3**","12m미만","25.7","월세","202102","15","500","40","2015","부산대학로50번길"
"부산광역시 금정구 장전동","1**","8m미만","25.9","전세","202008","1","5,500","0","2016","금강로347번길"
"부산광역시 금정구 장전동","6**","25m미만","26.21","월세","202012","2","300","40","null","온천장로"
"부산광역시 금정구 장전동","1**","12m미만","26.3","월세","202102","26","500","52","2015","금강로335번길"
"부산광역시 금정구 장전동","3**","12m미만","26.97","월세","202102","17","500","38","2011","부산대학로50번길"
"부산광역시 금정구 장전동","1**","8m미만","27.04","전세","202007","29","7,000","0","1979","수림로61번길"
"부산광역시 금정구 장전동","5**","8m미만","27.5","월세","202006","25","200","25","1988","금샘로42번길"
"부산광역시 금정구 장전동","2**","8m미만","27.76","월세","202009","6","1,000","33","null","장전로12번길"
"부산광역시 금정구 장전동","2**","12m미만","28","월세","202003","21","2,000","50","2019","장전온천천로"
"부산광역시 금정구 장전동","1**","8m미만","28","월세","202010","29","8,000","20","2014","수림로75번길"
"부산광역시 금정구 장전동","2*","12m미만","28.23","월세","202011","18","300","34","null","금강로321번길"
"부산광역시 금정구 장전동","1**","8m미만","28.38","월세","202102","9","2,000","60","2014","수림로81번길"
"부산광역시 금정구 장전동","5**","8m미만","28.6","월세","202004","17","200","27","1997","식물원로"
"부산광역시 금정구 장전동","2**","-","28.85","전세","202102","22","5,000","0","2020","null"
"부산광역시 금정구 장전동","2**","12m미만","29","월세","202003","7","300","43","2012","수림로49번길"
"부산광역시 금정구 장전동","4**","8m미만","30","월세","202101","4","1,000","54","2019","부산대학로63번길"
"부산광역시 금정구 장전동","1**","8m미만","30","월세","202003","10","500","50","2016","수림로91번길"
"부산광역시 금정구 장전동","4**","8m미만","30","월세","202102","10","500","43","2019","부산대학로63번길"
"부산광역시 금정구 장전동","2**","-","30","월세","202101","10","5,000","35","2016","null"
"부산광역시 금정구 장전동","3**","12m미만","30","월세","202101","11","500","40","2011","부산대학로38번길"
"부산광역시 금정구 장전동","2**","8m미만","30","월세","202101","24","9,000","20","2016","부산대학로64번길"
"부산광역시 금정구 장전동","1**","12m미만","30","월세","202102","25","200","25","2011","금강로321번길"
"부산광역시 금정구 장전동","2**","12m미만","30","월세","202012","25","6,000","30","2017","부산대학로50번길"
"부산광역시 금정구 장전동","3**","12m미만","30","월세","202102","26","500","37","2013","장전온천천로83번길"
"부산광역시 금정구 장전동","2**","8m미만","30","월세","202011","27","2,000","60","2016","부산대학로64번길"
"부산광역시 금정구 장전동","2**","8m미만","30","전세","202102","1","8,000","0","2016","부산대학로64번길"
"부산광역시 금정구 장전동","2**","8m미만","30","전세","202102","9","8,000","0","2016","부산대학로64번길"
"부산광역시 금정구 장전동","2**","-","30","전세","202101","11","8,000","0","2016","null"
"부산광역시 금정구 장전동","2**","12m미만","30","전세","202101","16","11,000","0","2019","부산대학로64번길"
"부산광역시 금정구 장전동","1**","8m미만","30","전세","202012","18","8,000","0","2016","수림로91번길"
"부산광역시 금정구 장전동","2**","-","30","전세","202007","25","9,000","0","2016","null"
"부산광역시 금정구 장전동","1**","-","30.1","월세","202012","29","6,000","11","2011","null"
"부산광역시 금정구 장전동","2**","-","32","월세","202101","4","5,000","25","2017","null"
"부산광역시 금정구 장전동","2**","12m미만","32","월세","202010","23","3,000","26","1987","금정로119번길"
"부산광역시 금정구 장전동","1**","12m미만","32","월세","202011","24","500","25","1982","금강로369번길"
"부산광역시 금정구 장전동","1**","8m미만","32.37","월세","202102","8","2,000","30","2016","금강로347번길"
"부산광역시 금정구 장전동","2**","12m미만","33","월세","202011","30","300","25","1974","장전온천천로113번길"
"부산광역시 금정구 장전동","1**","8m미만","33","전세","202009","24","7,000","0","2011","수림로75번길"
"부산광역시 금정구 장전동","2**","8m미만","33.04","월세","202102","6","500","28","2015","금강로279번안길"
"부산광역시 금정구 장전동","1**","8m미만","33.14","월세","202003","23","50","35","2014","수림로81번길"
"부산광역시 금정구 장전동","2**","12m미만","33.69","전세","202012","12","10,000","0","2020","수림로49번길"
"부산광역시 금정구 장전동","1**","8m미만","34","전세","202006","11","4,500","0","1993","수림로85번길"
"부산광역시 금정구 장전동","1**","25m미만","34.18","월세","202101","14","1,000","43","1980","금강로"
"부산광역시 금정구 장전동","3**","25m미만","35","월세","202101","2","500","25","1991","금강로"
"부산광역시 금정구 장전동","6*","25m미만","35","월세","202012","3","500","38","2012","금정로"
"부산광역시 금정구 장전동","6*","12m미만","35.5","월세","202102","3","6,000","10","2012","구서온천천로"
"부산광역시 금정구 장전동","1**","8m미만","36.11","월세","202009","21","500","40","1988","금강로347번길"
"부산광역시 금정구 장전동","1**","8m미만","36.24","전세","202011","19","7,000","0","2011","수림로75번길"
"부산광역시 금정구 장전동","2*","12m미만","36.3","월세","202101","11","6,500","5","1995","금강로321번길"
"부산광역시 금정구 장전동","2**","8m미만","37.45","월세","202003","29","5,000","10","1980","장전로18번길"
"부산광역시 금정구 장전동","9*","12m미만","38.72","전세","202008","1","7,500","0","1984","수림로66번길"
"부산광역시 금정구 장전동","9*","25m미만","39","월세","202006","12","1,000","20","1987","수림로72번길"
"부산광역시 금정구 장전동","3**","-","39.6","월세","202009","5","2,000","30","1976","null"
"부산광역시 금정구 장전동","1**","12m미만","39.78","전세","202007","4","6,000","0","1983","수림로66번길"
"부산광역시 금정구 장전동","1**","12m미만","39.78","전세","202007","4","6,000","0","1983","수림로66번길"
"부산광역시 금정구 장전동","1**","8m미만","40","월세","202012","6","1,000","28","1988","수림로"
"부산광역시 금정구 장전동","1**","8m미만","40","월세","202012","6","1,000","28","1988","수림로"
"부산광역시 금정구 장전동","1**","8m미만","40","월세","202012","21","8,000","20","2014","수림로75번길"
