"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 토지(매매)"
"주소구분 : 지번주소"
"시도 : 부산광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"시군구","번지","지목","용도지역","도로조건","계약년월","계약일","계약면적(㎡)","거래금액(만원)","지분구분","해제사유발생일"
"부산광역시 강서구 봉림동","7**","답","제1종일반주거지역","-","202010","12","159","5,250"," ",""
"부산광역시 강서구 죽동동","1**","답","개발제한구역","8m미만","202010","12","495.83","5,500","지분",""
"부산광역시 남구 우암동","1**","도로","제3종일반주거지역","25m미만","202010","12","2.61","525","지분",""
"부산광역시 기장군 장안읍 장안리","1**","도로","자연녹지지역","-","202010","12","8.73","530","지분",""
"부산광역시 강서구 대저1동","8**","대","제1종일반주거지역","8m미만","202010","12","575","56,000"," ",""
"부산광역시 금정구 두구동","5**","도로","제1종일반주거지역","8m미만","202010","12","7.7","595","지분","20201216"
"부산광역시 기장군 정관읍 월평리","1**","답","개발제한구역","8m미만","202010","12","2238","64,315"," ",""
"부산광역시 해운대구 재송동","1**","도로","준주거지역","-","202010","12","16.8","644","지분",""
"부산광역시 강서구 생곡동","3**","답","개발제한구역","-","202010","12","60","650"," ",""
"부산광역시 남구 문현동","7**","대","일반상업지역","8m미만","202010","12","24.1","7,000"," ",""
"부산광역시 강서구 대저2동","5***","전","자연녹지지역","-","202010","12","203","7,286"," ",""
"부산광역시 부산진구 범천동","8**","도로","일반상업지역","8m미만","202010","12","32.66","800","지분",""
"부산광역시 동래구 명장동","1**","대","준주거지역","12m미만","202010","12","208.6","84,500"," ",""
"부산광역시 해운대구 재송동","9**","도로","준주거지역","-","202010","12","2.2","85","지분",""
"부산광역시 기장군 철마면 장전리","4**","답","개발제한구역","-","202010","12","344","9,200"," ",""
"부산광역시 금정구 두구동","5**","도로","제1종일반주거지역","8m미만","202010","12","2.9","90","지분","20201216"
"부산광역시 해운대구 우동","1***","전","자연녹지지역","-","202010","12","82.75","900","지분",""
"부산광역시 기장군 일광면 횡계리","9*","전","제1종일반주거지역","-","202010","13","7","1,035"," ","20201013"
"부산광역시 기장군 일광면 횡계리","9*","전","제1종일반주거지역","-","202010","13","7","1,040"," ","20201113"
"부산광역시 기장군 장안읍 장안리","5**","답","자연녹지지역","-","202010","13","757","10,000"," ",""
"부산광역시 기장군 일광면 이천리","7**","전","제1종일반주거지역","-","202010","13","70","10,900"," ","20201113"
"부산광역시 기장군 일광면 횡계리","9*","전","제1종일반주거지역","-","202010","13","71","11,100"," ","20201113"
"부산광역시 기장군 일광면 이천리","7**","전","제1종일반주거지역","-","202010","13","73","11,400"," ","20201113"
"부산광역시 기장군 일광면 이천리","7**","전","제1종일반주거지역","-","202010","13","764","118,900"," ","20201113"
"부산광역시 기장군 일광면 이천리","7**","전","제1종일반주거지역","-","202010","13","82","12,150"," ","20201113"
"부산광역시 기장군 일광면 이천리","7**","전","제1종일반주거지역","8m미만","202010","13","797","124,600"," ","20201113"
"부산광역시 기장군 일광면 횡계리","9*","전","제1종일반주거지역","-","202010","13","97","15,100"," ","20201113"
"부산광역시 기장군 일광면 이천리","7**","전","제1종일반주거지역","8m미만","202010","13","992","154,400"," ","20201113"
"부산광역시 기장군 철마면 이곡리","산4*","임야","개발제한구역","8m미만","202010","13","660","16,500"," ",""
"부산광역시 기장군 일광면 이천리","산3*","임야","제1종일반주거지역","-","202010","13","113","17,500"," ","20201113"
"부산광역시 기장군 일광면 삼성리","8**","대","일반상업지역","-","202010","13","340","171,551","지분","20201014"
"부산광역시 기장군 일광면 횡계리","9*","전","제1종일반주거지역","-","202010","13","1126","175,300"," ","20201113"
"부산광역시 기장군 일광면 이천리","7**","전","제1종일반주거지역","-","202010","13","129","19,090"," ","20201113"
"부산광역시 연제구 연산동","1***","답","제2종일반주거지역","8m미만","202010","13","46.29","2,400","지분",""
"부산광역시 기장군 일광면 이천리","7**","전","제1종일반주거지역","8m미만","202010","13","132","20,600"," ","20201113"
"부산광역시 기장군 일광면 이천리","7**","전","제1종일반주거지역","-","202010","13","133","20,800"," ","20201113"
"부산광역시 기장군 일광면 이천리","7**","전","제1종일반주거지역","-","202010","13","153","22,640"," ","20201113"
"부산광역시 금정구 부곡동","6**","대","제3종일반주거지역","8m미만","202010","13","1.5","250","지분",""
"부산광역시 부산진구 초읍동","1**","대","제3종일반주거지역","8m미만","202010","13","136","26,650"," ",""
"부산광역시 기장군 일광면 이천리","7**","전","제1종일반주거지역","-","202010","13","172","26,900"," ","20201113"
"부산광역시 기장군 일광면 이천리","7**","전","제1종일반주거지역","-","202010","13","182","26,910"," ","20201113"
"부산광역시 기장군 일광면 이천리","7**","전","제1종일반주거지역","-","202010","13","182","26,923"," ","20201013"
"부산광역시 기장군 일광면 횡계리","9*","전","제1종일반주거지역","-","202010","13","20","3,100"," ","20201113"
"부산광역시 기장군 일광면 횡계리","9*","전","제1종일반주거지역","-","202010","13","26","3,846"," ","20201013"
"부산광역시 기장군 일광면 횡계리","9*","전","제1종일반주거지역","-","202010","13","26","3,850"," ","20201113"
"부산광역시 강서구 강동동","7**","답","제1종일반주거지역","-","202010","13","99","3,850"," ",""
"부산광역시 동래구 온천동","1***","도로","제3종일반주거지역","12m미만","202010","13","8.51","300","지분",""
"부산광역시 기장군 일광면 이천리","7**","전","제1종일반주거지역","-","202010","13","202","31,600"," ","20201113"
"부산광역시 기장군 일광면 이천리","7**","전","제1종일반주거지역","-","202010","13","210","32,700"," ","20201113"
"부산광역시 기장군 일광면 이천리","1**","잡종지","제1종일반주거지역","12m미만","202010","13","241","34,031"," ",""
"부산광역시 기장군 일광면 이천리","7**","전","제1종일반주거지역","-","202010","13","220","34,400"," ","20201113"
"부산광역시 남구 우암동","1**","대","제3종일반주거지역","25m미만","202010","13","142","34,872"," ",""
"부산광역시 남구 우암동","1**","대","제3종일반주거지역","25m미만","202010","13","138","35,776"," ",""
"부산광역시 기장군 일광면 횡계리","9*","전","제1종일반주거지역","-","202010","13","2308","359,300"," ","20201113"
"부산광역시 해운대구 우동","7**","대","일반상업지역","25m미만","202010","13","401","380,000"," ",""
"부산광역시 기장군 일광면 횡계리","9*","전","제1종일반주거지역","-","202010","13","31","4,586"," ","20201013"
"부산광역시 기장군 일광면 횡계리","9*","전","제1종일반주거지역","-","202010","13","31","4,590"," ","20201113"
"부산광역시 부산진구 가야동","산3*","임야","자연녹지지역","8m미만","202010","13","898","40,000"," ",""
"부산광역시 기장군 일광면 이천리","7**","임야","제1종일반주거지역","-","202010","13","294","45,700"," ","20201113"
"부산광역시 기장군 일광면 횡계리","9*","전","제1종일반주거지역","-","202010","13","307","47,800"," ","20201113"
"부산광역시 기장군 철마면 구칠리","1**","답","개발제한구역","8m미만","202010","13","2145","48,000"," ",""
"부산광역시 기장군 일광면 이천리","7**","답","제1종일반주거지역","-","202010","13","337.83","50,000"," ","20201113"
"부산광역시 기장군 일광면 이천리","7**","전","제1종일반주거지역","-","202010","13","337","52,400"," ","20201113"
"부산광역시 기장군 일광면 이천리","7**","전","제1종일반주거지역","8m미만","202010","13","354","55,400"," ","20201113"
"부산광역시 기장군 일광면 이천리","7**","전","제1종일반주거지역","8m미만","202010","13","413","64,500"," ","20201113"
"부산광역시 기장군 일광면 이천리","7**","전","제1종일반주거지역","8m미만","202010","13","418","65,400"," ","20201113"
"부산광역시 기장군 일광면 횡계리","9*","전","제1종일반주거지역","-","202010","13","421","65,600"," ","20201113"
"부산광역시 금정구 오륜동","5**","답","개발제한구역","8m미만","202010","13","954","66,240"," ",""
"부산광역시 기장군 일광면 이천리","7**","전","제1종일반주거지역","-","202010","13","50","7,800"," ","20201113"
"부산광역시 기장군 일광면 이천리","7**","전","제1종일반주거지역","-","202010","13","486","75,600"," ","20201113"
"부산광역시 기장군 일광면 이천리","7**","전","제1종일반주거지역","-","202010","13","56","8,700"," ","20201113"
"부산광역시 기장군 일광면 횡계리","9*","전","제1종일반주거지역","-","202010","13","531","82,700"," ","20201113"
"부산광역시 기장군 일광면 횡계리","9*","전","제1종일반주거지역","-","202010","13","539","83,900"," ","20201113"
"부산광역시 남구 대연동","1***","대","제3종일반주거지역","25m이상","202010","13","73.7","86,213"," ",""
"부산광역시 기장군 일광면 원리","2**","답","자연녹지지역","-","202010","13","278","9,200"," ",""
"부산광역시 영도구 영선동4가","2**","도로","제3종일반주거지역","8m미만","202010","14","8","1,400","지분",""
"부산광역시 사하구 감천동","5*","임야","자연녹지지역","12m미만","202010","14","2576.05","10,127","지분",""
"부산광역시 해운대구 중동","1***","도로","일반상업지역","-","202010","14","17.25","10,500","지분",""
"부산광역시 동래구 안락동","9**","대","제3종일반주거지역","8m미만","202010","14","99","12,000"," ",""
"부산광역시 연제구 거제동","2*","도로","제3종일반주거지역","8m미만","202010","14","138.2","15,000"," ",""
"부산광역시 해운대구 우동","1***","대","준주거지역","8m미만","202010","14","26","15,730"," ",""
"부산광역시 금정구 선동","3*","답","개발제한구역","8m미만","202010","14","440","17,333","지분",""
"부산광역시 기장군 일광면 이천리","1**","전","제1종일반주거지역","12m미만","202010","14","155","18,600"," ",""
"부산광역시 동래구 명륜동","5**","대","준주거지역","25m이상","202010","14","17.92","19,050","지분",""
"부산광역시 사하구 괴정동","5**","도로","준주거지역","8m미만","202010","14","12.6","2,500"," ",""
"부산광역시 기장군 장안읍 반룡리","산3*","임야","자연녹지지역","-","202010","14","1653","20,000","지분",""
"부산광역시 기장군 철마면 고촌리","1**","임야","제1종일반주거지역","12m미만","202010","14","212","22,000"," ",""
"부산광역시 서구 부민동3가","*","대","제2종일반주거지역","8m미만","202010","14","17.9","3,000"," ",""
"부산광역시 기장군 정관읍 예림리","9**","도로","일반공업지역","-","202010","14","2","300"," ",""
"부산광역시 동래구 명륜동","5**","대","준주거지역","25m이상","202010","14","30.42","32,200","지분",""
"부산광역시 동래구 안락동","9**","대","제3종일반주거지역","8m미만","202010","14","96","45,000"," ",""
"부산광역시 기장군 일광면 원리","4*","임야","자연녹지지역","12m미만","202010","14","17859","459,000"," ",""
"부산광역시 남구 대연동","1***","도로","제3종일반주거지역","8m미만","202010","14","2","50"," ",""
"부산광역시 부산진구 전포동","3*","대","제3종일반주거지역","8m미만","202010","14","76","7,000"," ",""
"부산광역시 연제구 거제동","8**","대","제3종일반주거지역","8m미만","202010","14","33","70,000"," ",""
"부산광역시 연제구 거제동","7**","도로","제3종일반주거지역","8m미만","202010","14","139","8,700"," ",""
"부산광역시 서구 충무동3가","*","대","일반상업지역","25m미만","202010","14","59.5","8,750"," ",""
"부산광역시 강서구 대저1동","4**","전","제1종일반주거지역","-","202010","15","15.02","1,000","지분",""
"부산광역시 영도구 동삼동","6**","도로","자연녹지지역","-","202010","15","60.63","1,500","지분",""
"부산광역시 기장군 철마면 웅천리","8**","답","개발제한구역","-","202010","15","499","12,500"," ",""
"부산광역시 기장군 일광면 삼성리","1**","대","준주거지역","12m미만","202010","15","47","14,736"," ",""
"부산광역시 강서구 대저2동","5**","답","개발제한구역","8m미만","202010","15","286","2,200","지분",""
"부산광역시 강서구 신호동","2**","대","일반상업지역","25m이상","202010","15","999.9","240,000"," ",""
"부산광역시 북구 화명동","산4*","임야","개발제한구역","12m미만","202010","15","107.61","299","지분",""
"부산광역시 수영구 민락동","1**","대","제3종일반주거지역","8m미만","202010","15","33","30,000"," ",""
"부산광역시 강서구 대저1동","2***","전","제1종일반주거지역","8m미만","202010","15","410","31,000"," ",""
"부산광역시 금정구 두구동","6*","답","개발제한구역","-","202010","15","1187","35,500"," ",""
"부산광역시 강서구 성북동","1***","답","보전녹지지역","-","202010","15","331","4,300"," ",""
"부산광역시 동래구 온천동","1**","도로","일반상업지역","8m미만","202010","15","102","42,000"," ",""
"부산광역시 동구 수정동","9**","대","제3종일반주거지역","8m미만","202010","15","65","5,997"," ",""
"부산광역시 기장군 장안읍 임랑리","1**","대","제2종일반주거지역","-","202010","15","48","6,534"," ",""
"부산광역시 기장군 철마면 구칠리","1*","전","개발제한구역","-","202010","15","889","7,500"," ",""
"부산광역시 서구 서대신동3가","5**","도로","제2종일반주거지역","8m미만","202010","15","10","900"," ",""
"부산광역시 북구 화명동","4**","전","제2종일반주거지역","8m미만","202010","16","44","17,800"," ",""
"부산광역시 강서구 지사동","산*","임야","자연녹지지역","-","202010","16","165.29","2,000","지분",""
"부산광역시 기장군 철마면 이곡리","1**","답","자연녹지지역","-","202010","16","559","20,000"," ",""
"부산광역시 남구 감만동","1**","대","제3종일반주거지역","8m미만","202010","16","114","21,960","지분",""
"부산광역시 영도구 봉래동2가","1**","대","전용공업지역","25m미만","202010","16","119.2","23,500"," ",""
"부산광역시 강서구 봉림동","1***","대","개발제한구역","12m미만","202010","16","330","29,000"," ",""
"부산광역시 강서구 대저2동","4***","대","제1종일반주거지역","25m미만","202010","16","244","32,400"," ",""
"부산광역시 금정구 노포동","9**","임야","제1종일반주거지역","-","202010","16","341","32,500"," ",""
"부산광역시 사하구 하단동","1*","대","제3종일반주거지역","12m미만","202010","16","26","4,000"," ",""
"부산광역시 남구 문현동","2**","대","제2종일반주거지역","8m미만","202010","16","210","59,800"," ",""
"부산광역시 금정구 남산동","8**","답","개발제한구역","-","202010","16","60.29","650","지분",""
"부산광역시 연제구 거제동","8**","대","제3종일반주거지역","8m미만","202010","16","130","68,020"," ",""
"부산광역시 해운대구 우동","6**","도로","일반상업지역","8m미만","202010","16","41.2","7,500"," ",""
"부산광역시 동래구 사직동","산1*","임야","자연녹지지역","-","202010","16","115.7","846","지분",""
"부산광역시 남구 대연동","1***","대","제3종일반주거지역","25m이상","202010","16","24.71","89,633"," ",""
"부산광역시 동래구 칠산동","7*","대","제3종일반주거지역","8m미만","202010","16","2","899"," ","20201106"
"부산광역시 강서구 화전동","5**","답","개발제한구역","8m미만","202010","16","628","9,600","지분",""
"부산광역시 기장군 기장읍 죽성리","4**","전","제1종일반주거지역","8m미만","202010","17","122","15,000"," ",""
"부산광역시 기장군 일광면 원리","산3*","임야","자연녹지지역","-","202010","17","992","18,500"," ",""
"부산광역시 남구 우암동","1**","대","제3종일반주거지역","25m미만","202010","17","53","27,507","지분",""
"부산광역시 해운대구 우동","2**","답","제3종일반주거지역","12m미만","202010","17","23","28,000"," ",""
"부산광역시 강서구 봉림동","1***","대","개발제한구역","12m미만","202010","17","330","29,000"," ",""
"부산광역시 기장군 기장읍 신천리","3**","답","개발제한구역","12m미만","202010","17","616","29,500"," ",""
"부산광역시 수영구 민락동","1**","대","제3종일반주거지역","8m미만","202010","17","40","33,000"," ",""
"부산광역시 수영구 민락동","1**","대","제3종일반주거지역","8m미만","202010","17","40","33,000"," ","20201116"
"부산광역시 남구 우암동","1**","대","제3종일반주거지역","25m미만","202010","17","134","36,046"," ",""
"부산광역시 영도구 동삼동","3**","도로","제3종일반주거지역","-","202010","17","19","450"," ",""
"부산광역시 남구 대연동","1***","도로","제3종일반주거지역","8m미만","202010","17","17","500"," ",""
"부산광역시 강서구 대저1동","1***","답","제2종일반주거지역","-","202010","17","2248","543,000"," ",""
"부산광역시 영도구 청학동","1**","대","제2종일반주거지역","8m미만","202010","17","63","6,000"," ",""
"부산광역시 동래구 온천동","1*","도로","제3종일반주거지역","8m미만","202010","17","3","60,560","지분",""
"부산광역시 남구 대연동","1***","전","자연녹지지역","8m미만","202010","17","60.73","68,113","지분",""
"부산광역시 기장군 기장읍 죽성리","4**","도로","제1종일반주거지역","-","202010","17","27","680"," ",""
"부산광역시 해운대구 중동","8**","도로","제2종일반주거지역","-","202010","17","14","7,200"," ",""
"부산광역시 기장군 기장읍 죽성리","4**","전","제1종일반주거지역","8m미만","202010","17","698","86,000"," ",""
"부산광역시 기장군 일광면 신평리","1**","과수원","자연녹지지역","8m미만","202010","18","518","29,000","지분","20201222"
"부산광역시 서구 서대신동3가","7**","대","제2종일반주거지역","8m미만","202010","18","55","5,600"," ",""
"부산광역시 기장군 일광면 신평리","1**","도로","자연녹지지역","-","202010","18","74","500","지분","20201222"
"부산광역시 부산진구 전포동","3**","대","제3종일반주거지역","8m미만","202010","18","103.1","53,000"," ",""
"부산광역시 금정구 금성동","8**","답","자연녹지지역","8m미만","202010","18","330","6,000","지분",""
"부산광역시 금정구 서동","5**","대","제3종일반주거지역","8m미만","202010","19","5.6","1,000","지분",""
"부산광역시 금정구 서동","5**","대","제3종일반주거지역","8m미만","202010","19","6","1,000","지분",""
"부산광역시 남구 대연동","9**","도로","제2종일반주거지역","8m미만","202010","19","19.3","1,000"," ","20210113"
"부산광역시 영도구 영선동4가","1**","대","제3종일반주거지역","8m미만","202010","19","8.72","1,000","지분",""
"부산광역시 부산진구 범천동","1***","답","제1종일반주거지역","8m미만","202010","19","23","1,079","지분",""
"부산광역시 동구 범일동","1***","대","제3종일반주거지역","8m미만","202010","19","39.21","1,500","지분",""
"부산광역시 동래구 온천동","1***","대","제3종일반주거지역","8m미만","202010","19","60","100,000"," ",""
"부산광역시 동래구 온천동","1***","대","제3종일반주거지역","8m미만","202010","19","60","100,000"," ","20201216"
"부산광역시 강서구 대저1동","4**","전","제1종일반주거지역","-","202010","19","88","11,026"," ",""
"부산광역시 강서구 명지동","3***","대","제1종일반주거지역","8m미만","202010","19","814","128,440"," ",""
"부산광역시 해운대구 재송동","4**","답","제2종일반주거지역","12m미만","202010","19","651","133,446"," ",""
"부산광역시 기장군 철마면 웅천리","산1**","임야","개발제한구역","-","202010","19","1320","16,770"," ",""
"부산광역시 부산진구 부전동","1**","대","일반상업지역","8m미만","202010","19","27.4","19,750"," ","20201117"
"부산광역시 영도구 신선동1가","1**","대","제3종일반주거지역","8m미만","202010","19","55","2,900"," ",""
"부산광역시 강서구 명지동","3***","답","제1종일반주거지역","8m미만","202010","19","35","2,978"," ",""
"부산광역시 남구 감만동","1**","대","제3종일반주거지역","8m미만","202010","19","98","20,174"," ",""
"부산광역시 부산진구 가야동","3**","대","제3종일반주거지역","8m미만","202010","19","2","200"," ",""
"부산광역시 부산진구 가야동","산4*","임야","자연녹지지역","-","202010","19","5950","242,760"," ",""
"부산광역시 기장군 일광면 삼성리","1**","대","제2종일반주거지역","25m미만","202010","19","36","26,100"," ",""
"부산광역시 남구 우암동","1**","대","제3종일반주거지역","25m미만","202010","19","131","34,830"," ",""
"부산광역시 사상구 감전동","5**","도로","준공업지역","12m미만","202010","19","65.18","4,000","지분",""
"부산광역시 동래구 온천동","4**","대","제2종전용주거지역","-","202010","19","6","4,470"," ",""
"부산광역시 강서구 명지동","3***","답","제1종일반주거지역","8m미만","202010","19","588","50,037"," ",""
"부산광역시 강서구 대저1동","1***","전","개발제한구역","25m미만","202010","19","982.33","58,000","지분",""
"부산광역시 해운대구 재송동","4**","대","제2종일반주거지역","8m미만","202010","19","364","59,954"," ",""
"부산광역시 동래구 사직동","산1*","임야","자연녹지지역","-","202010","19","33.06","650","지분",""
"부산광역시 동구 수정동","1***","대","제3종일반주거지역","8m미만","202010","19","26","8,000"," ",""
"부산광역시 기장군 철마면 웅천리","산1**","임야","개발제한구역","-","202010","19","738","9,390"," ",""
"부산광역시 동구 범일동","1***","대","제3종일반주거지역","8m미만","202010","20","36","1,000"," ",""
"부산광역시 기장군 장안읍 월내리","3**","전","제1종일반주거지역","-","202010","20","61.33","1,140","지분",""
"부산광역시 사하구 감천동","5**","대","제2종일반주거지역","-","202010","20","6","1,200"," ",""
"부산광역시 동래구 칠산동","1**","도로","제3종일반주거지역","25m미만","202010","20","43.9","1,460","지분",""
"부산광역시 금정구 두구동","1***","도로","제1종일반주거지역","8m미만","202010","20","33","1,490","지분",""
"부산광역시 동래구 칠산동","1**","도로","제3종일반주거지역","25m미만","202010","20","31.23","1,510","지분",""
"부산광역시 동래구 칠산동","1**","도로","제3종일반주거지역","8m미만","202010","20","51.14","1,720","지분",""
"부산광역시 강서구 대저1동","6**","도로","제1종일반주거지역","8m미만","202010","20","25.58","1,850","지분",""
"부산광역시 강서구 대저1동","6**","도로","제1종일반주거지역","8m미만","202010","20","27.46","1,995","지분",""
"부산광역시 북구 구포동","7**","도로","제3종일반주거지역","-","202010","20","2.45","10","지분",""
"부산광역시 수영구 민락동","2**","전","제3종일반주거지역","8m미만","202010","20","24","10,000"," ",""
"부산광역시 강서구 대항동","1**","전","자연녹지지역","-","202010","20","1302","100,000"," ",""
"부산광역시 기장군 장안읍 명례리","산*","임야","보전녹지지역","8m미만","202010","20","1322","12,000"," ",""
"부산광역시 금정구 부곡동","7**","전","제2종일반주거지역","8m미만","202010","20","172","13,700"," ",""
"부산광역시 부산진구 전포동","5**","도로","제2종일반주거지역","8m미만","202010","20","2.4","138","지분",""
"부산광역시 금정구 노포동","3**","답","제1종일반주거지역","25m이상","202010","20","59","14,400"," ",""
"부산광역시 부산진구 전포동","5**","구거","제2종일반주거지역","8m미만","202010","20","2.81","161","지분",""
"부산광역시 영도구 영선동4가","1**","대","제3종일반주거지역","8m미만","202010","20","42.3","17,000"," ",""
"부산광역시 강서구 대저1동","4**","전","제1종일반주거지역","-","202010","20","180","17,952"," ",""
"부산광역시 강서구 대저1동","6**","도로","제1종일반주거지역","12m미만","202010","20","2.33","170","지분",""
"부산광역시 금정구 부곡동","3**","대","준주거지역","12m미만","202010","20","12.2","19,622"," ",""
"부산광역시 강서구 대저1동","6**","도로","제1종일반주거지역","8m미만","202010","20","2.71","195","지분",""
"부산광역시 강서구 대저1동","6**","도로","제1종일반주거지역","8m미만","202010","20","29.87","2,160","지분",""
"부산광역시 기장군 장안읍 반룡리","산3*","임야","자연녹지지역","-","202010","20","165","2,183","지분",""
"부산광역시 기장군 장안읍 길천리","3**","도로","제1종일반주거지역","-","202010","20","79","2,200"," ",""
"부산광역시 강서구 대저1동","6**","도로","제1종일반주거지역","8m미만","202010","20","32.07","2,330","지분",""
"부산광역시 기장군 일광면 신평리","2**","답","자연녹지지역","-","202010","20","126","2,351"," ",""
"부산광역시 남구 문현동","3**","대","제2종일반주거지역","8m미만","202010","20","10","2,500","지분",""
"부산광역시 남구 문현동","3**","대","제2종일반주거지역","8m미만","202010","20","10","2,500","지분",""
"부산광역시 강서구 대저2동","1***","도로","제1종일반주거지역","8m미만","202010","20","112","2,900"," ",""
"부산광역시 수영구 민락동","2**","대","제3종일반주거지역","8m미만","202010","20","40","20,000"," ",""
"부산광역시 강서구 대저1동","6**","도로","제1종일반주거지역","12m미만","202010","20","2.72","200","지분",""
"부산광역시 연제구 연산동","1***","대","제3종일반주거지역","8m미만","202010","20","61","22,000"," ","20201105"
"부산광역시 기장군 일광면 문중리","8*","전","제1종일반주거지역","-","202010","20","331","22,000"," ",""
"부산광역시 강서구 대저1동","6**","도로","제1종일반주거지역","8m미만","202010","20","3.16","230","지분",""
"부산광역시 강서구 대저1동","6**","도로","제1종일반주거지역","8m미만","202010","20","3.31","240","지분",""
"부산광역시 북구 구포동","7**","도로","제3종일반주거지역","-","202010","20","5.45","28","지분",""
"부산광역시 부산진구 양정동","9*","대","제3종일반주거지역","8m미만","202010","20","36","28,000"," ",""
"부산광역시 강서구 대저1동","6**","도로","제1종일반주거지역","8m미만","202010","20","3.87","280","지분",""
"부산광역시 남구 문현동","3**","대","제2종일반주거지역","8m미만","202010","20","18","3,500","지분",""
"부산광역시 기장군 일광면 신평리","2**","답","자연녹지지역","-","202010","20","192","3,589"," ",""
"부산광역시 사하구 감천동","5**","대","제2종일반주거지역","-","202010","20","19","3,800"," ",""
"부산광역시 강서구 봉림동","7**","답","자연녹지지역","-","202010","20","1977","31,700"," ","20201027"
"부산광역시 강서구 봉림동","7**","답","자연녹지지역","-","202010","20","1977","31,700"," ",""
"부산광역시 강서구 봉림동","7**","답","개발제한구역","8m미만","202010","20","1977","31,700"," ",""
"부산광역시 동래구 칠산동","1**","도로","제3종일반주거지역","25m미만","202010","20","6.15","310","지분",""
"부산광역시 사하구 신평동","4**","대","제2종일반주거지역","25m미만","202010","20","26","4,186"," ",""
"부산광역시 기장군 철마면 안평리","2**","과수원","개발제한구역","-","202010","20","1755","42,000"," ",""
"부산광역시 기장군 일광면 용천리","7**","과수원","보전녹지지역","8m미만","202010","20","43","423","지분",""
"부산광역시 동래구 칠산동","1**","도로","제3종일반주거지역","25m미만","202010","20","13.13","440","지분",""
"부산광역시 동래구 칠산동","9*","대","제3종일반주거지역","8m미만","202010","20","6.27","450","지분",""
"부산광역시 남구 문현동","2**","대","제2종일반주거지역","12m미만","202010","20","160","46,000"," ",""
"부산광역시 동래구 칠산동","1**","도로","제3종일반주거지역","25m미만","202010","20","9.78","470","지분",""
"부산광역시 동구 좌천동","6*","대","일반상업지역","8m미만","202010","20","75.3","49,500"," ",""
"부산광역시 기장군 일광면 문동리","*","전","자연녹지지역","12m미만","202010","20","112","5,000"," ","20210110"
"부산광역시 강서구 지사동","산*","임야","자연녹지지역","-","202010","20","7305.78","5,000","지분",""
"부산광역시 해운대구 중동","8**","도로","제2종일반주거지역","-","202010","20","11","5,610"," ",""
"부산광역시 기장군 일광면 신평리","2**","답","자연녹지지역","-","202010","20","1448","50,292"," ",""
"부산광역시 부산진구 범천동","1***","대","제3종일반주거지역","8m미만","202010","20","16.25","500","지분",""
"부산광역시 기장군 일광면 문동리","*","도로","자연녹지지역","-","202010","20","148","52,672"," ",""
"부산광역시 해운대구 송정동","1**","도로","제2종일반주거지역","8m미만","202010","20","13.66","536","지분",""
"부산광역시 동래구 칠산동","8*","대","제3종일반주거지역","8m미만","202010","20","93","55,000"," ",""
"부산광역시 부산진구 부암동","2**","대","생산관리지역","-","202010","20","83","57,730","지분",""
"부산광역시 기장군 일광면 신평리","2**","답","자연녹지지역","-","202010","20","1719","59,708"," ",""
"부산광역시 북구 구포동","7**","도로","제3종일반주거지역","-","202010","20","20.55","62","지분",""
"부산광역시 사상구 괘법동","산2*","임야","제1종일반주거지역","25m이상","202010","20","1060","69,000"," ",""
"부산광역시 북구 구포동","8**","임야","자연녹지지역","8m미만","202010","20","245.77","7,000","지분",""
"부산광역시 남구 문현동","2**","대","제2종일반주거지역","8m미만","202010","20","23","7,000"," ",""
"부산광역시 중구 남포동5가","3*","대","일반상업지역","25m이상","202010","20","1.7","7,550"," ",""
"부산광역시 강서구 대저1동","6**","도로","제1종일반주거지역","-","202010","20","1.05","70","지분",""
"부산광역시 동래구 칠산동","1**","도로","제3종일반주거지역","8m미만","202010","20","2.96","75","지분",""
"부산광역시 금정구 부곡동","6**","도로","제3종일반주거지역","8m미만","202010","20","78","8,500"," ",""
"부산광역시 기장군 장안읍 월내리","산*","임야","자연녹지지역","-","202010","20","6641","88,000"," ",""
"부산광역시 금정구 두구동","1***","전","개발제한구역","-","202010","20","433","9,500"," ",""
"부산광역시 기장군 일광면 이천리","4**","전","제2종일반주거지역","12m미만","202010","20","33","9,900"," ",""
"부산광역시 금정구 부곡동","3**","대","제2종일반주거지역","-","202010","20","9","920"," ",""
"부산광역시 금정구 부곡동","3**","대","제2종일반주거지역","-","202010","20","9","920"," ",""
"부산광역시 부산진구 전포동","5**","도로","제2종일반주거지역","12m미만","202010","20","1.66","95","지분",""
