"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 부산광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세(만원)","층","건축년도","도로명"
"부산광역시 금정구 구서동","215","0215","0000","동성빌라","전세","59","202012","4","10,000","0","1","1998","금강로578번길 20-5"
"부산광역시 금정구 구서동","166-6","0166","0006","두실블루빌","전세","25.18","202005","25","3,000","0","2","2004","중앙대로1929번길 40-3"
"부산광역시 금정구 구서동","184-33","0184","0033","뜨레빌","전세","22.28","202003","27","9,000","0","9","2018","구서중앙로 4-16"
"부산광역시 금정구 구서동","184-33","0184","0033","뜨레빌","월세","15.55","202005","10","3,000","25","7","2018","구서중앙로 4-16"
"부산광역시 금정구 구서동","184-33","0184","0033","뜨레빌","월세","16.19","202008","28","2,500","30","8","2018","구서중앙로 4-16"
"부산광역시 금정구 구서동","184-33","0184","0033","뜨레빌","전세","29.3","202009","17","9,000","0","8","2018","구서중앙로 4-16"
"부산광역시 금정구 구서동","184-33","0184","0033","뜨레빌","전세","29.3","202101","18","9,000","0","9","2018","구서중앙로 4-16"
"부산광역시 금정구 구서동","184-33","0184","0033","뜨레빌","월세","29.3","202102","9","4,000","40","9","2018","구서중앙로 4-16"
"부산광역시 금정구 구서동","164-20","0164","0020","모던스퀘어","월세","18.48","202101","5","200","33","2","2013","두실로7번길 46-1"
"부산광역시 금정구 구서동","164-20","0164","0020","모던스퀘어","월세","17.94","202101","8","500","43","3","2013","두실로7번길 46-1"
"부산광역시 금정구 구서동","486-6","0486","0006","무학빌라","전세","55.51","202008","22","8,000","0","2","1996","체육공원로 39-3"
"부산광역시 금정구 구서동","182-5","0182","0005","복천주택","전세","46.31","202004","18","8,000","0","2","1982","안뜰로7번길 22"
"부산광역시 금정구 구서동","182-5","0182","0005","복천주택","전세","46.31","202005","11","7,500","0","1","1982","안뜰로7번길 22"
"부산광역시 금정구 구서동","182-5","0182","0005","복천주택","전세","42.15","202011","26","8,000","0","2","1982","안뜰로7번길 22"
"부산광역시 금정구 구서동","182-5","0182","0005","복천주택","전세","42.15","202101","19","8,000","0","2","1982","안뜰로7번길 22"
"부산광역시 금정구 구서동","1007-31","1007","0031","블루아","월세","14.04","202010","6","500","34","5","2016","두실로 55-6"
"부산광역시 금정구 구서동","1007-31","1007","0031","블루아","월세","22.12","202101","25","2,000","32","5","2016","두실로 55-6"
"부산광역시 금정구 구서동","1007-31","1007","0031","블루아","월세","15.99","202102","4","5,000","10","5","2016","두실로 55-6"
"부산광역시 금정구 구서동","1007-31","1007","0031","블루아","월세","15.99","202102","27","500","40","3","2016","두실로 55-6"
"부산광역시 금정구 구서동","816-6","0816","0006","비둘기","월세","60.36","202011","1","1,000","10","1","1981","금강로 572"
"부산광역시 금정구 구서동","246-7","0246","0007","삼성맨션디동","월세","50.46","202003","7","7,000","15","3","1983","중앙대로1873번길 45"
"부산광역시 금정구 구서동","246-3","0246","0003","삼성맨션에이동","전세","50.52","202101","11","10,000","0","2","1983","중앙대로1873번길 51"
"부산광역시 금정구 구서동","183-13","0183","0013","삼우","월세","49.84","202011","5","1,000","35","3","1983","중앙대로1926번길 14"
"부산광역시 금정구 구서동","1009-20","1009","0020","삼우빌라","전세","57.05","202011","6","8,500","0","4","1997","금샘로420번길 41"
"부산광역시 금정구 구서동","415-43","0415","0043","삼정빌라","전세","84.95","202101","24","23,000","0","1","1997","수림로50번길 138-9"
"부산광역시 금정구 구서동","775-21","0775","0021","상남파크빌라","전세","68.52","202006","17","3,000","0","4","1997","금강로453번길 6"
"부산광역시 금정구 구서동","167-20","0167","0020","성림맨션(167-20)","전세","48.96","202004","25","8,500","0","2","1983","중앙대로1929번길 26"
"부산광역시 금정구 구서동","167-20","0167","0020","성림맨션(167-20)","전세","48.96","202006","15","8,500","0","2","1983","중앙대로1929번길 26"
"부산광역시 금정구 구서동","167-7","0167","0007","성림맨션(167-7)","월세","48.96","202010","17","8,000","5","2","1984","중앙대로1929번길 28"
"부산광역시 금정구 구서동","167-7","0167","0007","성림맨션(167-7)","전세","48.96","202101","29","11,000","0","3","1984","중앙대로1929번길 28"
"부산광역시 금정구 구서동","415-37","0415","0037","성주빌라","전세","36.9","202006","3","8,000","0","4","2002","수림로50번길 138-10"
"부산광역시 금정구 구서동","1007-3","1007","0003","소정빌","월세","19.245","202003","13","500","40","3","2013","두실로 63-7"
"부산광역시 금정구 구서동","1007-3","1007","0003","소정빌","월세","15.3225","202003","16","500","35","3","2013","두실로 63-7"
"부산광역시 금정구 구서동","1007-3","1007","0003","소정빌","월세","19.245","202101","12","1,000","37","2","2013","두실로 63-7"
"부산광역시 금정구 구서동","1007-3","1007","0003","소정빌","월세","15.3225","202102","22","500","35","3","2013","두실로 63-7"
"부산광역시 금정구 구서동","446-4","0446","0004","신도맨션(가)","월세","64.53","202004","13","3,000","30","2","1980","금정로219번길 10-9"
"부산광역시 금정구 구서동","462-16","0462","0016","신도주택","전세","60.07","202006","29","2,000","0","3","1981","금강로380번길 47"
"부산광역시 금정구 구서동","462-16","0462","0016","신도주택","전세","60.07","202006","29","10,000","0","3","1981","금강로380번길 47"
"부산광역시 금정구 구서동","468-14","0468","0014","신화맨션","전세","65.26","202011","15","11,000","0","1","1982","수림로50번길 62"
"부산광역시 금정구 구서동","164-7","0164","0007","신흥하이츠","월세","59.62","202003","27","10,000","25","3","2017","두실로15번길 49"
"부산광역시 금정구 구서동","164-7","0164","0007","신흥하이츠","월세","59.62","202005","12","10,000","25","3","2017","두실로15번길 49"
"부산광역시 금정구 구서동","164-7","0164","0007","신흥하이츠","월세","59.62","202007","21","10,000","20","2","2017","두실로15번길 49"
"부산광역시 금정구 구서동","1007-10","1007","0010","아트빌","월세","15.99","202102","19","500","38","4","2016","두실로 55-10"
"부산광역시 금정구 구서동","1007-10","1007","0010","아트빌","월세","15.99","202102","26","1,000","33","2","2016","두실로 55-10"
"부산광역시 금정구 구서동","1009-5","1009","0005","에버그린","월세","16.63","202008","3","3,000","15","5","2014","두실로37번길 6"
"부산광역시 금정구 구서동","1009-5","1009","0005","에버그린","월세","16.58","202008","15","2,000","30","4","2014","두실로37번길 6"
"부산광역시 금정구 구서동","1009-5","1009","0005","에버그린","월세","17.36","202008","21","2,000","25","2","2014","두실로37번길 6"
"부산광역시 금정구 구서동","1009-5","1009","0005","에버그린","월세","18.09","202101","27","1,000","35","3","2014","두실로37번길 6"
"부산광역시 금정구 구서동","1005-10","1005","0010","영진 블루빌","월세","15.21","202008","15","500","34","5","2015","금샘로 439"
"부산광역시 금정구 구서동","1005-10","1005","0010","영진 블루빌","월세","15.43","202012","8","5,000","5","5","2015","금샘로 439"
"부산광역시 금정구 구서동","1005-10","1005","0010","영진 블루빌","전세","16.29","202101","7","4,500","0","2","2015","금샘로 439"
"부산광역시 금정구 구서동","1008-11","1008","0011","오성골든빌","월세","16","202008","7","1,000","29","2","2014","두실로 49-1"
"부산광역시 금정구 구서동","1007-9","1007","0009","오성골든타운","전세","18.93","202004","13","4,500","0","3","2015","두실로 55-16"
"부산광역시 금정구 구서동","1007-9","1007","0009","오성골든타운","전세","15.92","202007","22","4,500","0","5","2015","두실로 55-16"
"부산광역시 금정구 구서동","1007-9","1007","0009","오성골든타운","월세","22.35","202008","14","5,000","13","2","2015","두실로 55-16"
"부산광역시 금정구 구서동","1007-9","1007","0009","오성골든타운","월세","22.35","202008","19","5,000","13","2","2015","두실로 55-16"
"부산광역시 금정구 구서동","1007-9","1007","0009","오성골든타운","전세","18.93","202010","7","5,000","0","3","2015","두실로 55-16"
"부산광역시 금정구 구서동","1007-9","1007","0009","오성골든타운","전세","15.92","202101","12","4,500","0","3","2015","두실로 55-16"
"부산광역시 금정구 구서동","1007-9","1007","0009","오성골든타운","전세","18.21","202102","9","5,000","0","2","2015","두실로 55-16"
"부산광역시 금정구 구서동","1007-9","1007","0009","오성골든타운","월세","15.92","202102","19","3,000","10","3","2015","두실로 55-16"
"부산광역시 금정구 구서동","485-6","0485","0006","용진아트빌라AB","전세","62.78","202002","29","9,000","0","4","1997","체육공원로 39-8"
"부산광역시 금정구 구서동","460-1","0460","0001","우신맨션A","전세","45.91","202010","24","7,500","0","3","1983","수림로66번길 121"
