"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 충청북도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명","해제사유발생일"
"충청북도 괴산군 연풍면 유하리","1*","단독","8m미만","89.76","453","202003","13","19,700","2018","유상3길",""
"충청북도 괴산군 연풍면 유하리","1*","단독","8m미만","90.42","488","202008","19","15,000","2019","유상3길",""
"충청북도 괴산군 연풍면 유하리","5**","단독","8m미만","122.5","549","202005","4","3,700","1920","유상1길","20200909"
"충청북도 괴산군 연풍면 주진리","4**","단독","8m미만","91.1","431","202012","28","16,000","2018","은티중리길",""
"충청북도 괴산군 연풍면 주진리","6**","단독","8m미만","90.64","436","202010","9","8,500","2008","은티중리길","20201027"
"충청북도 괴산군 연풍면 주진리","6**","단독","8m미만","90.64","436","202010","9","8,500","2008","은티중리길",""
"충청북도 괴산군 연풍면 주진리","4**","단독","8m미만","82.88","545","202009","20","15,600","2018","은티중리길",""
"충청북도 괴산군 연풍면 행촌리","6**","단독","8m미만","77.3","142","202010","8","3,000","1973","중앙로행정3길",""
"충청북도 괴산군 연풍면 행촌리","6**","단독","8m미만","61.4","195","202007","17","4,300","1930","향교로행정1길",""
"충청북도 괴산군 연풍면 행촌리","8*","단독","8m미만","83.7","380","202011","12","4,200","2011","원풍로율전2길",""
"충청북도 괴산군 연풍면 행촌리","6**","단독","12m미만","105.1","426","202012","29","9,500","1900","향교로",""
"충청북도 괴산군 연풍면 행촌리","5**","단독","12m미만","99.8","518","202011","26","21,381","2016","연풍로",""
"충청북도 괴산군 연풍면 행촌리","4*","단독","8m미만","86.04","562","202102","2","15,000","2017","원풍로율전2길",""
"충청북도 괴산군 연풍면 행촌리","4**","단독","8m미만","87","2301","202011","26","44,252","1978","향교로",""
"충청북도 괴산군 장연면 광진리","9**","단독","8m미만","96","534","202003","12","4,300","1987","광진길",""
"충청북도 괴산군 장연면 광진리","8**","단독","8m미만","60.51","714","202012","3","14,590","2015","충민로광진2길",""
"충청북도 괴산군 장연면 방곡리","3**","단독","12m미만","199.98","499","202004","3","8,000","1999","충민로",""
"충청북도 괴산군 장연면 방곡리","1**","단독","8m미만","95.78","735","202006","29","13,300","2009","null",""
"충청북도 괴산군 장연면 송덕리","7**","단독","8m미만","83.96","648","202010","30","19,000","2017","송덕2길",""
"충청북도 괴산군 장연면 송덕리","8**","단독","8m미만","98.4","659","202008","12","16,550","1997","연풍로",""
"충청북도 괴산군 장연면 송덕리","5*","단독","8m미만","109.2","660","202005","29","13,500","2017","미선로",""
"충청북도 괴산군 장연면 송덕리","5**","단독","8m미만","169.26","1180","202012","15","12,460","2009","미선로교동길",""
"충청북도 괴산군 장연면 오가리","3**","단독","8m미만","66","211","202010","13","7,700","1998","미선로오가7길",""
"충청북도 괴산군 장연면 오가리","5**","단독","8m미만","73.75","395","202006","9","14,000","2015","미선로당아재길",""
"충청북도 괴산군 장연면 장암리","1**","단독","8m미만","43","273","202010","6","4,500","1973","담바우4길",""
"충청북도 괴산군 장연면 장암리","1**","단독","8m미만","43","273","202004","25","6,500","1973","담바우4길","20200503"
"충청북도 괴산군 장연면 장암리","1**","단독","8m미만","43","273","202006","28","6,250","1973","담바우4길","20200706"
"충청북도 괴산군 장연면 장암리","2**","단독","8m미만","85.75","931","202006","4","19,000","2011","담바우3길",""
"충청북도 괴산군 장연면 조곡리","2**","단독","8m미만","72.14","382","202010","24","13,800","2011","조곡4길",""
"충청북도 괴산군 장연면 조곡리","1**","단독","8m미만","98.56","817","202010","15","7,500","2006","광진조곡로",""
"충청북도 괴산군 장연면 추점리","6**","단독","8m미만","79.04","359.7","202004","10","4,749","1977","미선로추점4길",""
"충청북도 괴산군 장연면 추점리","1**","단독","8m미만","50.24","410","202008","6","5,000","1955","미선로추점1길",""
"충청북도 괴산군 장연면 추점리","3**","단독","8m미만","96","660","202011","12","16,500","2012","미선로",""
"충청북도 괴산군 청안면 금신리","2**","단독","8m미만","48.2","330","202012","12","6,600","1967","질마로",""
"충청북도 괴산군 청안면 금신리","2**","단독","8m미만","83.4","586","202012","21","20,600","2013","질마로사직골1길",""
"충청북도 괴산군 청안면 금신리","5**","단독","12m미만","98.82","660","202010","5","13,000","2006","금신로",""
"충청북도 괴산군 청안면 금신리","5**","단독","12m미만","98.82","660","202003","20","13,000","2006","금신로",""
"충청북도 괴산군 청안면 문당리","9**","단독","-","80.14","407","202009","14","23,000","2020","질마로",""
"충청북도 괴산군 청안면 문당리","8**","단독","8m미만","62.56","430","202009","24","15,000","2013","질마로",""
"충청북도 괴산군 청안면 문당리","4**","단독","8m미만","83.1","650","202009","28","19,000","2012","질마로오리목1길",""
"충청북도 괴산군 청안면 문당리","1*","단독","8m미만","78.15","660","202010","14","16,550","2009","문당길",""
"충청북도 괴산군 청안면 문당리","9*","단독","8m미만","144.06","750","202005","6","27,000","2012","문당길",""
"충청북도 괴산군 청안면 문당리","1**","단독","8m미만","120.18","855","202009","12","20,250","2015","문당1길",""
"충청북도 괴산군 청안면 백봉리","5**","단독","8m미만","193.8","660","202007","13","4,300","1990","백봉길",""
"충청북도 괴산군 청안면 백봉리","5**","단독","8m미만","96.5","860","202010","15","18,000","2016","백봉3길",""
"충청북도 괴산군 청안면 부흥리","7*","단독","8m미만","68.31","433","202003","26","11,000","2002","금평로부흥1길",""
"충청북도 괴산군 청안면 부흥리","2**","단독","8m미만","86.96","465","202004","17","14,000","2018","금평로",""
"충청북도 괴산군 청안면 부흥리","2**","단독","8m미만","86.96","465","202006","29","16,200","2018","금평로",""
