"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분","해제사유발생일"
"서울특별시 강서구 마곡동","744","SH 마곡지구 9단지","84.65","75,593","15","202006","22","분",""
"서울특별시 강서구 마곡동","744","SH 마곡지구 9단지","84.65","82,716","5","202006","26","분",""
"서울특별시 강서구 마곡동","744","SH 마곡지구 9단지","84.65","65,593","14","202006","29","분",""
"서울특별시 강서구 마곡동","744","SH 마곡지구 9단지","84.65","70,418","12","202006","29","분",""
"서울특별시 강서구 마곡동","744","SH 마곡지구 9단지","59","90,384","15","202007","31","분",""
"서울특별시 관악구 봉천동","1553-1","e편한세상 서울대입구","59.9","97,000","10","202006","21","입",""
"서울특별시 관악구 봉천동","1730","e편한세상 서울대입구 1단지","84.93","118,000","18","202003","22","입",""
"서울특별시 관악구 봉천동","1730","e편한세상 서울대입구 1단지","84.93","118,000","18","202003","22","입","20200810"
"서울특별시 관악구 봉천동","1730","e편한세상 서울대입구 1단지","59.9","95,000","9","202004","14","입","20200903"
"서울특별시 관악구 봉천동","1730","e편한세상 서울대입구 1단지","59.9","95,000","9","202004","14","입",""
"서울특별시 관악구 봉천동","1730","e편한세상 서울대입구 1단지","84.98","118,800","8","202006","29","입",""
"서울특별시 관악구 봉천동","1730-1","e편한세상 서울대입구 2단지","59.9","89,000","3","202005","18","입","20200617"
"서울특별시 관악구 봉천동","1730-1","e편한세상 서울대입구 2단지","59.9","89,000","3","202005","18","입",""
"서울특별시 관악구 봉천동","1730-1","e편한세상 서울대입구 2단지","84.93","106,000","2","202006","30","분",""
"서울특별시 관악구 봉천동","1544-1","e편한세상 서울대입구2차","116.7","131,000","15","202003","1","분",""
"서울특별시 관악구 봉천동","1544-1","e편한세상 서울대입구2차","59.86","88,300","2","202003","16","입",""
"서울특별시 관악구 봉천동","1544-1","e편한세상 서울대입구2차","59.85","85,000","2","202003","23","입",""
"서울특별시 관악구 봉천동","1544-1","e편한세상 서울대입구2차","84.31","110,000","10","202003","28","입",""
"서울특별시 관악구 봉천동","1544-1","e편한세상 서울대입구2차","59.85","88,000","4","202004","4","입","20200413"
"서울특별시 관악구 봉천동","1544-1","e편한세상 서울대입구2차","59.85","92,000","12","202004","9","입",""
"서울특별시 관악구 봉천동","1544-1","e편한세상 서울대입구2차","84.31","108,000","7","202004","12","입",""
"서울특별시 관악구 봉천동","1544-1","e편한세상 서울대입구2차","116.7","124,975","5","202004","14","분",""
"서울특별시 관악구 봉천동","1544-1","e편한세상 서울대입구2차","84.31","104,000","5","202004","30","입","20200619"
"서울특별시 관악구 봉천동","1544-1","e편한세상 서울대입구2차","59.85","84,500","1","202005","16","입",""
"서울특별시 관악구 봉천동","1544-1","e편한세상 서울대입구2차","59.87","86,900","1","202005","18","입",""
"서울특별시 관악구 봉천동","1544-1","e편한세상 서울대입구2차","84.31","110,000","5","202006","6","입",""
"서울특별시 관악구 봉천동","1544-1","e편한세상 서울대입구2차","84.31","111,000","10","202006","8","입",""
"서울특별시 관악구 봉천동","1544-1","e편한세상 서울대입구2차","84.31","103,000","1","202006","9","입",""
"서울특별시 관악구 봉천동","1544-1","e편한세상 서울대입구2차","116.72","122,800","4","202006","11","입",""
"서울특별시 관악구 봉천동","1544-1","e편한세상 서울대입구2차","84.31","112,000","6","202006","14","입",""
"서울특별시 관악구 봉천동","1544-1","e편한세상 서울대입구2차","116.72","130,000","12","202006","15","입",""
"서울특별시 관악구 봉천동","1544-1","e편한세상 서울대입구2차","84.31","104,500","2","202006","17","입",""
"서울특별시 관악구 봉천동","1544-1","e편한세상 서울대입구2차","84.31","104,000","5","202006","18","입",""
"서울특별시 관악구 봉천동","1544-1","e편한세상 서울대입구2차","84.31","107,000","4","202006","18","입",""
"서울특별시 관악구 봉천동","1544-1","e편한세상 서울대입구2차","84.31","116,000","16","202006","18","입","20200702"
"서울특별시 관악구 봉천동","1544-1","e편한세상 서울대입구2차","84.31","116,000","16","202006","18","입",""
"서울특별시 관악구 봉천동","1544-1","e편한세상 서울대입구2차","116.72","124,000","3","202006","20","분",""
"서울특별시 관악구 봉천동","1544-1","e편한세상 서울대입구2차","116.72","121,000","3","202006","22","분",""
"서울특별시 관악구 봉천동","1544-1","e편한세상 서울대입구2차","116.72","127,000","7","202006","27","입",""
"서울특별시 관악구 봉천동","1544-1","e편한세상 서울대입구2차","84.31","115,000","14","202007","8","입","20200814"
"서울특별시 관악구 봉천동","1544-1","e편한세상 서울대입구2차","84.31","118,500","14","202008","7","입",""
"서울특별시 관악구 봉천동","1544-1","e편한세상 서울대입구2차","116.72","127,000","1","202009","4","분",""
"서울특별시 관악구 봉천동","1544-1","e편한세상 서울대입구2차","116.72","127,000","1","202009","4","분","20200928"
"서울특별시 관악구 봉천동","1544-1","e편한세상 서울대입구2차","84.31","126,000","6","202009","11","입",""
"서울특별시 관악구 봉천동","1544-1","e편한세상 서울대입구2차","84.31","130,000","6","202009","17","입","20201120"
