"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 토지(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"시군구","번지","지목","용도지역","도로조건","계약년월","계약일","계약면적(㎡)","거래금액(만원)","지분구분","해제사유발생일"
"서울특별시 동대문구 용두동","2**","도로","제2종일반주거지역","-","202003","9","40","11,980"," ",""
"서울특별시 동대문구 휘경동","3**","대","제2종일반주거지역","8m미만","202003","9","190","115,000"," ",""
"서울특별시 동대문구 용두동","1**","도로","제2종일반주거지역","-","202003","9","206","119,532","지분",""
"서울특별시 동대문구 용두동","7**","대","제2종일반주거지역","8m미만","202003","9","33","12,722"," ",""
"서울특별시 동대문구 용두동","1**","도로","제2종일반주거지역","-","202003","9","40","12,900"," ",""
"서울특별시 동대문구 용두동","7**","도로","제2종일반주거지역","-","202003","9","43","12,986","지분",""
"서울특별시 동대문구 휘경동","3**","대","제2종일반주거지역","-","202003","9","224","120,000"," ",""
"서울특별시 동대문구 용두동","7**","도로","제2종일반주거지역","-","202003","9","386","123,713","지분",""
"서울특별시 동대문구 용두동","1**","도로","제2종일반주거지역","8m미만","202003","9","40","13,260"," ",""
"서울특별시 강서구 화곡동","2*","대","일반상업지역","25m이상","202003","9","5.15","13,316","지분",""
"서울특별시 동대문구 휘경동","3**","대","제2종일반주거지역","-","202003","9","92","14,300"," ",""
"서울특별시 동대문구 용두동","1**","대","제2종일반주거지역","8m미만","202003","9","36","14,382"," ",""
"서울특별시 동대문구 용두동","7**","도로","제2종일반주거지역","8m미만","202003","9","43","14,964"," ",""
"서울특별시 용산구 서계동","2**","대","제2종일반주거지역","8m미만","202003","9","17.4","15,000"," ",""
"서울특별시 노원구 상계동","6***","대","제2종일반주거지역","-","202003","9","62.2","15,239"," ",""
"서울특별시 노원구 상계동","6***","대","제2종일반주거지역","-","202003","9","59.3","16,308"," ",""
"서울특별시 동대문구 용두동","1**","도로","제2종일반주거지역","25m이상","202003","9","36","18,828"," ",""
"서울특별시 노원구 상계동","6***","대","제2종일반주거지역","-","202003","9","78.9","19,764"," ",""
"서울특별시 동대문구 청량리동","1**","대","제2종일반주거지역","8m미만","202003","9","5","2,040","지분",""
"서울특별시 동대문구 용두동","1**","도로","제2종일반주거지역","8m미만","202003","9","7","2,086"," ",""
"서울특별시 동대문구 용두동","1**","대","제2종일반주거지역","12m미만","202003","9","5","2,812"," ",""
"서울특별시 동대문구 용두동","1**","도로","제2종일반주거지역","8m미만","202003","9","10","2,980"," ",""
"서울특별시 동대문구 용두동","1**","대","제2종일반주거지역","8m미만","202003","9","50","20,475"," ",""
"서울특별시 동대문구 용두동","1**","도로","제2종일반주거지역","8m미만","202003","9","70","20,755","지분",""
