"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 상업/업무용(매매)"
"주소구분 : 지번주소"
"시도 : 광주광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","유형","지번","도로명","용도지역","건축물주용도","도로조건","전용/연면적(㎡)","대지면적(㎡)","거래금액(만원)","층","계약년월","계약일","지분구분","건축년도","해제사유발생일"
"광주광역시 광산구 산정동","일반","9**","산정공원로81번길","제2종일반주거","제2종근린생활","12m미만","82.44","146.80","25,000","null","202102","26"," ","2009","20210326"
"광주광역시 광산구 삼거동","일반","5**","삼도로","계획관리","제2종근린생활","8m미만","563.52","8835.00","222,000","null","202102","16"," ","2006",""
"광주광역시 광산구 서봉동","일반","5**","박호등임로","개발제한구역","제2종근린생활","12m미만","197.36","580.00","37,300","null","202011","11"," ","1962",""
"광주광역시 광산구 선동","일반","3**","복영길","개발제한구역","제2종근린생활","8m미만","172.15","992.00","20,000","null","202007","18"," ","1910",""
"광주광역시 광산구 선암동","집합","5**","선운로","제3종일반주거","제2종근린생활","25m미만","32.17"," ","26,000","1","202003","4"," ","2016",""
"광주광역시 광산구 선암동","집합","5**","선운중앙로","제3종일반주거","제2종근린생활","25m미만","164.7"," ","100,000","1","202005","11"," ","2014","20200630"
"광주광역시 광산구 선암동","집합","5**","선운중앙로","제3종일반주거","제2종근린생활","25m미만","164.7"," ","100,000","1","202005","18"," ","2014",""
"광주광역시 광산구 선암동","집합","5**","선운로","제3종일반주거","제2종근린생활","25m미만","29.25"," ","28,000","1","202006","4"," ","2016",""
"광주광역시 광산구 선암동","집합","5**","선운로","제3종일반주거","제2종근린생활","25m미만","46.4"," ","11,900","1","202006","16"," ","2016",""
"광주광역시 광산구 선암동","집합","5**","선운로","제3종일반주거","제2종근린생활","25m미만","46.4"," ","11,900","1","202006","16"," ","2016",""
"광주광역시 광산구 선암동","집합","5**","선운로","제3종일반주거","제2종근린생활","25m미만","30.8"," ","28,000","1","202007","13"," ","2016",""
"광주광역시 광산구 선암동","집합","5**","선운중앙로","근린상업","제1종근린생활","25m미만","83.2"," ","18,500","5","202008","10"," ","2014",""
"광주광역시 광산구 선암동","일반","7**","선운로","준주거","제2종근린생활","25m미만","599.99","457.90","180,000","null","202009","27"," ","2014",""
"광주광역시 광산구 선암동","집합","5**","선운로20번길","제3종일반주거","제2종근린생활","25m미만","28"," ","20,500","null","202012","4"," ","2014",""
"광주광역시 광산구 선암동","집합","5**","선운로","제3종일반주거","제2종근린생활","25m미만","32.17"," ","32,000","1","202101","30"," ","2016",""
"광주광역시 광산구 선암동","집합","5**","선운로","제3종일반주거","제2종근린생활","25m미만","32.17"," ","35,000","1","202101","30"," ","2016",""
"광주광역시 광산구 선암동","집합","5**","선운중앙로","제3종일반주거","제2종근린생활","25m미만","30.8"," ","32,600","null","202102","16"," ","2014",""
"광주광역시 광산구 선암동","집합","5**","동곡로","근린상업","제1종근린생활","25m미만","154.32"," ","30,000","2","202102","16"," ","2014",""
"광주광역시 광산구 소촌동","일반","5*","금봉로","제1종일반주거","제1종근린생활","8m미만","354.37","607.00","122,531","null","202006","8"," ","2015",""
"광주광역시 광산구 소촌동","일반","1**","금봉로","제1종일반주거","제2종근린생활","8m미만","359.32","754.00","187,000","null","202006","25"," ","2013",""
"광주광역시 광산구 소촌동","일반","1**","금봉로","제1종일반주거","제2종근린생활","8m미만","359.32","752.00","187,000","null","202006","25"," ","2013","20200630"
"광주광역시 광산구 소촌동","일반","4**","어등대로647번길","제3종일반주거","제2종근린생활","12m미만","123.29","248.00","30,000","null","202006","26"," ","2016",""
"광주광역시 광산구 소촌동","일반","1**","금봉로","제1종일반주거","제2종근린생활","8m미만","208.21","751.00","455,560","null","202006","30"," ","1995",""
"광주광역시 광산구 소촌동","일반","5*","금봉로","제1종일반주거","제2종근린생활","8m미만","81.65","145.00","43,000","null","202006","30"," ","1977",""
"광주광역시 광산구 소촌동","집합","2**","소촌로86번길","제2종일반주거","제2종근린생활","25m미만","36.54"," ","10,500","null","202009","19"," ","2000",""
"광주광역시 광산구 소촌동","일반","5**","상무대로","준주거","제2종근린생활","25m이상","70","130.00","66,500","null","202012","16"," ","1996",""
"광주광역시 광산구 소촌동","일반","5**","어등대로","일반상업","제1종근린생활","25m이상","41.73","24.00","15,000","null","202101","4"," ","1982",""
"광주광역시 광산구 소촌동","집합","2**","소촌로152번길","제2종일반주거","제1종근린생활","25m이상","56"," ","11,650","2","202101","26"," ","1994",""
"광주광역시 광산구 소촌동","일반","5**","상무대로","일반상업","기타","25m이상","4853.53","1834.00","414,600","null","202102","9"," ","1995",""
"광주광역시 광산구 송정동","일반","7**","광산로","일반상업","제2종근린생활","25m미만","369.27","235.00","35,000","null","202003","5"," ","null",""
"광주광역시 광산구 송정동","집합","2**","송정로65번길","제2종일반주거","제2종근린생활","12m미만","102.6"," ","9,800","2","202005","8"," ","1995",""
