"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 광주광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세(만원)","층","건축년도","도로명"
"광주광역시 광산구 산정동","1140","1140","0000","어등산 한국아델리움 1단지","전세","84.3857","202012","9","25,000","0","2","2016","여대길 290"
"광주광역시 광산구 산정동","1140","1140","0000","어등산 한국아델리움 1단지","전세","73.9788","202012","28","25,000","0","3","2016","여대길 290"
"광주광역시 광산구 산정동","1140","1140","0000","어등산 한국아델리움 1단지","전세","73.9788","202012","28","25,000","0","3","2016","여대길 290"
"광주광역시 광산구 산정동","1140","1140","0000","어등산 한국아델리움 1단지","전세","73.9788","202101","6","22,050","0","2","2016","여대길 290"
"광주광역시 광산구 산정동","1140","1140","0000","어등산 한국아델리움 1단지","전세","73.9788","202101","6","20,000","0","3","2016","여대길 290"
"광주광역시 광산구 산정동","1140","1140","0000","어등산 한국아델리움 1단지","월세","73.9788","202101","23","6,000","60","4","2016","여대길 290"
"광주광역시 광산구 산정동","1140","1140","0000","어등산 한국아델리움 1단지","월세","73.9788","202102","4","20,000","15","2","2016","여대길 290"
"광주광역시 광산구 산정동","1141","1141","0000","어등산 한국아델리움 2단지","전세","73.9788","202005","16","20,000","0","2","2016","여대길 303"
"광주광역시 광산구 산정동","1141","1141","0000","어등산 한국아델리움 2단지","전세","84.3857","202006","10","22,000","0","4","2016","여대길 303"
"광주광역시 광산구 산정동","1141","1141","0000","어등산 한국아델리움 2단지","전세","84.3857","202006","13","23,000","0","4","2016","여대길 303"
"광주광역시 광산구 산정동","1141","1141","0000","어등산 한국아델리움 2단지","전세","84.3857","202007","3","23,000","0","3","2016","여대길 303"
"광주광역시 광산구 산정동","1141","1141","0000","어등산 한국아델리움 2단지","전세","73.9788","202009","2","28,400","0","4","2016","여대길 303"
"광주광역시 광산구 산정동","1141","1141","0000","어등산 한국아델리움 2단지","전세","84.3857","202010","18","29,000","0","5","2016","여대길 303"
"광주광역시 광산구 산정동","1141","1141","0000","어등산 한국아델리움 2단지","전세","84.3857","202010","24","21,000","0","2","2016","여대길 303"
"광주광역시 광산구 산정동","1141","1141","0000","어등산 한국아델리움 2단지","월세","73.9788","202012","5","3,000","70","3","2016","여대길 303"
"광주광역시 광산구 산정동","1141","1141","0000","어등산 한국아델리움 2단지","전세","73.9788","202012","22","18,000","0","3","2016","여대길 303"
"광주광역시 광산구 산정동","1141","1141","0000","어등산 한국아델리움 2단지","전세","73.9788","202012","31","27,000","0","2","2016","여대길 303"
"광주광역시 광산구 산정동","1141","1141","0000","어등산 한국아델리움 2단지","전세","73.9788","202012","31","27,000","0","2","2016","여대길 303"
"광주광역시 광산구 산정동","1141","1141","0000","어등산 한국아델리움 2단지","전세","73.9788","202101","24","23,000","0","4","2016","여대길 303"
"광주광역시 광산구 산정동","1141","1141","0000","어등산 한국아델리움 2단지","전세","73.9788","202101","24","23,000","0","4","2016","여대길 303"
"광주광역시 광산구 산정동","1141","1141","0000","어등산 한국아델리움 2단지","전세","73.9788","202101","28","30,000","0","5","2016","여대길 303"
"광주광역시 광산구 산정동","1146","1146","0000","어등산 한양수자인 테라스플러스","전세","84.9317","202102","3","37,000","0","4","2021","여대길 340"
"광주광역시 광산구 산정동","1146","1146","0000","어등산 한양수자인 테라스플러스","전세","84.9317","202102","6","28,000","0","3","2021","여대길 340"
"광주광역시 광산구 산정동","1146","1146","0000","어등산 한양수자인 테라스플러스","전세","75.9871","202102","6","26,500","0","3","2021","여대길 340"
"광주광역시 광산구 산정동","1146","1146","0000","어등산 한양수자인 테라스플러스","전세","84.9317","202102","16","26,000","0","2","2021","여대길 340"
"광주광역시 광산구 산정동","1146","1146","0000","어등산 한양수자인 테라스플러스","월세","84.9317","202102","16","10,000","80","4","2021","여대길 340"
"광주광역시 광산구 산정동","1146","1146","0000","어등산 한양수자인 테라스플러스","전세","84.9317","202102","18","26,000","0","3","2021","여대길 340"
"광주광역시 광산구 산정동","1146","1146","0000","어등산 한양수자인 테라스플러스","전세","84.9317","202102","20","27,000","0","2","2021","여대길 340"
"광주광역시 광산구 산정동","1146","1146","0000","어등산 한양수자인 테라스플러스","전세","75.9871","202102","26","25,000","0","3","2021","여대길 340"
"광주광역시 광산구 산정동","1146","1146","0000","어등산 한양수자인 테라스플러스","전세","84.9317","202102","26","27,000","0","2","2021","여대길 340"
"광주광역시 광산구 산정동","1146","1146","0000","어등산 한양수자인 테라스플러스","전세","84.9317","202102","27","37,000","0","4","2021","여대길 340"
"광주광역시 광산구 산정동","1146","1146","0000","어등산 한양수자인 테라스플러스","전세","84.9317","202102","27","26,000","0","3","2021","여대길 340"
"광주광역시 광산구 산정동","1146","1146","0000","어등산 한양수자인 테라스플러스","전세","84.9317","202102","28","31,000","0","3","2021","여대길 340"
"광주광역시 광산구 산정동","1146","1146","0000","어등산 한양수자인 테라스플러스","전세","84.9317","202102","28","29,500","0","2","2021","여대길 340"
"광주광역시 광산구 소촌동","752-25","0752","0025","(752-25)","전세","41.398","202005","21","7,000","0","4","2016","소촌로152번길 1"
"광주광역시 광산구 소촌동","752-25","0752","0025","(752-25)","전세","65.7992","202008","14","10,000","0","4","2016","소촌로152번길 1"
"광주광역시 광산구 소촌동","752-25","0752","0025","(752-25)","전세","32.2564","202010","15","6,000","0","4","2016","소촌로152번길 1"
"광주광역시 광산구 소촌동","752-25","0752","0025","(752-25)","월세","65.7992","202101","12","5,000","25","5","2016","소촌로152번길 1"
"광주광역시 광산구 소촌동","752-25","0752","0025","(752-25)","월세","65.7992","202102","1","10,000","10","3","2016","소촌로152번길 1"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","월세","59.85","202002","29","1,500","30","4","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","전세","59.85","202003","8","6,500","0","4","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","전세","59.85","202003","20","7,000","0","4","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","월세","59.87","202003","23","1,000","33","1","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","월세","59.85","202004","7","500","35","3","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","월세","59.85","202004","27","1,000","33","4","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","전세","59.85","202005","8","7,000","0","3","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","월세","59.85","202006","4","800","35","1","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","전세","59.85","202006","12","9,500","0","1","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","전세","59.85","202006","20","8,000","0","4","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","전세","49.9","202006","20","7,000","0","2","1994","소촌로152번길 38"
