"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 오피스텔(전월세)"
"주소구분 : 지번주소"
"시도 : 광주광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세(만원)","층","건축년도","도로명"
"광주광역시 광산구 쌍암동","694-99","0694","0099","상상포레스트","전세","35.16","202007","9","10,000","0","3","2019","첨단강변로87번길 20"
"광주광역시 광산구 쌍암동","694-99","0694","0099","상상포레스트","전세","66.58","202007","16","18,000","0","18","2019","첨단강변로87번길 20"
"광주광역시 광산구 쌍암동","694-99","0694","0099","상상포레스트","전세","65.23","202007","30","18,000","0","15","2019","첨단강변로87번길 20"
"광주광역시 광산구 쌍암동","694-99","0694","0099","상상포레스트","전세","35.7","202008","10","10,000","0","13","2019","첨단강변로87번길 20"
"광주광역시 광산구 쌍암동","694-99","0694","0099","상상포레스트","전세","63.43","202008","18","17,000","0","19","2019","첨단강변로87번길 20"
"광주광역시 광산구 쌍암동","694-99","0694","0099","상상포레스트","월세","66.58","202008","21","1,000","72","5","2019","첨단강변로87번길 20"
"광주광역시 광산구 쌍암동","694-99","0694","0099","상상포레스트","월세","66.58","202010","5","1,000","75","15","2019","첨단강변로87번길 20"
"광주광역시 광산구 쌍암동","694-99","0694","0099","상상포레스트","월세","70.37","202011","2","1,000","70","5","2019","첨단강변로87번길 20"
"광주광역시 광산구 쌍암동","694-99","0694","0099","상상포레스트","월세","65.23","202011","9","1,000","75","19","2019","첨단강변로87번길 20"
"광주광역시 광산구 쌍암동","694-99","0694","0099","상상포레스트","전세","35.16","202012","19","9,500","0","4","2019","첨단강변로87번길 20"
"광주광역시 광산구 쌍암동","694-99","0694","0099","상상포레스트","월세","31.75","202012","31","1,000","50","3","2019","첨단강변로87번길 20"
"광주광역시 광산구 쌍암동","694-99","0694","0099","상상포레스트","월세","35.7","202101","9","5,000","29","3","2019","첨단강변로87번길 20"
"광주광역시 광산구 쌍암동","694-99","0694","0099","상상포레스트","월세","35.7","202101","9","5,000","30","3","2019","첨단강변로87번길 20"
"광주광역시 광산구 쌍암동","694-99","0694","0099","상상포레스트","월세","70.37","202102","6","2,000","70","16","2019","첨단강변로87번길 20"
"광주광역시 광산구 쌍암동","694-99","0694","0099","상상포레스트","월세","66.58","202102","14","2,000","70","12","2019","첨단강변로87번길 20"
"광주광역시 광산구 쌍암동","694-99","0694","0099","상상포레스트","전세","65.23","202102","19","16,000","0","12","2019","첨단강변로87번길 20"
"광주광역시 광산구 쌍암동","694-99","0694","0099","상상포레스트","전세","65.23","202102","19","18,500","0","12","2019","첨단강변로87번길 20"
"광주광역시 광산구 쌍암동","694-115","0694","0115","에드가(694-115)","월세","32.78","202003","30","2,000","26","3","2013","월계로 223-17"
"광주광역시 광산구 쌍암동","694-115","0694","0115","에드가(694-115)","전세","27.54","202007","17","5,500","0","3","2013","월계로 223-17"
"광주광역시 광산구 쌍암동","694-115","0694","0115","에드가(694-115)","월세","27.54","202008","28","300","32","3","2013","월계로 223-17"
"광주광역시 광산구 쌍암동","676-2","0676","0002","에이엠시티센트럴파크","월세","39.47","202003","13","500","50","10","2015","첨단중앙로182번길 50"
"광주광역시 광산구 쌍암동","676-2","0676","0002","에이엠시티센트럴파크","월세","39.47","202003","19","1,000","50","6","2015","첨단중앙로182번길 50"
"광주광역시 광산구 쌍암동","676-2","0676","0002","에이엠시티센트럴파크","월세","39.47","202005","21","500","55","9","2015","첨단중앙로182번길 50"
"광주광역시 광산구 쌍암동","676-2","0676","0002","에이엠시티센트럴파크","월세","39.47","202006","25","2,000","47","10","2015","첨단중앙로182번길 50"
"광주광역시 광산구 쌍암동","676-2","0676","0002","에이엠시티센트럴파크","전세","39.47","202007","8","10,000","0","4","2015","첨단중앙로182번길 50"
"광주광역시 광산구 쌍암동","676-2","0676","0002","에이엠시티센트럴파크","월세","39.47","202007","20","1,000","50","14","2015","첨단중앙로182번길 50"
"광주광역시 광산구 쌍암동","676-2","0676","0002","에이엠시티센트럴파크","월세","39.47","202007","29","2,000","50","10","2015","첨단중앙로182번길 50"
"광주광역시 광산구 쌍암동","676-2","0676","0002","에이엠시티센트럴파크","월세","39.47","202008","7","1,000","50","12","2015","첨단중앙로182번길 50"
"광주광역시 광산구 쌍암동","676-2","0676","0002","에이엠시티센트럴파크","월세","39.47","202008","31","1,000","53","11","2015","첨단중앙로182번길 50"
"광주광역시 광산구 쌍암동","676-2","0676","0002","에이엠시티센트럴파크","전세","39.47","202010","15","8,000","0","7","2015","첨단중앙로182번길 50"
"광주광역시 광산구 쌍암동","676-2","0676","0002","에이엠시티센트럴파크","전세","39.47","202010","31","10,000","0","5","2015","첨단중앙로182번길 50"
"광주광역시 광산구 쌍암동","676-2","0676","0002","에이엠시티센트럴파크","전세","39.47","202101","22","13,500","0","4","2015","첨단중앙로182번길 50"
"광주광역시 광산구 쌍암동","676-2","0676","0002","에이엠시티센트럴파크","월세","39.47","202101","28","1,000","55","9","2015","첨단중앙로182번길 50"
"광주광역시 광산구 쌍암동","694-74","0694","0074","윤진리안채","월세","29.98","202003","11","2,500","31","4","2017","첨단강변로99번길 21"
"광주광역시 광산구 쌍암동","694-74","0694","0074","윤진리안채","월세","31.76","202003","27","2,000","37","4","2017","첨단강변로99번길 21"
