"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 토지(매매)"
"주소구분 : 지번주소"
"시도 : 대전광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"시군구","번지","지목","용도지역","도로조건","계약년월","계약일","계약면적(㎡)","거래금액(만원)","지분구분","해제사유발생일"
"대전광역시 중구 대흥동","5**","대","일반상업지역","25m미만","202008","18","31.35","6,500","지분",""
"대전광역시 유성구 하기동","산1*","임야","개발제한구역","-","202008","18","223.75","600","지분",""
"대전광역시 동구 가양동","5**","도로","제3종일반주거지역","8m미만","202008","18","19.45","650","지분",""
"대전광역시 중구 문화동","2**","대","제2종일반주거지역","8m미만","202008","18","9","697"," ",""
"대전광역시 중구 용두동","1**","학교용지","제3종일반주거지역","-","202008","19","53","2,000"," ",""
"대전광역시 유성구 학하동","8*","답","용도미지정","-","202008","19","1","237","지분",""
"대전광역시 대덕구 중리동","2**","도로","제2종일반주거지역","-","202008","19","44.8","3,900"," ","20201023"
"대전광역시 대덕구 평촌동","5**","대","제2종일반주거지역","25m이상","202008","19","147.9","30,000"," ",""
"대전광역시 유성구 계산동","산1*","임야","개발제한구역","-","202008","19","468.45","300","지분",""
"대전광역시 유성구 구암동","4**","대","자연녹지지역","8m미만","202008","19","337","32,600"," ",""
"대전광역시 중구 용두동","1**","학교용지","제3종일반주거지역","-","202008","19","790","40,000"," ",""
"대전광역시 유성구 방동","6**","답","개발제한구역","25m이상","202008","19","4529","47,000"," ",""
"대전광역시 동구 하소동","3**","전","계획관리지역","-","202008","19","1302","5,500"," ",""
"대전광역시 동구 하소동","3**","전","보전관리지역","-","202008","19","123","500"," ",""
"대전광역시 중구 유천동","2**","도로","제2종일반주거지역","12m미만","202008","20","8.3","1,210","지분",""
"대전광역시 유성구 노은동","1**","전","개발제한구역","-","202008","20","7","154","지분",""
"대전광역시 유성구 노은동","산*","임야","개발제한구역","8m미만","202008","20","53","156","지분",""
"대전광역시 유성구 구룡동","2**","과수원","개발제한구역","8m미만","202008","20","12039","19,000"," ",""
"대전광역시 유성구 노은동","1**","전","개발제한구역","-","202008","20","102.11","2,250","지분",""
"대전광역시 중구 용두동","9*","대","제2종일반주거지역","25m이상","202008","20","78","22,000"," ",""
"대전광역시 대덕구 석봉동","1**","대","제2종일반주거지역","12m미만","202008","20","213.6","23,900"," ",""
"대전광역시 대덕구 석봉동","1**","대","제2종일반주거지역","12m미만","202008","20","234.2","26,100"," ",""
"대전광역시 중구 산성동","2*","대","자연녹지지역","8m미만","202008","20","354","29,000"," ",""
"대전광역시 유성구 하기동","3**","대","자연녹지지역","8m미만","202008","20","287","31,500"," ",""
"대전광역시 유성구 하기동","3**","도로","자연녹지지역","8m미만","202008","20","169.58","4,500","지분",""
"대전광역시 유성구 노은동","산*","임야","개발제한구역","8m미만","202008","20","13.44","40","지분",""
"대전광역시 유성구 대정동","1*","전","자연녹지지역","-","202008","20","889","45,000"," ",""
"대전광역시 유성구 구암동","6**","대","제2종일반주거지역","12m미만","202008","20","348.6","73,000"," ",""
"대전광역시 유성구 구암동","6**","대","제2종일반주거지역","12m미만","202008","20","280.4","73,000"," ",""
"대전광역시 동구 효평동","산3*","임야","개발제한구역","8m미만","202008","21","661","1,520","지분",""
"대전광역시 유성구 문지동","6**","대","제1종일반주거지역","25m미만","202008","21","351.7","120,000"," ",""
"대전광역시 중구 사정동","3**","임야","자연녹지지역","8m미만","202008","21","615","13,660"," ",""
"대전광역시 대덕구 신일동","1***","공장용지","일반공업지역","-","202008","21","1656","160,000"," ",""
"대전광역시 동구 삼성동","3**","도로","제2종일반주거지역","-","202008","21","17.2","300"," ",""
"대전광역시 서구 정림동","산4*","임야","개발제한구역","-","202008","21","99","388","지분",""
"대전광역시 유성구 갑동","3**","전","자연녹지지역","8m미만","202008","21","586","44,000"," ",""
"대전광역시 중구 사정동","3**","임야","자연녹지지역","-","202008","21","2988","66,340"," ",""
"대전광역시 유성구 구암동","4**","대","자연녹지지역","8m미만","202008","22","225","27,500"," ",""
"대전광역시 서구 원정동","7**","전","보전관리지역","-","202008","24","426","1,290"," ",""
"대전광역시 서구 정림동","산4*","임야","개발제한구역","-","202008","24","397","1,556","지분",""
"대전광역시 서구 흑석동","2**","전","자연녹지지역","-","202008","24","922","16,800"," ",""
"대전광역시 중구 산성동","1*","임야","보전녹지지역","8m미만","202008","24","82","2,500"," ",""
"대전광역시 중구 산성동","1*","임야","보전녹지지역","8m미만","202008","24","9.2","200","지분",""
"대전광역시 서구 가수원동","1**","답","생산녹지지역","-","202008","24","883","28,000"," ",""
"대전광역시 서구 흑석동","2**","전","개발제한구역","8m미만","202008","24","200","3,600"," ",""
"대전광역시 서구 관저동","9**","체육용지","제3종일반주거지역","25m이상","202008","24","3491.3","550,000"," ",""
"대전광역시 유성구 구룡동","산1**","임야","개발제한구역","-","202008","24","1553","600"," ",""
"대전광역시 유성구 노은동","8*","답","개발제한구역","8m미만","202008","24","300","7,000","지분",""
"대전광역시 동구 효평동","산3*","임야","개발제한구역","8m미만","202008","24","330","751","지분",""
"대전광역시 동구 효평동","산3*","임야","개발제한구역","8m미만","202008","24","330","759","지분",""
"대전광역시 동구 효평동","산3*","임야","개발제한구역","8m미만","202008","24","336","773","지분",""
"대전광역시 서구 산직동","3**","대","자연녹지지역","-","202008","24","26","780"," ",""
"대전광역시 중구 문화동","5**","대","제1종일반주거지역","8m미만","202008","24","155","8,600"," ",""
"대전광역시 중구 선화동","3**","도로","제3종일반주거지역","-","202008","24","2.49","80","지분",""
"대전광역시 서구 산직동","3**","대","자연녹지지역","-","202008","24","31","940"," ",""
"대전광역시 서구 용문동","2**","도로","제1종일반주거지역","-","202008","25","10.63","1,200","지분",""
"대전광역시 동구 효평동","산3*","임야","개발제한구역","8m미만","202008","25","826","1,900","지분",""
"대전광역시 동구 소호동","4**","과수원","개발제한구역","8m미만","202008","25","1259","10,700"," ",""
"대전광역시 유성구 용계동","3*","답","자연녹지지역","8m미만","202008","25","437","102,005","지분",""
"대전광역시 유성구 성북동","6**","답","자연녹지지역","-","202008","25","1653","15,000"," ",""
"대전광역시 서구 용문동","2**","도로","제1종일반주거지역","-","202008","25","20.44","2,000","지분",""
"대전광역시 유성구 용계동","3*","답","자연녹지지역","8m미만","202008","25","1942","226,653"," ",""
"대전광역시 유성구 용계동","3*","답","자연녹지지역","8m미만","202008","25","2551","297,730"," ",""
"대전광역시 유성구 신동","산8*","임야","개발제한구역","-","202008","25","661.16","3,220","지분",""
"대전광역시 서구 정림동","산4*","임야","개발제한구역","-","202008","25","99","388","지분",""
"대전광역시 중구 목달동","2**","전","개발제한구역","-","202008","25","1273","8,100"," ",""
"대전광역시 유성구 성북동","6**","답","개발제한구역","8m미만","202008","25","1045","9,000"," ",""
"대전광역시 서구 산직동","2**","답","자연녹지지역","-","202008","26","205","1,050"," ",""
"대전광역시 동구 비룡동","2**","도로","자연녹지지역","8m미만","202008","26","133","1,200"," ","20200901"
"대전광역시 동구 비룡동","2**","도로","자연녹지지역","8m미만","202008","26","133","1,200"," ",""
"대전광역시 동구 가양동","5**","대","제3종일반주거지역","25m미만","202008","26","86.39","14,700","지분","20200914"
"대전광역시 중구 용두동","9*","대","제2종일반주거지역","12m미만","202008","26","17","2,300"," ",""
"대전광역시 유성구 용계동","6**","대","준주거지역","25m미만","202008","26","948.2","285,000"," ",""
"대전광역시 서구 용문동","2**","대","제1종일반주거지역","12m미만","202008","26","136.9","29,500"," ",""
"대전광역시 동구 비룡동","2**","대","자연녹지지역","8m미만","202008","26","296","3,300","지분",""
"대전광역시 동구 비룡동","2**","대","자연녹지지역","8m미만","202008","26","296","3,300","지분","20200901"
"대전광역시 동구 비룡동","2**","대","자연녹지지역","8m미만","202008","26","329","3,680","지분",""
"대전광역시 동구 비룡동","2**","대","자연녹지지역","8m미만","202008","26","329","3,680","지분","20200901"
"대전광역시 동구 대별동","9*","답","자연녹지지역","8m미만","202008","26","903","38,220"," ",""
"대전광역시 서구 산직동","2**","답","개발제한구역","-","202008","26","1041","5,300"," ",""
"대전광역시 서구 정림동","산4*","임야","개발제한구역","-","202008","26","165","647","지분",""
"대전광역시 서구 산직동","2**","답","개발제한구역","-","202008","26","129","650"," ",""
"대전광역시 중구 용두동","9*","대","제2종일반주거지역","8m미만","202008","26","54","7,000"," ",""
"대전광역시 서구 원정동","산3*","임야","개발제한구역","8m미만","202008","26","331","980","지분",""
"대전광역시 중구 문화동","9*","전","제1종일반주거지역","25m이상","202008","27","18","1,000"," ",""
"대전광역시 서구 정림동","산4*","임야","개발제한구역","-","202008","27","330","1,294","지분",""
"대전광역시 중구 호동","1**","답","제1종일반주거지역","8m미만","202008","27","173","13,063"," ",""
"대전광역시 중구 호동","1**","답","제1종일반주거지역","8m미만","202008","27","188","14,188"," ",""
"대전광역시 중구 호동","1**","답","제1종일반주거지역","8m미만","202008","27","194","14,750"," ",""
"대전광역시 중구 문화동","8*","대","제1종일반주거지역","25m이상","202008","27","202","18,300"," ",""
"대전광역시 유성구 죽동","6**","도로","제2종일반주거지역","25m미만","202008","27","94","20,144","지분",""
"대전광역시 중구 문화동","8*","전","보전녹지지역","-","202008","27","3331","23,800"," ",""
"대전광역시 중구 문화동","9*","전","제1종일반주거지역","25m이상","202008","27","127","7,600"," ",""
"대전광역시 중구 문화동","8*","대","제1종일반주거지역","25m이상","202008","27","86","7,700"," ",""
"대전광역시 유성구 죽동","6**","대","제2종일반주거지역","25m미만","202008","27","349.3","74,856"," ",""
"대전광역시 중구 문화동","8*","과수원","제1종일반주거지역","8m미만","202008","27","27","800"," ",""
"대전광역시 중구 문화동","8*","전","제1종일반주거지역","8m미만","202008","27","27","800"," ",""
"대전광역시 서구 도마동","7*","도로","제3종일반주거지역","-","202008","27","15.5","900","지분",""
"대전광역시 유성구 신동","산8*","임야","개발제한구역","-","202008","28","208.26","1,014","지분",""
"대전광역시 유성구 신동","산8*","임야","개발제한구역","-","202008","28","231.4","1,170","지분","20201006"
"대전광역시 유성구 신동","산8*","임야","개발제한구역","-","202008","28","330.58","1,610","지분",""
"대전광역시 유성구 지족동","산*","임야","개발제한구역","8m미만","202008","28","231","1,800","지분",""
"대전광역시 대덕구 신대동","4**","도로","준공업지역","25m미만","202008","28","130","11,000","지분",""
"대전광역시 유성구 학하동","7**","대","일반상업지역","25m미만","202008","28","495","119,790"," ",""
"대전광역시 유성구 학하동","7**","대","일반상업지역","25m미만","202008","28","543.2","147,886"," ",""
"대전광역시 서구 도마동","3*","도로","제1종일반주거지역","-","202008","28","22.6","200","지분",""
"대전광역시 유성구 학하동","7**","대","준주거지역","25m미만","202008","28","997.2","274,500"," ",""
"대전광역시 유성구 신동","산8*","임야","개발제한구역","-","202008","28","661.16","3,220","지분",""
"대전광역시 서구 도마동","1**","대","제2종일반주거지역","8m미만","202008","28","290.6","38,000"," ",""
"대전광역시 서구 관저동","1***","대","제2종일반주거지역","12m미만","202008","28","221.6","43,003"," ",""
"대전광역시 서구 관저동","1***","대","제2종일반주거지역","12m미만","202008","28","221.6","43,011"," ",""
"대전광역시 유성구 신동","산8*","임야","개발제한구역","-","202008","28","99.17","483","지분","20201106"
"대전광역시 서구 관저동","1***","대","제1종전용주거지역","25m이상","202008","28","61.9","50","지분",""
"대전광역시 중구 대사동","6*","대","일반상업지역","25m이상","202008","28","251","50,000"," ",""
"대전광역시 유성구 원신흥동","5**","대","제1종일반주거지역","12m미만","202008","28","289.9","52,000"," ",""
"대전광역시 유성구 신동","산8*","임야","개발제한구역","-","202008","28","109.09","531","지분",""
"대전광역시 대덕구 덕암동","*","대","제2종일반주거지역","12m미만","202008","28","513","54,000"," ",""
"대전광역시 서구 정림동","산4*","임야","개발제한구역","-","202008","28","165","647","지분",""
"대전광역시 유성구 신동","산8*","임야","개발제한구역","-","202008","28","165.29","805","지분",""
"대전광역시 대덕구 신대동","4**","공장용지","준공업지역","12m미만","202008","28","903","99,000"," ",""
"대전광역시 서구 변동","4*","도로","제1종일반주거지역","-","202008","29","23.3","410","지분",""
"대전광역시 유성구 문지동","6**","대","제1종일반주거지역","12m미만","202008","29","257","69,900"," ",""
"대전광역시 대덕구 오정동","2**","도로","제2종일반주거지역","-","202008","30","16.57","500","지분",""
"대전광역시 유성구 신동","산8*","임야","개발제한구역","-","202008","31","330.58","1,610","지분",""
"대전광역시 유성구 신동","산8*","임야","개발제한구역","-","202008","31","330.58","1,610","지분",""
"대전광역시 대덕구 신탄진동","7**","잡종지","제3종일반주거지역","-","202008","31","66.4","10,693"," ",""
"대전광역시 동구 효동","1**","대","제3종일반주거지역","25m이상","202008","31","66.5","14,000","지분",""
"대전광역시 동구 판암동","1**","도로","제1종일반주거지역","8m미만","202008","31","16","3,000"," ",""
"대전광역시 서구 도안동","1***","대","제1종일반주거지역","12m미만","202008","31","251.4","36,500"," ",""
"대전광역시 대덕구 이현동","3**","전","개발제한구역","-","202008","31","1762","5,000"," ",""
"대전광역시 중구 선화동","1**","대","일반상업지역","8m미만","202008","31","121.6","50,000"," ",""
"대전광역시 유성구 원신흥동","5**","대","제1종일반주거지역","25m미만","202008","31","290.2","51,000"," ",""
"대전광역시 유성구 복용동","1**","도로","준공업지역","25m미만","202008","31","286","6,809"," ",""
"대전광역시 유성구 용계동","1**","도로","자연녹지지역","8m미만","202008","31","169","9,688","지분",""
"대전광역시 대덕구 석봉동","1**","도로","제2종일반주거지역","-","202009","1","26.9","1,100"," ",""
"대전광역시 서구 정림동","8*","전","자연녹지지역","8m미만","202009","1","314","10,000"," ","20210121"
"대전광역시 서구 정림동","8*","전","자연녹지지역","8m미만","202009","1","433","16,500"," ","20210121"
"대전광역시 유성구 방동","7**","답","개발제한구역","12m미만","202009","1","200","2,420"," ",""
"대전광역시 서구 둔산동","1***","대","중심상업지역","8m미만","202009","1","484.1","230,000"," ",""
"대전광역시 서구 정림동","8*","전","자연녹지지역","8m미만","202009","1","117","4,000"," ","20210121"
"대전광역시 유성구 계산동","7**","대","제2종일반주거지역","25m미만","202009","1","247.7","42,000"," ",""
"대전광역시 유성구 방동","7**","답","개발제한구역","-","202009","1","4060","49,140"," ",""
"대전광역시 서구 정림동","8*","전","개발제한구역","-","202009","1","394","7,500"," ","20210121"
"대전광역시 유성구 구암동","4**","대","개발제한구역","8m미만","202009","2","205","11,000"," ",""
"대전광역시 서구 도마동","5*","대","제1종일반주거지역","8m미만","202009","2","164.7","22,000"," ",""
"대전광역시 서구 도마동","5*","대","제1종일반주거지역","8m미만","202009","2","148.5","26,000"," ",""
"대전광역시 동구 낭월동","2**","대","제2종일반주거지역","25m미만","202009","2","57","4,700"," ",""
"대전광역시 중구 사정동","4**","대","제2종일반주거지역","12m미만","202009","2","458.3","48,300"," ",""
"대전광역시 동구 삼정동","2**","전","자연녹지지역","-","202009","2","143","503"," ",""
"대전광역시 유성구 원내동","7*","대","준주거지역","25m미만","202009","2","284","55,000"," ",""
"대전광역시 중구 태평동","3**","대","제2종일반주거지역","8m미만","202009","2","27.13","700","지분",""
"대전광역시 동구 삼정동","2**","전","자연녹지지역","-","202009","2","2296","8,357"," ",""
"대전광역시 동구 판암동","2**","전","자연녹지지역","-","202009","2","5160","83,000"," ",""
"대전광역시 동구 삼정동","2**","임야","개발제한구역","-","202009","2","281","849"," ",""
"대전광역시 동구 판암동","2**","전","자연녹지지역","-","202009","2","536","9,000"," ",""
"대전광역시 동구 판암동","2**","전","자연녹지지역","-","202009","2","536","9,000"," ","20201021"
"대전광역시 유성구 구암동","4**","전","개발제한구역","-","202009","2","1821","94,000"," ",""
"대전광역시 동구 자양동","8*","도로","제2종일반주거지역","-","202009","3","5.5","100"," ",""
"대전광역시 서구 괴곡동","5**","답","개발제한구역","8m미만","202009","3","1305","14,000"," ",""
"대전광역시 중구 호동","2**","대","제1종일반주거지역","8m미만","202009","3","271","16,400"," ",""
"대전광역시 동구 대성동","*","대","용도미지정","-","202009","3","21373.7","2,885,450"," ",""
"대전광역시 서구 가수원동","1***","대","제1종일반주거지역","12m미만","202009","3","323.8","45,000"," ",""
"대전광역시 유성구 구룡동","7*","전","개발제한구역","25m미만","202009","3","896","48,000"," ",""
"대전광역시 서구 둔산동","1***","도로","중심상업지역","-","202009","3","1142.5","862,430"," ","20201230"
"대전광역시 대덕구 중리동","2**","대","제2종일반주거지역","25m미만","202009","3","366.9","94,000"," ",""
"대전광역시 유성구 용산동","4**","전","개발제한구역","8m미만","202009","4","37","1,195","지분",""
"대전광역시 중구 대사동","1**","대","제2종일반주거지역","-","202009","4","31","1,500","지분",""
"대전광역시 유성구 용계동","1**","답","자연녹지지역","-","202009","4","1509","121,580"," ","20201221"
"대전광역시 유성구 용계동","1**","답","자연녹지지역","8m미만","202009","4","1616","144,403"," ","20201221"
"대전광역시 유성구 용계동","1**","전","자연녹지지역","-","202009","4","2099","172,568"," ","20201221"
"대전광역시 유성구 용계동","2**","전","자연녹지지역","-","202009","4","268","18,941"," ","20201221"
"대전광역시 유성구 용계동","1**","전","자연녹지지역","-","202009","4","2602","213,922"," ","20201221"
"대전광역시 유성구 용산동","4**","답","자연녹지지역","-","202009","4","491.07","24,453","지분",""
"대전광역시 유성구 용계동","산*","임야","자연녹지지역","8m미만","202009","4","49785","3,679,897"," ","20201221"
"대전광역시 유성구 용계동","1**","답","자연녹지지역","-","202009","4","55","4,890"," ","20201221"
"대전광역시 동구 판암동","2**","전","제2종일반주거지역","8m미만","202009","4","547","42,000"," ",""
"대전광역시 유성구 용계동","1**","유지","자연녹지지역","8m미만","202009","4","330","45,492"," ","20201221"
"대전광역시 유성구 용계동","1**","전","자연녹지지역","8m미만","202009","4","522","47,637"," ","20201221"
"대전광역시 동구 판암동","2**","전","제2종일반주거지역","8m미만","202009","4","102","6,000"," ",""
"대전광역시 유성구 학하동","3**","전","개발제한구역","-","202009","4","1196","61,500"," ",""
"대전광역시 유성구 용계동","1**","전","자연녹지지역","-","202009","4","840","69,060"," ","20201221"
"대전광역시 유성구 도룡동","산2*","임야","자연녹지지역","-","202009","4","1528","7,000"," ",""
"대전광역시 유성구 용산동","6**","대","제1종일반주거지역","25m미만","202009","4","500.3","77,000"," ",""
"대전광역시 유성구 용계동","1**","임야","자연녹지지역","8m미만","202009","4","638","81,612"," ","20201221"
"대전광역시 서구 가수원동","1***","대","제1종일반주거지역","12m미만","202009","5","257","39,000"," ",""
"대전광역시 서구 변동","2*","대","제1종일반주거지역","8m미만","202009","5","321.4","45,200"," ",""
"대전광역시 중구 선화동","1**","대","일반상업지역","8m미만","202009","6","148.8","25,000"," ",""
"대전광역시 유성구 복용동","1*","답","자연녹지지역","-","202009","7","88","10,648"," ",""
"대전광역시 동구 대성동","3**","하천","제3종일반주거지역","8m미만","202009","7","320.5","23,300","지분",""
"대전광역시 동구 대성동","3**","하천","제3종일반주거지역","8m미만","202009","7","320.5","25,600","지분",""
"대전광역시 서구 관저동","1***","대","제2종일반주거지역","12m미만","202009","7","181.9","29,850"," ",""
"대전광역시 서구 관저동","1***","대","제2종일반주거지역","12m미만","202009","7","182","29,850"," ",""
"대전광역시 대덕구 미호동","2**","전","개발제한구역","8m미만","202009","7","3538","39,803"," ",""
"대전광역시 대덕구 미호동","8*","전","개발제한구역","8m미만","202009","7","3663","41,209"," ",""
"대전광역시 동구 가양동","1**","도로","제2종일반주거지역","25m미만","202009","7","9.1","440","지분",""
"대전광역시 유성구 하기동","5**","대","제2종일반주거지역","12m미만","202009","7","302","45,000"," ",""
"대전광역시 동구 세천동","1**","전","제1종일반주거지역","8m미만","202009","7","263","5,300"," ",""
"대전광역시 유성구 복용동","1*","답","자연녹지지역","8m미만","202009","7","44","5,324"," ",""
"대전광역시 동구 용운동","6**","대","준주거지역","25m미만","202009","7","328","59,400"," ",""
"대전광역시 동구 마산동","4**","전","개발제한구역","12m미만","202009","7","645","7,310"," ",""
"대전광역시 중구 어남동","1**","전","보전관리지역","12m미만","202009","7","1039","7,700"," ",""
"대전광역시 동구 마산동","4**","도로","자연녹지지역","-","202009","7","22","850"," ",""
"대전광역시 동구 성남동","*","도로","제3종일반주거지역","25m미만","202009","8","140","11,000"," ",""
"대전광역시 유성구 방동","6**","답","개발제한구역","25m이상","202009","8","1141","15,200"," ",""
"대전광역시 대덕구 장동","7**","답","개발제한구역","8m미만","202009","8","2347","28,700"," ",""
"대전광역시 동구 효평동","산3*","임야","개발제한구역","8m미만","202009","8","1652","3,598","지분",""
"대전광역시 서구 평촌동","4**","답","생산관리지역","8m미만","202009","8","550","3,985"," ",""
"대전광역시 중구 대흥동","3*","대","일반상업지역","8m미만","202009","8","40","4,000"," ",""
"대전광역시 유성구 전민동","1**","전","개발제한구역","8m미만","202009","8","1373","44,500"," ",""
"대전광역시 서구 평촌동","4**","답","생산관리지역","8m미만","202009","8","709","5,183"," ",""
"대전광역시 서구 평촌동","4**","답","생산관리지역","8m미만","202009","8","781","5,664"," ",""
"대전광역시 서구 가수원동","1***","대","제1종일반주거지역","12m미만","202009","8","267","50,000"," ",""
"대전광역시 유성구 성북동","5**","전","개발제한구역","8m미만","202009","8","684","6,000"," ",""
"대전광역시 중구 대사동","산*","임야","제1종일반주거지역","-","202009","8","291","637"," ",""
"대전광역시 중구 선화동","1**","대","일반상업지역","12m미만","202009","9","33.58","12,000","지분",""
"대전광역시 중구 문화동","2**","대","제2종일반주거지역","8m미만","202009","9","113","12,900"," ",""
"대전광역시 동구 판암동","5**","대","제2종일반주거지역","8m미만","202009","9","124.3","14,600"," ",""
"대전광역시 중구 대사동","2**","대","제2종일반주거지역","8m미만","202009","9","171","15,872"," ",""
"대전광역시 유성구 갑동","3**","과수원","개발제한구역","8m미만","202009","9","2717","155,000"," ",""
"대전광역시 중구 대사동","2**","대","제2종일반주거지역","8m미만","202009","9","25.8","2,418","지분",""
"대전광역시 동구 삼성동","3**","도로","제1종일반주거지역","-","202009","9","17","252","지분",""
"대전광역시 동구 가양동","산*","임야","보전녹지지역","-","202009","9","9934","30,000","지분",""
"대전광역시 유성구 하기동","2**","답","개발제한구역","8m미만","202009","9","1756","30,000"," ",""
"대전광역시 중구 선화동","1**","대","일반상업지역","8m미만","202009","9","148","35,000"," ",""
"대전광역시 서구 정림동","산4*","임야","개발제한구역","-","202009","9","99","388","지분",""
"대전광역시 서구 흑석동","1**","답","개발제한구역","8m미만","202009","9","258","4,000"," ",""
"대전광역시 동구 이사동","1**","답","개발제한구역","8m미만","202009","9","1155","8,550","지분",""
"대전광역시 동구 삼성동","3**","도로","제1종일반주거지역","-","202009","9","5.9","87","지분",""
"대전광역시 유성구 신동","산1**","임야","개발제한구역","-","202009","10","198","1,740","지분",""
"대전광역시 대덕구 신대동","4**","공장용지","준공업지역","12m미만","202009","10","903","106,400"," ",""
"대전광역시 대덕구 신대동","4**","공장용지","준공업지역","12m미만","202009","10","903","106,400"," ",""
"대전광역시 대덕구 신대동","4**","도로","준공업지역","25m미만","202009","10","260","11,200","지분",""
"대전광역시 중구 문창동","1*","대","일반상업지역","8m미만","202009","10","136","12,000"," ",""
"대전광역시 동구 신촌동","산1*","임야","개발제한구역","-","202009","10","3311","2,305"," ",""
"대전광역시 동구 신촌동","산1*","임야","개발제한구역","12m미만","202009","10","3300","2,767"," ",""
"대전광역시 유성구 신동","산1**","임야","자연녹지지역","-","202009","10","346","3,045","지분",""
"대전광역시 중구 사정동","산3*","임야","자연녹지지역","-","202009","10","231.4","3,290","지분",""
"대전광역시 중구 선화동","1**","도로","일반상업지역","-","202009","10","13.7","3,389"," ",""
"대전광역시 대덕구 신일동","1***","공장용지","일반공업지역","25m이상","202009","10","114.8","3,500","지분",""
"대전광역시 유성구 계산동","1**","전","자연녹지지역","8m미만","202009","10","422","34,200"," ",""
"대전광역시 동구 신촌동","산1*","임야","개발제한구역","-","202009","10","7077","4,928"," ",""
"대전광역시 서구 괴곡동","5**","답","개발제한구역","8m미만","202009","10","2876","43,000"," ",""
"대전광역시 유성구 봉산동","6**","도로","자연녹지지역","8m미만","202009","10","22","500"," ",""
"대전광역시 중구 산성동","3**","전","보전녹지지역","-","202009","10","1156","58,200"," ",""
"대전광역시 유성구 신동","산1**","임야","개발제한구역","-","202009","11","132","1,160","지분",""
"대전광역시 서구 관저동","1***","대","제1종전용주거지역","25m이상","202009","11","75.4","13,890","지분",""
"대전광역시 유성구 성북동","8*","대","자연녹지지역","-","202009","11","7","183"," ",""
"대전광역시 동구 세천동","1*","전","제1종일반주거지역","8m미만","202009","11","741","21,736"," ",""
"대전광역시 동구 신하동","6**","전","개발제한구역","-","202009","11","374","3,390"," ",""
"대전광역시 서구 가수원동","1***","대","제1종일반주거지역","25m미만","202009","11","267.3","36,600"," ",""
"대전광역시 중구 정생동","3**","대","자연녹지지역","8m미만","202009","11","220.7","4,800"," ","20200922"
"대전광역시 서구 관저동","1***","대","제1종전용주거지역","8m미만","202009","11","324.5","59,800"," ",""
"대전광역시 서구 관저동","1***","대","제2종일반주거지역","25m미만","202009","11","291","61,600"," ",""
"대전광역시 유성구 성북동","8*","대","자연녹지지역","-","202009","11","375","9,817"," ",""
"대전광역시 중구 석교동","2**","도로","제2종일반주거지역","-","202009","12","12.5","400","지분",""
"대전광역시 서구 관저동","1***","대","제2종일반주거지역","12m미만","202009","12","300","54,000"," ",""
"대전광역시 중구 석교동","2**","전","제2종일반주거지역","-","202009","12","22","600"," ",""
"대전광역시 유성구 세동","산6*","임야","개발제한구역","-","202009","13","1432.03","1,575","지분",""
"대전광역시 중구 침산동","2**","전","자연녹지지역","8m미만","202009","13","727","25,700"," ",""
"대전광역시 유성구 계산동","7**","대","제2종일반주거지역","12m미만","202009","13","266.9","42,400"," ",""
"대전광역시 유성구 세동","산6*","임야","개발제한구역","-","202009","13","5362.24","5,860","지분",""
"대전광역시 유성구 세동","산6*","임야","개발제한구역","-","202009","13","878.58","965","지분",""
"대전광역시 동구 주촌동","산3*","임야","자연환경보전","-","202009","14","400","1,030","지분",""
"대전광역시 유성구 신동","산1**","임야","개발제한구역","-","202009","14","198","1,740","지분",""
"대전광역시 중구 용두동","1**","대","제3종일반주거지역","-","202009","14","12.46","100","지분",""
"대전광역시 유성구 신동","산1**","임야","개발제한구역","-","202009","14","248","2,175","지분",""
"대전광역시 유성구 신동","산1**","임야","자연녹지지역","-","202009","14","347","3,045","지분",""
"대전광역시 유성구 원신흥동","5**","대","제1종일반주거지역","12m미만","202009","14","267","60,500"," ",""
"대전광역시 동구 용전동","6*","대","일반상업지역","8m미만","202009","15","340.6","100,000"," ",""
"대전광역시 대덕구 비래동","4**","전","개발제한구역","8m미만","202009","15","829.5","16,500","지분",""
"대전광역시 서구 용문동","2**","대","제3종일반주거지역","12m미만","202009","15","129.6","20,723"," ",""
"대전광역시 유성구 신동","산1**","임야","자연녹지지역","-","202009","15","330","3,300","지분",""
"대전광역시 유성구 신동","산1**","임야","자연녹지지역","-","202009","15","347","3,465","지분",""
"대전광역시 서구 탄방동","5**","대","제3종일반주거지역","-","202009","15","5","350"," ",""
"대전광역시 서구 탄방동","5**","도로","제3종일반주거지역","-","202009","15","5","350"," ",""
