"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 대전광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분","해제사유발생일"
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","77.99","26,960","6","202005","15","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","77.99","24,036","1","202005","18","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","77.99","27,720","11","202005","18","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","77.9959","29,880","30","202005","19","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","77.99","25,687","6","202006","2","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","77.9959","28,680","22","202006","2","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","59.9954","21,570","19","202006","3","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","77.99","28,880","29","202006","3","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","84.9908","32,250","31","202006","8","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","77.99","27,939","11","202006","9","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","77.99","28,870","9","202006","10","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","77.99","31,047","19","202006","12","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","77.9959","30,720","16","202006","18","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","84.9918","33,000","18","202006","27","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","84.9918","29,060","18","202006","27","분","20200824"
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","77.99","29,973","15","202006","28","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","77.9959","26,460","9","202007","3","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","77.99","23,680","1","202007","11","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","59.9954","21,170","9","202007","11","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","77.99","30,320","11","202007","13","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","77.99","31,447","19","202007","13","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","59.9983","22,890","15","202007","16","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","77.99","23,960","9","202007","20","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","77.9959","27,320","15","202007","26","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","59.9983","22,390","15","202007","26","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","59.9983","24,851","23","202007","28","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","59.9983","26,255","13","202007","28","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","59.9354","21,270","8","202008","6","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","59.9983","28,200","25","202008","17","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","77.99","31,205","5","202008","31","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","77.9959","30,520","6","202008","31","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","77.99","29,480","29","202009","2","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","77.0917","28,450","16","202003","2","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","68.0737","26,450","34","202003","3","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","84.9842","31,750","8","202003","4","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","84.9842","32,350","25","202003","4","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","84.9842","33,060","37","202003","4","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","84.9842","31,750","11","202003","5","입",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","77.3134","28,810","19","202003","5","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","68.0737","26,000","7","202003","6","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","68.0737","26,050","30","202003","7","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","68.0737","26,050","4","202003","9","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","68.0737","26,050","9","202003","9","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","68.0737","25,950","10","202003","9","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","68.0737","25,850","6","202003","10","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","77.0917","30,090","29","202003","11","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","77.0917","28,800","27","202003","11","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","84.9842","31,950","13","202003","11","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","77.0917","29,500","36","202003","11","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","77.3134","29,110","34","202003","12","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","77.0917","28,900","27","202003","13","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","77.3134","27,950","8","202003","13","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","77.0917","28,550","10","202003","13","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","77.0917","28,550","10","202003","13","분","20200318"
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","77.0917","29,200","26","202003","14","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","84.9842","31,250","6","202003","16","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","77.0917","27,950","4","202003","16","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","84.6964","32,530","12","202003","17","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","84.9842","31,950","20","202003","25","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","77.3134","28,750","36","202003","28","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","68.0737","25,400","3","202003","30","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","77.3134","28,200","30","202003","31","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","68.0737","26,150","11","202004","5","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","68.0737","25,900","5","202004","6","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","77.0917","28,900","8","202004","12","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","77.0917","28,200","4","202004","13","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","77.3134","28,600","27","202004","13","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","77.0917","29,560","20","202004","17","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","77.0917","28,250","5","202004","17","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","68.0737","25,600","4","202004","19","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","84.9842","31,950","14","202004","20","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","68.0737","26,450","29","202004","24","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","77.0917","28,800","24","202004","27","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","68.0737","24,200","1","202005","2","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","68.0507","26,250","14","202005","4","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","77.0917","27,740","2","202005","7","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","84.9842","32,850","31","202005","9","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","77.0917","30,650","10","202005","10","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","68.0737","25,950","7","202005","11","분",""
"대전광역시 대덕구 신탄진동","100-1","대전 동일스위트리버스카이","68.0737","26,250","26","202005","11","분","20200512"
