"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 오피스텔(매매)"
"주소구분 : 지번주소"
"시도 : 대전광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"대전광역시 서구 둔산동","939","939","0","매그놀리아","36.98","202012","18","9,800","16","2008","청사로 148",""
"대전광역시 서구 둔산동","939","939","0","매그놀리아","33.84","202012","18","9,000","19","2008","청사로 148",""
"대전광역시 서구 둔산동","939","939","0","매그놀리아","50.21","202012","22","13,500","18","2008","청사로 148",""
"대전광역시 서구 둔산동","939","939","0","매그놀리아","36.98","202101","8","10,000","17","2008","청사로 148",""
"대전광역시 서구 둔산동","939","939","0","매그놀리아","36.98","202101","16","10,500","11","2008","청사로 148","20210127"
"대전광역시 서구 둔산동","939","939","0","매그놀리아","36.98","202101","16","10,500","11","2008","청사로 148",""
"대전광역시 서구 둔산동","939","939","0","매그놀리아","35.47","202102","27","10,700","22","2008","청사로 148",""
"대전광역시 서구 둔산동","1405","1405","0","메트로팰리스","100.94","202004","26","20,000","8","2005","둔산중로 66",""
"대전광역시 서구 둔산동","1405","1405","0","메트로팰리스","77.27","202006","16","18,000","8","2005","둔산중로 66",""
"대전광역시 서구 둔산동","1405","1405","0","메트로팰리스","108.68","202007","28","21,700","10","2005","둔산중로 66",""
"대전광역시 서구 둔산동","1405","1405","0","메트로팰리스","137.08","202007","30","55,000","14","2005","둔산중로 66",""
"대전광역시 서구 둔산동","1405","1405","0","메트로팰리스","100.94","202007","31","20,000","11","2005","둔산중로 66",""
"대전광역시 서구 둔산동","1405","1405","0","메트로팰리스","108.68","202008","3","21,500","9","2005","둔산중로 66",""
"대전광역시 서구 둔산동","1405","1405","0","메트로팰리스","77.27","202008","11","18,500","11","2005","둔산중로 66",""
"대전광역시 서구 둔산동","1405","1405","0","메트로팰리스","139.69","202008","15","60,000","14","2005","둔산중로 66",""
"대전광역시 서구 둔산동","1405","1405","0","메트로팰리스","108.68","202008","28","21,700","6","2005","둔산중로 66",""
"대전광역시 서구 둔산동","1405","1405","0","메트로팰리스","77.27","202009","16","17,500","9","2005","둔산중로 66",""
"대전광역시 서구 둔산동","1405","1405","0","메트로팰리스","77.27","202010","5","17,500","10","2005","둔산중로 66",""
