"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 제주특별자치도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세(만원)","층","건축년도","도로명"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","월세","84.9297","202012","21","1,000","121","10","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","월세","84.9297","202012","24","1,000","117","8","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","월세","84.9297","202012","28","1,000","125","8","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202101","5","25,725","0","3","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202101","9","35,000","0","10","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202101","18","33,000","0","1","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202101","19","25,000","0","1","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","월세","84.9297","202101","22","1,000","108","5","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202101","23","33,000","0","6","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202102","17","36,000","0","11","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","월세","84.9297","202102","20","1,000","142","7","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","월세","84.9297","202102","21","1,000","100","1","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","월세","84.9297","202102","23","1,000","88","1","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202102","25","26,000","0","4","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202102","26","32,000","0","4","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","175-2","0175","0002","스마트하이빌","전세","27.115","202004","13","6,500","0","4","2013","신중남로 1"
"제주특별자치도 서귀포시 강정동","175-2","0175","0002","스마트하이빌","전세","27.115","202004","16","5,000","0","4","2013","신중남로 1"
"제주특별자치도 서귀포시 강정동","175-2","0175","0002","스마트하이빌","월세","28.375","202004","22","2,000","30","7","2013","신중남로 1"
"제주특별자치도 서귀포시 강정동","175-2","0175","0002","스마트하이빌","전세","27.115","202004","22","5,000","0","6","2013","신중남로 1"
"제주특별자치도 서귀포시 강정동","175-2","0175","0002","스마트하이빌","월세","23.895","202101","5","200","38","4","2013","신중남로 1"
"제주특별자치도 서귀포시 강정동","175-2","0175","0002","스마트하이빌","전세","27.115","202101","8","5,000","0","5","2013","신중남로 1"
"제주특별자치도 서귀포시 강정동","158-3","0158","0003","윙스스카이","전세","25.78","202007","21","7,000","0","4","2012","신서귀로51번길 29"
"제주특별자치도 서귀포시 강정동","158-3","0158","0003","윙스스카이","월세","15.86","202009","15","100","30","3","2012","신서귀로51번길 29"
"제주특별자치도 서귀포시 강정동","158-3","0158","0003","윙스스카이","월세","25.78","202102","3","300","40","8","2012","신서귀로51번길 29"
"제주특별자치도 서귀포시 강정동","158-1","0158","0001","윙스스카이2차","전세","27.3","202006","12","7,000","0","9","2013","신서귀로51번길 33"
