"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 제주특별자치도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세(만원)","건축년도","도로명"
"제주특별자치도 서귀포시 대정읍 구억리","5**","12m미만","199","월세","202005","14","50,000","167","2018","중산간서로"
"제주특별자치도 서귀포시 대정읍 구억리","1**","8m미만","199.7","월세","202011","30","5,000","375","2018","중산간서로"
"제주특별자치도 서귀포시 대정읍 구억리","9**","8m미만","217.65","전세","202010","20","185,000","0","2020","구억중앙로"
"제주특별자치도 서귀포시 대정읍 구억리","9**","8m미만","222.08","전세","202007","18","10,000","0","2020","구억중앙로"
"제주특별자치도 서귀포시 대정읍 동일리","2***","25m미만","39.6","월세","202005","20","300","33","2018","동일하모로"
"제주특별자치도 서귀포시 대정읍 동일리","2***","12m미만","212.73","전세","202005","13","25,000","0","null","대한로"
"제주특별자치도 서귀포시 대정읍 무릉리","3***","8m미만","145.16","전세","202101","28","19,000","0","2017","무릉사장로"
"제주특별자치도 서귀포시 대정읍 보성리","2***","12m미만","73.48","월세","202006","22","1,000","83","2015","에듀시티로50번길"
"제주특별자치도 서귀포시 대정읍 보성리","1***","8m미만","89.79","전세","202006","6","30,000","0","2017","보성구억로"
"제주특별자치도 서귀포시 대정읍 보성리","1***","-","99.76","전세","202007","24","27,000","0","null","null"
"제주특별자치도 서귀포시 대정읍 보성리","1***","8m미만","99.97","전세","202010","11","27,000","0","2017","보성구억로"
"제주특별자치도 서귀포시 대정읍 보성리","1***","8m미만","99.97","전세","202009","14","30,000","0","2017","보성구억로"
"제주특별자치도 서귀포시 대정읍 보성리","1***","8m미만","99.97","전세","202009","14","30,000","0","2017","보성구억로"
"제주특별자치도 서귀포시 대정읍 보성리","1***","-","99.97","전세","202009","14","30,000","0","2017","null"
"제주특별자치도 서귀포시 대정읍 보성리","1***","-","99.97","전세","202006","23","28,000","0","2017","null"
"제주특별자치도 서귀포시 대정읍 보성리","1***","8m미만","99.97","전세","202010","23","32,000","0","2017","보성구억로"
"제주특별자치도 서귀포시 대정읍 보성리","2***","12m미만","100","전세","202004","29","30,000","0","2012","에듀시티로50번길"
"제주특별자치도 서귀포시 대정읍 보성리","1***","8m미만","125.23","전세","202006","2","30,000","0","2017","보성구억로"
"제주특별자치도 서귀포시 대정읍 보성리","1***","8m미만","132.61","월세","202005","7","1,000","121","2017","보성구억로"
"제주특별자치도 서귀포시 대정읍 보성리","2***","12m미만","140.05","전세","202007","8","80,000","0","2020","에듀시티로228번길"
"제주특별자치도 서귀포시 대정읍 보성리","2***","12m미만","142.07","전세","202011","13","80,000","0","2020","에듀시티로228번길"
"제주특별자치도 서귀포시 대정읍 보성리","2***","12m미만","160.56","전세","202003","26","40,000","0","2014","에듀시티로50번길"
"제주특별자치도 서귀포시 대정읍 보성리","2***","12m미만","160.65","월세","202005","12","2,500","208","2013","에듀시티로173번길"
"제주특별자치도 서귀포시 대정읍 보성리","2***","12m미만","186.32","전세","202101","21","110,000","0","2020","에듀시티로228번길"
"제주특별자치도 서귀포시 대정읍 보성리","4**","8m미만","199.5","전세","202012","31","20,000","0","2019","영어도시로"
"제주특별자치도 서귀포시 대정읍 보성리","4**","8m미만","199.95","월세","202012","15","20,000","417","2019","영어도시로"
"제주특별자치도 서귀포시 대정읍 상모리","4***","25m미만","26.66","전세","202010","29","3,000","0","2019","상모로273번길"
"제주특별자치도 서귀포시 대정읍 상모리","4***","25m미만","30","월세","202004","20","300","38","2019","상모로273번길"
"제주특별자치도 서귀포시 대정읍 상모리","3***","8m미만","30","월세","202012","21","200","35","2016","송악관광로"
"제주특별자치도 서귀포시 대정읍 상모리","4***","8m미만","30","월세","202008","24","200","35","2017","비행장로35번길"
"제주특별자치도 서귀포시 대정읍 상모리","2***","8m미만","30","월세","202005","26","200","30","2016","상모로208번길"
"제주특별자치도 서귀포시 대정읍 상모리","4***","8m미만","30","전세","202010","20","6,000","0","2018","비행장로35번길"
"제주특별자치도 서귀포시 대정읍 상모리","4***","8m미만","30","전세","202006","26","4,000","0","2017","비행장로35번길"
"제주특별자치도 서귀포시 대정읍 상모리","3***","8m미만","32.51","전세","202011","26","5,000","0","2017","상모대서로20번길"
"제주특별자치도 서귀포시 대정읍 상모리","4***","8m미만","33","월세","202006","11","200","30","2017","비행장로35번길"
"제주특별자치도 서귀포시 대정읍 상모리","4***","-","39.74","전세","202012","29","6,000","0","2014","null"
"제주특별자치도 서귀포시 대정읍 상모리","3***","25m미만","40","전세","202005","23","4,000","0","2014","상모로"
"제주특별자치도 서귀포시 대정읍 상모리","4***","8m미만","40","전세","202007","28","6,300","0","2017","비행장로35번길"
"제주특별자치도 서귀포시 대정읍 상모리","4***","25m미만","40.7","전세","202101","16","4,000","0","null","상모로273번길"
"제주특별자치도 서귀포시 대정읍 상모리","3***","12m미만","42","전세","202006","29","6,500","0","2020","송악관광로"
"제주특별자치도 서귀포시 대정읍 상모리","3***","8m미만","45","월세","202004","3","200","50","2017","송악관광로"
"제주특별자치도 서귀포시 대정읍 상모리","3***","8m미만","45","전세","202011","12","7,500","0","2017","송악관광로"
"제주특별자치도 서귀포시 대정읍 상모리","3***","12m미만","47.4","월세","202007","13","551","11","null","영서중로"
