"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 세종특별자치시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세(만원)","건축년도","도로명"
"세종특별자치시 부강면 부강리","1**","12m미만","25","월세","202012","17","200","35","2013","오대길"
"세종특별자치시 부강면 부강리","9**","8m미만","25","월세","202003","23","200","33","2017","퇴미로"
"세종특별자치시 부강면 부강리","4**","8m미만","25","월세","202101","23","500","30","1994","부강로"
"세종특별자치시 부강면 부강리","9**","8m미만","25","월세","202012","24","1,000","30","2017","부강신대길"
"세종특별자치시 부강면 부강리","4**","8m미만","25","월세","202005","28","200","30","2016","시장길"
"세종특별자치시 부강면 부강리","1**","12m미만","25","월세","202010","31","200","34","2013","오대길"
"세종특별자치시 부강면 부강리","1**","8m미만","25","전세","202009","1","5,500","0","2018","부강5길"
"세종특별자치시 부강면 부강리","4**","12m미만","25","전세","202101","2","3,800","0","2013","부강로"
"세종특별자치시 부강면 부강리","9**","8m미만","25","전세","202009","3","3,500","0","2013","부강신대길"
"세종특별자치시 부강면 부강리","9**","8m미만","25","전세","202012","5","3,000","0","2013","부강신대길"
"세종특별자치시 부강면 부강리","4**","12m미만","25","전세","202012","11","4,500","0","2013","시장1길"
"세종특별자치시 부강면 부강리","9**","12m미만","25","전세","202012","15","4,500","0","2017","부강3길"
"세종특별자치시 부강면 부강리","4**","12m미만","25","전세","202003","29","4,000","0","2013","부강2길"
"세종특별자치시 부강면 부강리","9**","12m미만","27","전세","202005","14","3,500","0","2013","부강신대길"
"세종특별자치시 부강면 부강리","4**","12m미만","28","월세","202010","7","100","30","2013","부촌길"
"세종특별자치시 부강면 부강리","9**","8m미만","28.85","전세","202005","18","3,800","0","2013","부강신대길"
"세종특별자치시 부강면 부강리","1**","12m미만","29.75","월세","202004","12","300","28","2013","부강5길"
"세종특별자치시 부강면 부강리","1**","12m미만","29.75","월세","202005","28","200","30","2013","부강5길"
"세종특별자치시 부강면 부강리","1**","12m미만","29.75","전세","202010","6","4,500","0","2013","부강5길"
"세종특별자치시 부강면 부강리","1**","12m미만","29.75","전세","202008","17","3,500","0","2013","부강5길"
"세종특별자치시 부강면 부강리","9**","12m미만","30","월세","202102","3","2,000","20","2013","부강신대길"
"세종특별자치시 부강면 부강리","9**","8m미만","30","월세","202102","6","200","25","2003","퇴미로"
"세종특별자치시 부강면 부강리","9**","8m미만","30","월세","202011","8","300","45","2017","부강신대길"
"세종특별자치시 부강면 부강리","9**","8m미만","30","월세","202102","10","200","25","2003","퇴미로"
"세종특별자치시 부강면 부강리","9**","8m미만","30","월세","202010","11","200","40","2017","퇴미로"
"세종특별자치시 부강면 부강리","4**","12m미만","30","월세","202011","11","200","32","2013","태산길"
"세종특별자치시 부강면 부강리","4**","12m미만","30","월세","202009","11","300","40","2013","부강신대길"
"세종특별자치시 부강면 부강리","1**","8m미만","30","월세","202101","12","200","30","2013","오대길"
"세종특별자치시 부강면 부강리","1**","8m미만","30","월세","202101","12","1,000","35","2018","부강5길"
"세종특별자치시 부강면 부강리","1**","8m미만","30","월세","202005","13","500","35","2018","부강5길"
"세종특별자치시 부강면 부강리","9**","8m미만","30","월세","202102","15","300","42","2017","퇴미로"
"세종특별자치시 부강면 부강리","4**","8m미만","30","월세","202008","19","1,500","25","2014","부강1길"
"세종특별자치시 부강면 부강리","4**","12m미만","30","월세","202101","23","200","32","2013","태산길"
